subclass
L6_CT
Oligodendrocytes
L45_IT
Pvalb
L5_IT
Astrocytes
L6b
L45_IT
L6_IT
L23_IT
Astrocytes
Oligodendrocytes
Lamp5
L23_IT
other
other
other
L45_IT
Microglia
L6_IT
Astrocytes
OPC
L6_IT
L23_IT
Pericytes
L23_IT
Microglia
L6_CT
Endothelial
Oligodendrocytes
Vip
L6_IT
other
L6_IT
L23_IT
other
L6_CT
L23_IT
L6_CT
OPC
L45_IT
L6_IT
Oligodendrocytes
other
other
Oligodendrocytes
Microglia
L23_IT
L23_IT
Oligodendrocytes
Astrocytes
L5_PT
L5_IT
L6_CT
Oligodendrocytes
L6_CT
Microglia
Pvalb
OPC
L6_CT
L23_IT
L6b
L23_IT
L6_IT
L45_IT
OPC
L23_IT
L6_CT
Microglia
L6_IT
L6_IT_Car3
L6_CT
Oligodendrocytes
Oligodendrocytes
L6_CT
Oligodendrocytes
L6_CT
Microglia
SMC
L5_PT
Oligodendrocytes
Endothelial
Microglia
Sst
other
L23_IT
Pvalb
other
L23_IT
Microglia
L45_IT
Endothelial
L5_IT
L6_CT
L56_NP
Astrocytes
L6_IT
other
PVM
Astrocytes
L23_IT
L23_IT
L45_IT
Astrocytes
L6_CT
other
Microglia
L5_IT
Oligodendrocytes
SMC
L5_IT
L23_IT
L6_CT
Lamp5
other
L6_IT
Oligodendrocytes
L45_IT
L45_IT
other
other
L23_IT
Oligodendrocytes
Pericytes
L6_IT
other
VLMC
SMC
L23_IT
other
L6_CT
L6_IT
L23_IT
Endothelial
Oligodendrocytes
L45_IT
Astrocytes
L23_IT
Oligodendrocytes
L23_IT
L23_IT
Oligodendrocytes
PVM
VLMC
Oligodendrocytes
L6_CT
SMC
L5_PT
L45_IT
L23_IT
SMC
L5_PT
Pvalb
Endothelial
other
L6_IT
L23_IT
L23_IT
L6_CT
Pericytes
L6_CT
Endothelial
L6_IT
L5_IT
L6_IT
Pvalb
L23_IT
Astrocytes
Astrocytes
L6_CT
Astrocytes
L6_CT
L5_IT
L5_IT
Oligodendrocytes
Sst_Chodl
other
Vip
other
Vip
L6_IT
Oligodendrocytes
L5_IT
OPC
L23_IT
L23_IT
L23_IT
L23_IT
L5_IT
L6_CT
L6_CT
L23_IT
Lamp5
Oligodendrocytes
L23_IT
L5_IT
Oligodendrocytes
L6_CT
other
Sst
Astrocytes
other
Oligodendrocytes
Pericytes
Oligodendrocytes
L23_IT
Astrocytes
other
Oligodendrocytes
other
Endothelial
L23_IT
L45_IT
L6_CT
Lamp5
Oligodendrocytes
L5_IT
other
SMC
L45_IT
VLMC
Oligodendrocytes
L6_CT
L5_IT
other
Microglia
SMC
L6_IT
L6_IT_Car3
L6_CT
other
Microglia
Sncg
L5_IT
L45_IT
L6b
L23_IT
L23_IT
Astrocytes
L6_IT
Endothelial
Astrocytes
L6_CT
L6_CT
Microglia
L23_IT
Astrocytes
SMC
L45_IT
L6_CT
Oligodendrocytes
Endothelial
L23_IT
PVM
PVM
SMC
SMC
Vip
L6_CT
L5_IT
L23_IT
L6b
Lamp5
Endothelial
Sst
L6_IT
L6_CT
other
L6_CT
L45_IT
L5_IT
L45_IT
L6_CT
L45_IT
L45_IT
Pvalb
L6_CT
L45_IT
Pvalb
Oligodendrocytes
L45_IT
other
L45_IT
other
VLMC
OPC
L6_CT
L5_IT
L45_IT
L45_IT
Endothelial
L45_IT
Pvalb
Vip
L6b
L45_IT
L45_IT
L6_CT
Lamp5
L5_IT
Pvalb
Endothelial
L45_IT
L6_CT
L5_IT
L5_IT
Astrocytes
L23_IT
Pericytes
L6_CT
L6_IT_Car3
L6_CT
L6_CT
L45_IT
L23_IT
SMC
other
Pvalb
VLMC
L45_IT
L45_IT
other
Oligodendrocytes
L6_CT
Oligodendrocytes
L6_CT
L23_IT
L5_PT
SMC
Pvalb
VLMC
other
Oligodendrocytes
L5_IT
L45_IT
Endothelial
other
L6b
L6_IT
L5_PT
L6_CT
L23_IT
L45_IT
other
L45_IT
L45_IT
L45_IT
other
L45_IT
L23_IT
L6_CT
L6_IT
Microglia
Endothelial
L6_CT
L23_IT
L5_IT
other
L6_CT
L6_IT_Car3
Oligodendrocytes
Astrocytes
L23_IT
Oligodendrocytes
Endothelial
L6_CT
Pvalb
Oligodendrocytes
L23_IT
L6_IT
PVM
L23_IT
Astrocytes
Oligodendrocytes
Vip
L6_IT
L45_IT
L5_PT
L45_IT
Sst
Oligodendrocytes
L6_CT
other
other
Sst
Oligodendrocytes
L5_PT
L45_IT
SMC
L45_IT
L23_IT
L45_IT
L6_CT
Pericytes
L6_CT
Sst
L23_IT
Astrocytes
Endothelial
Endothelial
other
L6_CT
L6_IT
L23_IT
VLMC
Oligodendrocytes
L45_IT
L6_CT
L23_IT
Endothelial
L6_CT
L23_IT
Astrocytes
Microglia
Endothelial
other
L45_IT
L45_IT
L5_IT
Pericytes
L23_IT
Oligodendrocytes
other
L5_PT
L5_IT
L5_PT
Endothelial
Endothelial
Oligodendrocytes
L45_IT
OPC
Oligodendrocytes
L6_CT
L6_IT
L6_CT
Oligodendrocytes
Astrocytes
L23_IT
other
Microglia
other
Pvalb
Pericytes
Endothelial
L6b
L56_NP
L5_PT
other
other
L5_IT
L45_IT
Endothelial
OPC
L45_IT
L6_CT
L6_IT
VLMC
L23_IT
Pvalb
OPC
VLMC
Pericytes
L45_IT
Pericytes
other
L56_NP
Oligodendrocytes
Oligodendrocytes
L45_IT
Vip
L5_IT
L6_CT
Astrocytes
L6_IT_Car3
L45_IT
L45_IT
L6_CT
L45_IT
L23_IT
L5_IT
L23_IT
L5_IT
L6b
L5_IT
Vip
L45_IT
L6_CT
L6_CT
L5_IT
Pvalb
L45_IT
L56_NP
L5_IT
L45_IT
L6_IT
Oligodendrocytes
L6_IT
L45_IT
L5_IT
Astrocytes
other
Endothelial
L5_IT
L45_IT
Astrocytes
L6_CT
other
Endothelial
L5_IT
L45_IT
L6_CT
L23_IT
Astrocytes
L45_IT
L6_CT
Pvalb
Pericytes
Pericytes
L6_CT
L45_IT
L6_IT
Astrocytes
L6b
L45_IT
Pvalb
Oligodendrocytes
L5_IT
L6_CT
Endothelial
Endothelial
Pericytes
L45_IT
L23_IT
Lamp5
L23_IT
other
Pericytes
Astrocytes
Oligodendrocytes
L6_IT
Microglia
Pericytes
L5_IT
Astrocytes
Oligodendrocytes
L45_IT
Sst
L5_PT
L5_IT
L23_IT
L5_IT
PVM
other
L6_IT
L6_CT
L45_IT
Pvalb
other
other
Pericytes
L6_CT
L6_IT_Car3
Pericytes
L5_PT
L6_CT
other
Astrocytes
SMC
Pvalb
L6_IT
Oligodendrocytes
Astrocytes
L5_PT
L6_IT
PVM
L45_IT
L6_IT_Car3
Oligodendrocytes
Astrocytes
other
Oligodendrocytes
Microglia
Endothelial
L6_CT
Lamp5
Oligodendrocytes
other
L5_IT
L23_IT
OPC
L45_IT
OPC
PVM
OPC
L6_IT
Pericytes
L5_PT
L5_PT
L6_CT
L23_IT
L6_CT
L23_IT
Astrocytes
Astrocytes
Endothelial
OPC
L5_PT
other
L23_IT
Oligodendrocytes
L6_IT_Car3
Astrocytes
L45_IT
L45_IT
Microglia
Oligodendrocytes
VLMC
L6_IT
Endothelial
L23_IT
L23_IT
PVM
Oligodendrocytes
OPC
L5_IT
L45_IT
L23_IT
Pericytes
L23_IT
Astrocytes
