subclass
L5_PT
L23_IT
L6_CT
L6_IT
L6_CT
L23_IT
Oligodendrocytes
Astrocytes
Pvalb
Endothelial
SMC
L6_CT
Endothelial
L45_IT
L23_IT
other
L45_IT
PVM
L45_IT
L6_CT
L23_IT
Oligodendrocytes
Oligodendrocytes
L23_IT
Oligodendrocytes
OPC
L45_IT
VLMC
Astrocytes
L5_IT
Oligodendrocytes
L23_IT
L6_CT
L6_CT
L6_CT
L6_IT
PVM
L5_IT
L45_IT
L6_CT
L45_IT
L45_IT
L6_CT
L6_IT
Endothelial
L5_PT
other
L45_IT
L6_CT
L6_CT
OPC
L56_NP
VLMC
L6_CT
PVM
L5_IT
L6_CT
Pericytes
L45_IT
L45_IT
L5_PT
L6_CT
Endothelial
Oligodendrocytes
other
Astrocytes
VLMC
L5_PT
L6_CT
L23_IT
L45_IT
L45_IT
Microglia
Astrocytes
Lamp5
Microglia
Pvalb
Astrocytes
Astrocytes
Astrocytes
Microglia
Endothelial
L23_IT
Endothelial
Endothelial
Endothelial
L6_CT
Microglia
L6_CT
PVM
L6_IT
Oligodendrocytes
L23_IT
L45_IT
Astrocytes
other
Endothelial
Oligodendrocytes
Astrocytes
L6_IT
L23_IT
L6_CT
Pericytes
L45_IT
L23_IT
PVM
VLMC
L5_IT
L45_IT
L45_IT
Pvalb
Pericytes
Pvalb
L23_IT
L5_IT
VLMC
Oligodendrocytes
L6_IT
L6_IT
Pericytes
L45_IT
Oligodendrocytes
L45_IT
L6_CT
L45_IT
Oligodendrocytes
Astrocytes
L5_IT
L23_IT
Oligodendrocytes
Astrocytes
Oligodendrocytes
L6_IT
L6b
L6_CT
L23_IT
L45_IT
L5_IT
SMC
Microglia
L45_IT
Astrocytes
L6_CT
Astrocytes
L5_IT
Oligodendrocytes
L6_CT
L23_IT
VLMC
L6_IT
L45_IT
Astrocytes
SMC
L45_IT
OPC
Endothelial
L6_CT
Oligodendrocytes
L5_PT
OPC
other
L6_IT
L45_IT
L6b
Oligodendrocytes
L45_IT
L6_CT
L45_IT
Oligodendrocytes
L45_IT
Microglia
PVM
Pericytes
Pvalb
Endothelial
Endothelial
other
Pvalb
L5_IT
L45_IT
Oligodendrocytes
L56_NP
L6_CT
Pericytes
L5_IT
Sst
L45_IT
Endothelial
Oligodendrocytes
Astrocytes
L5_IT
Oligodendrocytes
Oligodendrocytes
Endothelial
L23_IT
OPC
VLMC
L6_CT
L5_IT
L6_CT
L23_IT
Oligodendrocytes
Oligodendrocytes
Astrocytes
L23_IT
Astrocytes
L6_CT
L6_IT
Oligodendrocytes
L6_IT
L6_CT
L45_IT
L23_IT
Endothelial
L23_IT
L23_IT
Pericytes
Sst
L6b
PVM
L5_PT
L23_IT
L6_CT
Astrocytes
L45_IT
Endothelial
L23_IT
L45_IT
Microglia
L5_IT
L45_IT
L56_NP
L45_IT
Oligodendrocytes
Astrocytes
L23_IT
Pericytes
Astrocytes
L45_IT
L6_CT
Endothelial
L6_CT
Oligodendrocytes
L45_IT
Microglia
L5_IT
L6_CT
L5_IT
L23_IT
L6_CT
OPC
L6_IT
L6_CT
Oligodendrocytes
Oligodendrocytes
OPC
Astrocytes
Oligodendrocytes
Oligodendrocytes
Oligodendrocytes
other
L45_IT
L6_CT
Astrocytes
other
Endothelial
Astrocytes
L23_IT
L6_IT
OPC
L6_CT
L6_CT
Lamp5
Microglia
L23_IT
Astrocytes
Oligodendrocytes
other
L5_IT
L6_CT
Oligodendrocytes
L6_IT
Oligodendrocytes
L6_CT
Astrocytes
Oligodendrocytes
OPC
L5_IT
L5_PT
Oligodendrocytes
L6_IT
L5_IT
Endothelial
L5_IT
L23_IT
