subclass
L6_CT
L6b
Endothelial
other
Astrocytes
Oligodendrocytes
L6b
Endothelial
other
L6b
L6_CT
L6_CT
L23_IT
L6_CT
L6_CT
Oligodendrocytes
L56_NP
L45_IT
Vip
L5_IT
Endothelial
L23_IT
L5_IT
Microglia
L6_IT
Sst
L56_NP
L5_IT
L5_IT
other
L6_CT
L23_IT
L6_CT
L6_CT
L45_IT
Microglia
L6_CT
Pericytes
Oligodendrocytes
Endothelial
Endothelial
other
L5_IT
SMC
L6_CT
Oligodendrocytes
L5_IT
L45_IT
L45_IT
L45_IT
L23_IT
Pvalb
L5_PT
L23_IT
L23_IT
L6_CT
L23_IT
VLMC
L5_IT
L6_CT
SMC
L5_IT
Pericytes
L6_IT
Oligodendrocytes
L5_IT
L23_IT
L6_CT
L6b
L45_IT
Oligodendrocytes
Oligodendrocytes
Lamp5
Endothelial
PVM
L6_CT
L23_IT
L5_IT
Oligodendrocytes
L45_IT
OPC
L45_IT
L5_PT
Microglia
L45_IT
Endothelial
L6_CT
L45_IT
L45_IT
Pvalb
L6_CT
other
Astrocytes
Sst
L6_CT
Oligodendrocytes
L5_IT
L45_IT
L45_IT
L6_IT
L23_IT
L6_CT
Pvalb
Astrocytes
L23_IT
Pvalb
Microglia
Astrocytes
L23_IT
Astrocytes
L45_IT
Astrocytes
L23_IT
L5_IT
Endothelial
L6_CT
Pvalb
L5_IT
Endothelial
other
other
Oligodendrocytes
Astrocytes
L23_IT
L6_CT
Microglia
PVM
L45_IT
L45_IT
other
L6b
Astrocytes
Endothelial
SMC
L6_CT
OPC
L23_IT
Pericytes
L5_IT
L45_IT
L23_IT
Endothelial
Microglia
Pericytes
L6_CT
L23_IT
L6_IT
L5_IT
L45_IT
L6_IT
L5_IT
SMC
Endothelial
Pericytes
L6_CT
Vip
Microglia
other
L5_IT
L6b
L23_IT
Astrocytes
L45_IT
L45_IT
L6_CT
L45_IT
L5_IT
L5_IT
L6_IT
Astrocytes
L45_IT
L23_IT
L45_IT
Oligodendrocytes
L23_IT
Oligodendrocytes
L23_IT
Pericytes
Endothelial
L45_IT
L45_IT
Oligodendrocytes
Oligodendrocytes
L45_IT
Oligodendrocytes
other
other
L5_PT
L45_IT
VLMC
L23_IT
Oligodendrocytes
L23_IT
L6_CT
Astrocytes
L6_CT
OPC
L6_CT
Sst
Microglia
Endothelial
other
Endothelial
Astrocytes
L6_CT
L5_IT
L23_IT
Microglia
Endothelial
Microglia
L23_IT
L6_CT
VLMC
L45_IT
L6_CT
L23_IT
OPC
L23_IT
Endothelial
Pvalb
VLMC
L45_IT
L6_IT
L6_IT
Endothelial
L45_IT
L45_IT
L45_IT
Astrocytes
L23_IT
L45_IT
Pvalb
Astrocytes
L23_IT
Astrocytes
other
Endothelial
L6_CT
L23_IT
L23_IT
OPC
L6b
L6_IT
VLMC
L5_PT
L5_IT
L6_CT
L6b
L6_IT
PVM
other
VLMC
Oligodendrocytes
L6_CT
other
L23_IT
other
Astrocytes
L23_IT
Astrocytes
L6_CT
Pericytes
PVM
L23_IT
L23_IT
L23_IT
Endothelial
L5_IT
L6_IT
L23_IT
OPC
PVM
L6_CT
Pericytes
L23_IT
Pvalb
Pericytes
L6b
SMC
L23_IT
SMC
Microglia
L23_IT
L23_IT
L6_CT
Astrocytes
L6_IT
L45_IT
L45_IT
Astrocytes
PVM
Astrocytes
L23_IT
Astrocytes
L45_IT
VLMC
