subclass
L23_IT
L45_IT
Sst
VLMC
L6_CT
L5_IT
Astrocytes
Astrocytes
L23_IT
PVM
L45_IT
Pvalb
Astrocytes
Endothelial
L5_IT
L6_CT
OPC
Astrocytes
Astrocytes
L6_CT
L23_IT
L6_CT
L45_IT
L6_IT
L5_PT
Lamp5
L6_CT
L5_IT
L45_IT
L6_IT
Pericytes
L45_IT
Astrocytes
PVM
L5_PT
Oligodendrocytes
L5_PT
L5_IT
L5_IT
L45_IT
Astrocytes
L6_IT
L45_IT
L5_IT
Pericytes
L5_IT
L23_IT
Pvalb
SMC
L6_CT
L5_PT
L6_CT
L6b
L23_IT
Endothelial
Pvalb
L5_IT
L5_PT
L5_IT
L6_CT
Microglia
L56_NP
L45_IT
L6_IT
L6_IT
L6_CT
L6_CT
L45_IT
Endothelial
L5_IT
Endothelial
Pvalb
Sst
L45_IT
Lamp5
L23_IT
Endothelial
Microglia
Oligodendrocytes
SMC
L5_PT
Oligodendrocytes
L5_IT
VLMC
L5_IT
VLMC
L45_IT
L6_IT
L23_IT
L23_IT
L6_IT
L6_CT
L5_PT
Pvalb
L23_IT
L23_IT
Lamp5
Oligodendrocytes
L45_IT
Endothelial
L6_CT
L45_IT
L23_IT
Pericytes
L6_CT
L6b
L5_PT
L6_IT
L45_IT
L6_IT
Astrocytes
OPC
L45_IT
L5_IT
L23_IT
SMC
L45_IT
SMC
L45_IT
Astrocytes
L6_CT
Oligodendrocytes
L23_IT
VLMC
L23_IT
Sst
L6_CT
L6_CT
Microglia
VLMC
L6_CT
L5_IT
L23_IT
L5_IT
L5_IT
L45_IT
PVM
L6_IT
L23_IT
Oligodendrocytes
Oligodendrocytes
Pericytes
Oligodendrocytes
L23_IT
Endothelial
L23_IT
Endothelial
OPC
L45_IT
L23_IT
SMC
L5_IT
OPC
Endothelial
Oligodendrocytes
L23_IT
L6_CT
Microglia
Endothelial
VLMC
OPC
Endothelial
L5_IT
L23_IT
L45_IT
L45_IT
L23_IT
L5_PT
VLMC
L6_CT
L6_IT
L6_CT
L6_IT
L5_PT
L45_IT
L45_IT
Lamp5
OPC
Oligodendrocytes
Pvalb
L5_PT
L45_IT
L45_IT
L6_CT
L6_CT
Pvalb
Astrocytes
L56_NP
L5_IT
L23_IT
Endothelial
L23_IT
L6_IT
Pvalb
L5_PT
L5_IT
L5_IT
VLMC
Astrocytes
L6_CT
Microglia
L5_IT
L45_IT
L6_CT
Endothelial
Astrocytes
Microglia
VLMC
L23_IT
L5_PT
Oligodendrocytes
Oligodendrocytes
L5_IT
Pvalb
L45_IT
L23_IT
L6_IT
L6_CT
other
L6_CT
L6_CT
L6_IT
L45_IT
OPC
L45_IT
L5_IT
L6_IT
L6_CT
Sst
L45_IT
L45_IT
L23_IT
L5_IT
L45_IT
Microglia
Oligodendrocytes
Pvalb
PVM
L6_CT
L23_IT
L23_IT
VLMC
Astrocytes
Microglia
Oligodendrocytes
L45_IT
Astrocytes
VLMC
L45_IT
Endothelial
L6_IT
L5_PT
Oligodendrocytes
Oligodendrocytes
L6_CT
Pvalb
L6b
other
L6_CT
Oligodendrocytes
Endothelial
L5_IT
Oligodendrocytes
L5_IT
L6_CT
Endothelial
SMC
Endothelial
Microglia
Microglia
PVM
L23_IT
OPC
Astrocytes
L45_IT
L45_IT
Pvalb
L45_IT
Oligodendrocytes
Pvalb
L6_CT
Oligodendrocytes
L5_PT
Pericytes
VLMC
Oligodendrocytes
L5_PT
SMC
L6_CT
Astrocytes
L5_IT
SMC
L5_IT
Endothelial
L6_CT
L6_CT
VLMC
L5_IT
L6_CT
L56_NP
Pvalb
L23_IT
Pericytes
L23_IT
Pericytes
Astrocytes
L6_IT
Oligodendrocytes
L45_IT
VLMC
L6_CT
L6_IT
L6_CT
Astrocytes
L45_IT
Oligodendrocytes
Astrocytes
L6_IT
L23_IT
L5_PT
Microglia
Oligodendrocytes
L45_IT
Endothelial
Vip
L23_IT
L45_IT
L45_IT
Astrocytes
Pericytes
Endothelial
Astrocytes
Astrocytes
L5_PT
L23_IT
L45_IT
PVM
L6_CT
L5_PT
L5_IT
Oligodendrocytes
L45_IT
L6b
L23_IT
Astrocytes
L5_PT
Pvalb
L23_IT
Oligodendrocytes
L6_CT
L6_IT
Microglia
L45_IT
L45_IT
Astrocytes
Oligodendrocytes
L6_IT
other
L45_IT
L6_CT
L45_IT
L6_CT
Pericytes
L23_IT
L45_IT
L5_IT
Astrocytes
L6_CT
Astrocytes
L45_IT
L23_IT
Pericytes
Astrocytes
L23_IT
L45_IT
PVM
L45_IT
Astrocytes
L23_IT
L45_IT
Oligodendrocytes
Oligodendrocytes
Endothelial
Astrocytes
L23_IT
Astrocytes
L5_IT
L45_IT
Endothelial
L45_IT
Oligodendrocytes
Vip
Sst
Endothelial
Astrocytes
L6_CT
L5_IT
PVM
SMC
Sst
L45_IT
Endothelial
L23_IT
L45_IT
Astrocytes
L6_CT
Pericytes
Oligodendrocytes
Pericytes
Oligodendrocytes
L5_IT
L6_IT
L6_CT
Sst
Astrocytes
Microglia
Sst
Sst
L6_IT
Endothelial
Sncg
OPC
L6_CT
Oligodendrocytes
Astrocytes
L6_IT
Endothelial
Pericytes
L5_PT
Astrocytes
Astrocytes
Astrocytes
L6_CT
Endothelial
L5_IT
Pvalb
L45_IT
VLMC
L6_CT
L6_CT
L5_IT
Astrocytes
Vip
L5_PT
L6_IT
L5_IT
Oligodendrocytes
L23_IT
L45_IT
L45_IT
L23_IT
L45_IT
L23_IT
L5_IT
Astrocytes
Microglia
Astrocytes
L6_CT
L23_IT
Endothelial
Microglia
PVM
Lamp5
L23_IT
PVM
L23_IT
L23_IT
L6_CT
L45_IT
PVM
L6b
L6_CT
other
Endothelial
L5_IT
SMC
L45_IT
L6b
L23_IT
L6b
L23_IT
L5_IT
L45_IT
L6_CT
Endothelial
Sst
PVM
L45_IT
L5_IT
L6_CT
Pvalb
L5_IT
Endothelial
L6b
OPC
L5_IT
L45_IT
L45_IT
Endothelial
L45_IT
L23_IT
Oligodendrocytes
Oligodendrocytes
Endothelial
Endothelial
Microglia
L6_CT
Oligodendrocytes
Endothelial
Astrocytes
L45_IT
L6_IT
L6_CT
OPC
Pericytes
L23_IT
Endothelial
L6b
L6_IT
Endothelial
L45_IT
L23_IT
L45_IT
Pericytes
Sst
Oligodendrocytes
Pericytes
L23_IT
VLMC
L23_IT
OPC
Microglia
Endothelial
Astrocytes
L5_IT
L5_IT
PVM
L45_IT
Oligodendrocytes
L23_IT
L6_CT
L5_IT
L45_IT
L6_IT
L6_CT
L5_PT
Astrocytes
L6_IT
Endothelial
L6_CT
OPC
L23_IT
L6_IT
Pericytes
Sst
L23_IT
Endothelial
L6_CT
L23_IT
OPC
L6_CT
L6_CT
Pvalb
Endothelial
Vip
Endothelial
Pericytes
L5_IT
L5_IT
L5_IT
L5_IT
L45_IT
L23_IT
Astrocytes
L5_IT
L23_IT
Oligodendrocytes
SMC
L45_IT
L6b
L5_IT
L23_IT
L45_IT
Pericytes
L23_IT
Oligodendrocytes
L5_IT
L23_IT
Astrocytes
OPC
L6_CT
Astrocytes
L6_IT
L45_IT
L6_CT
Endothelial
L6_CT
L6_CT
L45_IT
Oligodendrocytes
Microglia
Pericytes
Endothelial
L5_IT
Astrocytes
Astrocytes
Sst
L5_IT
Pvalb
Oligodendrocytes
L6_CT
L6_CT
Endothelial
VLMC
L6_IT
Endothelial
SMC
L5_IT
VLMC
Oligodendrocytes
L23_IT
PVM
L45_IT
L23_IT
L45_IT
L45_IT
L23_IT
PVM
Pericytes
L23_IT
Sncg
L6_IT
L23_IT
L23_IT
L45_IT
L45_IT
L45_IT
OPC
Lamp5
