0,1
1891.157946,2448.001747
1631.157448,2285.868245
1540.411519,2527.8034940000002
1957.48595,1857.9294960000002
1470.108946,2719.503244
1565.8947,2695.199245
1281.447196,2472.359996
1434.249697,2732.6317440000003
1851.446947,2416.6452480000003
1301.7366949999998,2531.275494
1374.140699,1844.6924969999998
1409.782948,1700.732745
1849.3854469999999,1789.4659989999998
1940.899769,2262.974746
1702.5504449999999,2413.932748
2075.154196,1489.936995
2087.360446,2344.403993
1858.1739469999998,1627.549497
1873.852196,1796.5184980000001
1759.00495,2053.209746
2004.791948,1442.6852470000001
1870.000446,1706.8087449999998
1962.58545,2065.4702460000003
1287.3604460000001,2103.173995
2084.973446,1509.466995
1781.6271989999998,2607.748248
1409.186198,2091.293245
1653.020197,2694.1142449999998
1683.671446,2748.512675
1754.8277,1873.282246
1508.7891949999998,2730.8414940000002
1616.021698,2767.820249
1592.585699,2292.432495
1946.96145,1642.739497
2103.906695,2204.384748
1911.5559449999998,2421.2022469999997
1798.715949,2270.244246
1423.453948,1996.030248
1937.753269,2491.6187449999998
2092.297196,1803.787998
1709.928445,2089.394495
1261.049197,2278.218996
1715.1364449999999,2143.481743
1717.523445,2550.317243
1586.4011990000001,2054.5659960000003
1865.6061960000002,2109.358495
2028.987448,2216.373998
2081.8811960000003,1601.563748
1345.55095,2268.616746
1825.135698,2582.9017489999997
1981.7899489999998,1975.5237489999997
1406.148198,2063.245996
1529.064376,2152.147425
1339.6520189999999,2246.3742469999997
1848.0291969999998,2508.544745
1559.11345,2133.5539940000003
1443.526447,2230.370497
1356.8892,2207.097248
1541.984769,2056.193496
1605.063198,2816.1027480000002
1652.477697,2651.744996
1714.648195,2473.987496
1566.59995,2239.104747
1899.620945,2571.8347489999996
1928.2506260000002,1938.544994
1902.062195,2006.554748
1337.916019,2762.138318
2060.506697,2083.535495
1447.7036970000001,2677.730746
1930.1094440000002,2438.5079969999997
1560.2527,2040.7864969999998
1860.560947,1503.1739949999999
1402.242199,2318.255494
1283.834196,2244.529747
1862.5681969999998,2426.681497
2039.6204469999998,1448.652747
1903.2556949999998,2733.770994
1470.271696,2661.8897460000003
1597.142699,2737.405744
1885.895696,1401.617998
1928.915944,2006.229248
1801.3741989999999,1826.735747
1785.5874489999999,2118.7437440000003
1696.365945,2729.919244
1677.3784460000002,1988.001249
1668.2644460000001,2150.479993
1320.452945,2011.816998
1668.589946,2881.365495
1510.8506949999999,2322.269994
2064.358446,1607.748248
1856.1666969999999,2214.420998
1491.7546960000002,2355.579493
2111.555945,1521.618994
1270.705696,2355.362493
1376.202199,2688.200995
1538.932451,2725.796244
1409.7286980000001,2244.855247
1784.0141989999997,2016.1569980000002
2104.557695,1913.806994
1880.1451960000002,1958.38075
1706.781945,1949.489175
1562.2057,2654.7287460000002
2056.980447,2082.124995
1786.2926989999999,2672.902496
1908.3551949999999,1904.367495
1770.93995,1675.9404960000002
1635.605947,2875.777746
1745.76795,2656.627496
1781.844199,1714.6749940000002
1815.2621980000001,2314.132494
1860.669447,2623.263747
1770.8857,1735.4527440000002
1494.7926949999999,2786.265249
1801.6454489999999,2641.871497
1412.4954480000001,2358.16375
1982.657949,1650.388747
1641.844697,2317.224744
1382.929199,2510.768994
1611.139198,1823.968997
1894.901195,2158.942993
1429.204448,2868.725246
1983.6886989999998,1587.350249
1390.4156990000001,2380.7859989999997
1913.997195,1883.155745
1530.794951,1795.487748
2080.416446,2142.776493
1856.980447,1584.583499
1685.027696,1956.42775
1579.674199,2791.852998
1697.776445,2067.260496
1826.274948,1645.940247
1388.8966990000001,2226.5729969999998
1463.164946,2277.9477460000003
1295.118195,2625.759247
1609.077698,2138.978994
1593.399449,2755.036993
1485.8414460000001,2199.013998
1500.163445,2454.891496
1613.254948,2408.833248
1585.261949,1984.800499
2064.195696,1506.049245
1880.8504460000001,2674.963996
1864.0871960000002,1487.8212449999999
1884.647946,1888.200995
1589.222199,2523.463494
2135.046194,2002.7572480000001
1881.013196,2197.657748
1608.0469480000002,2886.7904949999997
1961.28345,2141.528743
1798.987199,1404.5474980000001
1687.7401960000002,2114.837744
1564.97245,2331.329744
1811.735948,2262.649246
1601.591199,1911.853994
1473.743696,2263.8427460000003
2130.543444,1540.660743
2050.687447,1861.184496
1738.9467690000001,1756.501743
1755.20745,2289.502995
1286.763696,2505.777995
2001.6454489999999,1418.3812480000001
2050.6331969999997,1632.540497
1626.0579480000001,2885.976745
1967.90195,1495.253495
1799.7466989999998,1935.8324940000002
1768.66145,1544.892243
1638.806697,1911.962494
1742.5272690000002,2623.1552469999997
1534.666444,2352.73875
1817.649198,1650.442997
1448.571697,1725.850494
1367.9562,1887.387245
1374.737449,2744.729493
1568.7157,2583.4442489999997
1640.705447,2763.1004989999997
1844.502947,2622.6127469999997
1904.2321949999998,2675.669246
1561.39195,1865.795746
1262.676696,2302.1432449999998
1936.505519,1607.8567480000002
1299.186945,2630.044997
2056.112447,2052.124746
1761.06645,2455.759496
1651.609697,2085.759745
1474.448946,2169.122249
1829.312948,2085.162995
2117.903195,1424.240247
1687.1976960000002,1968.362749
1285.353196,2530.8414940000002
1686.438196,2857.712496
1733.4186940000002,1678.0019960000002
1303.038695,2639.701497
1463.327696,1714.1324940000002
1616.238698,1857.8209960000002
1260.9949470000001,2313.3729940000003
2050.687447,2280.388996
1733.1819510000003,2396.355748
1581.8441990000001,2321.293494
1437.4504470000002,2857.549746
2118.9339449999998,1631.401247
1408.372448,2163.9684989999996
1644.3944470000001,2081.365495
1456.9804470000001,2328.508744
1870.3259460000002,1356.230493
1322.785694,2708.544745
2135.751444,1866.880746
1896.420195,1535.723994
1714.268445,2062.4322460000003
1995.6236989999998,1582.304999
1467.884696,2866.500996
1627.631198,2148.783925
1602.079449,2477.296746
1333.615951,2785.451499
1899.0784449999999,2702.034745
1295.823445,2589.1404989999996
1361.60895,2869.864496
1899.3496949999999,1988.2182489999998
1686.872196,2729.539494
2058.065447,1522.7582439999999
2046.021947,1474.095996
1528.753194,1841.708747
1872.604446,2366.8437489999997
1786.401199,2086.627745
1319.6934449999999,2318.146994
2028.1194480000001,1924.005994
2054.701947,1991.798748
1436.799447,2124.005994
1327.599626,1972.9739989999998
1628.3906980000002,2197.874748
1941.048201,1323.137994
1872.5501960000001,2240.1354969999998
1545.11695,1795.704748
2104.015195,2079.954996
1973.815199,1309.032995
1498.2646949999998,1855.4882460000001
1713.183445,2501.871995
1284.3224460000001,2414.3124980000002
