subclass
Pericytes
L5_PT
VLMC
Oligodendrocytes
L6_IT_Car3
L23_IT
Microglia
L45_IT
Lamp5
Endothelial
OPC
Astrocytes
L23_IT
L23_IT
L6_CT
L6_CT
L23_IT
Oligodendrocytes
L5_IT
L6_CT
Oligodendrocytes
L23_IT
Microglia
Vip
L23_IT
Oligodendrocytes
Oligodendrocytes
L23_IT
Astrocytes
VLMC
Oligodendrocytes
L23_IT
L23_IT
L5_IT
L23_IT
Endothelial
L45_IT
Astrocytes
Endothelial
L45_IT
L6_CT
L6_CT
Oligodendrocytes
L45_IT
L45_IT
Oligodendrocytes
Oligodendrocytes
L6_CT
L6_CT
OPC
Astrocytes
L45_IT
L5_IT
L6_CT
L6_IT_Car3
L23_IT
L5_IT
L45_IT
L5_IT
L23_IT
L45_IT
Microglia
Endothelial
L6_CT
L6_IT
L5_IT
Oligodendrocytes
Astrocytes
L6_IT_Car3
Sst
Pericytes
Astrocytes
L45_IT
OPC
Endothelial
L45_IT
Endothelial
L45_IT
L6_CT
L23_IT
OPC
L6b
VLMC
L23_IT
Astrocytes
L45_IT
L56_NP
VLMC
Pvalb
L23_IT
L45_IT
L23_IT
L45_IT
Oligodendrocytes
L5_IT
L45_IT
Astrocytes
L23_IT
L23_IT
L45_IT
L5_IT
L23_IT
VLMC
Endothelial
L6_IT
L6_CT
Astrocytes
L5_IT
Oligodendrocytes
L5_PT
L6_CT
L6_IT
L6_CT
L45_IT
L45_IT
Oligodendrocytes
L5_IT
L6_IT
L6_CT
Lamp5
L45_IT
Oligodendrocytes
L45_IT
L23_IT
L6b
L23_IT
L23_IT
Oligodendrocytes
Endothelial
PVM
other
Microglia
L45_IT
Astrocytes
Oligodendrocytes
Endothelial
Astrocytes
L23_IT
L45_IT
L45_IT
Endothelial
L23_IT
L6_CT
Oligodendrocytes
Endothelial
Lamp5
PVM
L23_IT
Oligodendrocytes
L23_IT
other
L23_IT
Oligodendrocytes
L6_IT
L5_IT
L6_CT
Oligodendrocytes
L45_IT
Oligodendrocytes
Astrocytes
L23_IT
L6_IT
L6_CT
Oligodendrocytes
L23_IT
Endothelial
PVM
L45_IT
L45_IT
L6_CT
L6_IT
L6_IT_Car3
OPC
other
L45_IT
L23_IT
Sst
Endothelial
Astrocytes
L23_IT
Oligodendrocytes
L45_IT
L6_CT
L6b
Astrocytes
Pvalb
Oligodendrocytes
Microglia
L6_CT
Pvalb
L6b
L23_IT
L6b
Pericytes
Astrocytes
Oligodendrocytes
Astrocytes
Oligodendrocytes
other
Endothelial
Oligodendrocytes
L6_IT_Car3
L6_IT
PVM
Astrocytes
Oligodendrocytes
Astrocytes
other
Sst
Endothelial
L6_CT
L23_IT
Astrocytes
L45_IT
L23_IT
L5_IT
L45_IT
Pericytes
L5_IT
PVM
Oligodendrocytes
Microglia
Endothelial
L45_IT
Astrocytes
other
Oligodendrocytes
L6b
Astrocytes
other
Oligodendrocytes
L45_IT
Endothelial
VLMC
L23_IT
Sst
L23_IT
Sst
Endothelial
L6_IT
L6_IT
L6_CT
L45_IT
L23_IT
L23_IT
L45_IT
PVM
L23_IT
L6_CT
L6_IT
L6_IT_Car3
Pericytes
Astrocytes
Microglia
Endothelial
Oligodendrocytes
SMC
L5_IT
Oligodendrocytes
other
L5_IT
Oligodendrocytes
L5_IT
L6b
Pericytes
L45_IT
Microglia
Endothelial
L23_IT
PVM
L45_IT
Pericytes
L5_IT
OPC
L6_CT
