subclass
Microglia
L6_IT
Astrocytes
Oligodendrocytes
L23_IT
OPC
L23_IT
L45_IT
L45_IT
L23_IT
Endothelial
Microglia
Pvalb
L6_IT_Car3
L56_NP
Microglia
Oligodendrocytes
PVM
Pvalb
Astrocytes
L45_IT
L5_IT
Pvalb
Astrocytes
L45_IT
Oligodendrocytes
L45_IT
Endothelial
L5_PT
Microglia
L23_IT
L45_IT
Sst
Oligodendrocytes
Endothelial
L5_IT
PVM
L6_IT_Car3
Oligodendrocytes
L45_IT
L5_IT
Endothelial
L23_IT
L45_IT
L45_IT
L23_IT
L6_IT
L6_IT
L23_IT
Astrocytes
L45_IT
Sst
L23_IT
L5_PT
L23_IT
Astrocytes
L45_IT
L23_IT
L23_IT
Endothelial
L23_IT
Microglia
L5_PT
L45_IT
L45_IT
L6_CT
L23_IT
L6_IT
L5_PT
L5_IT
Vip
L45_IT
L23_IT
Oligodendrocytes
L45_IT
L5_PT
VLMC
SMC
L23_IT
L45_IT
L23_IT
L45_IT
L45_IT
Endothelial
SMC
L6_IT
other
L5_PT
L45_IT
Astrocytes
Endothelial
L6_CT
L5_IT
L5_IT
SMC
L6b
Endothelial
L23_IT
L6_CT
L6_IT
L23_IT
L6_IT
L23_IT
Oligodendrocytes
L6_CT
L45_IT
L45_IT
Astrocytes
L45_IT
L45_IT
Vip
other
L45_IT
L6_IT
Endothelial
L5_IT
L6b
L6_IT
L6b
L23_IT
Oligodendrocytes
L5_IT
Astrocytes
L23_IT
L23_IT
SMC
L5_IT
L6_IT
OPC
L23_IT
L6_CT
Oligodendrocytes
L56_NP
L6_CT
L6_CT
Endothelial
other
L45_IT
L23_IT
L23_IT
L6_IT
L5_PT
other
Sst
L45_IT
L6_CT
Pvalb
L23_IT
L5_IT
Sst
L6_IT
L23_IT
L5_IT
L5_IT
Endothelial
Oligodendrocytes
Endothelial
L23_IT
L45_IT
Astrocytes
L23_IT
L45_IT
L6_IT
L5_PT
Endothelial
Pvalb
L5_IT
