cell_type_annot
Olig
Micro
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Endo
Micro
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
InN
Endo
OPC
MSN
Astro
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
Astro
Astro
OPC
MSN
Astro
MSN
Endo
Olig
Micro
InN
MSN
MSN
MSN
MSN
MSN
MSN
InN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
InN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
Micro
MSN
MSN
Endo
MSN
Olig
MSN
Astro
MSN
Olig
MSN
Endo
MSN
MSN
MSN
Peri
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Astro
Astro
Olig
Endo
Olig
MSN
MSN
MSN
MSN
Endo
Astro
Olig
Olig
MSN
MSN
MSN
MSN
InN
MSN
MSN
MSN
MSN
Olig
Peri
Endo
Endo
Micro
Peri
OPC
Olig
Peri
MSN
MSN
MSN
MSN
OPC
Peri
MSN
MSN
MSN
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Astro
Olig
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Olig
Peri
Astro
Endo
Olig
MSN
Olig
MSN
MSN
MSN
MSN
InN
MSN
Olig
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
Micro
Olig
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Olig
MSN
Peri
MSN
MSN
MSN
MSN
Endo
Micro
MSN
MSN
Olig
Micro
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
Endo
Endo
MSN
MSN
MSN
Olig
MSN
Olig
MSN
MSN
Olig
Peri
MSN
Endo
Endo
MSN
MSN
MSN
Endo
MSN
MSN
MSN
Peri
Endo
MSN
MSN
Astro
MSN
MSN
MSN
Micro
MSN
Olig
Endo
Endo
MSN
MSN
InN
MSN
MSN
Olig
MSN
MSN
