4.660749601039827212e+03,4.165381104286101618e+03
4.753864236508445174e+03,4.309868414545664564e+03
4.838607991744122046e+03,4.180304176932324481e+03
4.680179479280493979e+03,4.260246109567635358e+03
4.680410808293598166e+03,4.206354480583331679e+03
4.710252390187341916e+03,4.207608344789467992e+03
4.729126804519373763e+03,4.227351898060203894e+03
4.790638638895889926e+03,4.250158028912881491e+03
4.660087944272048844e+03,4.272243862194963185e+03
4.825705167291414909e+03,4.329136781979716034e+03
4.688397874116973981e+03,4.222328557647032540e+03
4.761779410689734505e+03,4.108711195656107520e+03
4.863975314528060153e+03,4.120137489660985011e+03
4.885821796769735556e+03,4.122507536975237599e+03
4.818119490766060153e+03,4.023221729937581131e+03
4.618222184981519604e+03,1.342403912025216641e+03
4.468334523200844160e+03,1.969415698249094248e+03
4.468593300458303929e+03,1.937060634305678150e+03
4.473588360358556201e+03,1.967590112182239864e+03
4.596589273327281262e+03,1.945442803691910285e+03
4.546143907978668722e+03,2.019488318492111375e+03
4.522379109760949177e+03,2.004486665225796514e+03
4.512810571545659514e+03,1.986956169927621431e+03
4.499554924506356656e+03,2.020429967650932895e+03
4.489855599892725877e+03,2.060092203200249514e+03
4.512676574076392171e+03,2.065559845504706118e+03
4.520611285041303745e+03,1.988849897055371912e+03
4.570855736040885859e+03,2.129664905285558689e+03
4.653577129942320425e+03,2.000209792483009323e+03
4.564642826905012953e+03,2.116128642447653874e+03
4.626538812695236629e+03,2.079445815587108427e+03
4.593454938490799577e+03,2.323674665189758798e+03
4.564564731992839370e+03,2.350702974448283840e+03
4.644998420263576918e+03,2.184600208215430939e+03
4.590846938803639205e+03,2.170554800256575618e+03
4.578215692340399073e+03,2.335801096408226385e+03
4.518889303043753898e+03,2.199832663589641015e+03
4.568211105874325767e+03,2.232061201940132378e+03
4.578583144600194828e+03,2.249114318839261159e+03
4.673218398566548785e+03,2.272140671303119234e+03
4.564459393256801377e+03,2.378234134146840006e+03
4.532137863314413153e+03,2.304361429194591892e+03
4.574103486376444380e+03,2.291386100529945907e+03
4.518930128275525931e+03,2.209494155494136066e+03
4.518455204042611513e+03,2.152601826217471626e+03
4.556679127063778651e+03,2.379837189226385817e+03
4.652460796276402107e+03,4.302064152431418734e+03
4.681039970098237973e+03,4.300109591873387217e+03
4.486220739543949094e+03,2.243118063778329088e+03
4.411358055206813333e+03,2.327726419550539958e+03
4.316138454451908729e+03,2.155100325014193459e+03
4.314405011610071597e+03,2.299167023286714539e+03
4.400983192073506871e+03,2.267370121930266578e+03
4.356914107332764615e+03,2.215924751557218315e+03
4.421647853934319755e+03,2.258363914562860373e+03
4.331847903762087299e+03,2.218270785877800790e+03
4.340133010080402528e+03,2.254136619920919657e+03
4.442565040886559473e+03,1.974750491820953584e+03
4.414145264668647542e+03,2.096119983328095259e+03
4.284918226624416093e+03,1.965047643749239569e+03
4.356429849266533893e+03,1.948269261776798885e+03
4.377179817079577333e+03,2.000917156045630463e+03
4.501923610732587804e+03,1.987026927046669243e+03
4.299336592893238048e+03,2.083209856035272878e+03
4.399902549886539418e+03,2.120682858121822846e+03
4.265100355367594602e+03,2.060367463029780538e+03
4.284291945514876716e+03,1.863130440775181569e+03
4.291670610233115440e+03,1.918097622369814644e+03
4.417345898357322767e+03,1.945875919549994933e+03
4.447640027968455797e+03,1.859191382131297360e+03
4.333347563113842625e+03,1.870560220710619433e+03
4.390767610896665246e+03,1.773808136205836490e+03
4.429850041298516771e+03,1.850372263621155980e+03
4.412538440995606834e+03,1.797315555282506011e+03
4.368693645702036520e+03,1.399503509651588729e+03
4.257752589357514807e+03,2.160157546375048412e+02
4.288776381662574749e+03,1.543329414386646476e+02
4.094709255202811619e+03,1.787608702209887269e+03
4.237146626493693475e+03,1.935128949994134473e+03
4.252078216792489002e+03,1.850126043657258606e+03
4.124100752720166383e+03,1.815381277325368274e+03
4.180777031715168960e+03,1.885254526252401320e+03
4.100604013076587762e+03,1.824193069790005666e+03
4.171275308796514764e+03,2.109170836131503165e+03
4.233819639902809286e+03,2.105322879469204963e+03
4.242246454338065632e+03,1.995154459946945963e+03
4.258787294503791600e+03,2.101934287687668075e+03
4.079496205579535854e+03,2.013158599964529003e+03
4.165019868447421686e+03,2.088334342018932603e+03
4.176947838168658564e+03,2.009071821899045972e+03
4.186142774680206458e+03,2.034957997533620301e+03
4.240071463345126176e+03,2.133212881331940935e+03
4.163328985772724081e+03,1.941753606231911363e+03
4.101368603612560037e+03,2.057510425035127810e+03
4.163813825516832367e+03,2.252223988853642368e+03
4.117340854427833619e+03,2.191390387859799375e+03
4.219494275621519591e+03,2.313981394093370909e+03
4.138918649650973748e+03,2.315353492009915044e+03
4.212125851761966260e+03,2.310271907012619522e+03
4.207341880130860773e+03,2.189202316030696693e+03
4.297903577330032022e+03,2.291089924552642970e+03
3.998690561332480684e+03,2.175619131460116478e+03
4.052571020325924565e+03,2.085565372749218568e+03
3.957875539292525900e+03,2.116246493142332383e+03
3.997653620577088532e+03,2.089906117836593694e+03
3.963890951896144088e+03,2.132004515726813679e+03
3.938919861237432087e+03,2.127574605991953831e+03
3.979743777973556917e+03,1.793448770229570300e+03
4.037510427374022129e+03,1.788272129908956913e+03
4.096682924115420974e+03,1.854084849899966684e+03
4.014967946656759977e+03,1.802149477344008801e+03
4.033371921979726721e+03,1.820004295860413322e+03
4.001304948179283201e+03,1.989992551509738405e+03
3.933673673589865757e+03,1.737618192248261948e+03
3.909049236222275340e+03,1.817053129922046537e+03
3.998523255442176833e+03,1.913876785354725598e+03
3.968980158110213324e+03,1.980304091767900445e+03
3.899994284984343722e+03,1.743683502876694547e+03
3.641020212599464685e+03,1.741118825747102619e+03
3.853496119426329642e+03,1.787492064361902294e+03
3.830592064425061835e+03,1.728994287901075040e+03
3.821396497336070752e+03,1.648433329039388809e+03
3.753751520781974250e+03,1.716090138376906225e+03
3.694766776436826149e+03,1.856073188051548414e+03
3.854341571931270664e+03,1.912282357606780806e+03
3.710492372386931947e+03,1.851904858671740158e+03
3.782538938180915011e+03,1.791004831754205725e+03
3.835262432848075605e+03,1.816596537761630998e+03
3.696841649703468647e+03,1.895770254312675434e+03
3.826371252989702498e+03,1.789364283947843205e+03
3.689325871160122460e+03,1.870703214709913709e+03
3.813860730593395147e+03,1.879037423441225883e+03
3.682510338290050186e+03,1.748740983137081230e+03
3.754179921294755331e+03,1.940062931949217955e+03
3.738418723312133352e+03,1.817149201198356650e+03
3.701635881463354053e+03,1.981207540536623355e+03
3.685909734837201995e+03,2.006583829630533273e+03
3.875587978049687536e+03,1.994016881387004787e+03
3.754597768522449314e+03,2.051712074385073265e+03
3.804039592459227151e+03,2.080522499112657897e+03
3.877385851694889880e+03,2.229086741904727205e+03
3.793794577889663287e+03,2.138833237139226640e+03
3.755853754036985265e+03,2.222041964866807120e+03
3.815866742655703547e+03,2.182629531107741968e+03
3.725083671584481635e+03,2.175476372770583566e+03
3.857626876781059309e+03,2.378854546880466842e+03
3.696435987095786459e+03,2.157488084128950504e+03
3.711943828407588171e+03,2.171321813559552538e+03
3.755779626756068410e+03,2.347009008863918552e+03
3.650399343402291379e+03,3.473411911062089985e+03
3.683919151031731417e+03,3.401820176781535793e+03
3.646968431501386476e+03,3.407118176915985714e+03
3.545516607889401257e+03,2.475907857961158243e+03
3.613702532630574751e+03,2.380258347684056389e+03
3.541098139216746858e+03,2.501318943718626088e+03
