m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,plaque_id
1179.45656779661,20.0370762711864,37.7785949600554,0.462115824289229,0.408224540918838,944,107,17.1206244835154,2.08654993012414,12.0906878336607,22.0739552107494,1
1426.92261904762,97.0386904761905,48.0538044670898,0.810762900524089,-1.47233409010243,1008,121,16.8239061803469,4.97763211793596,3.3075202058176,23.577672320665,3
1669.56813186813,114.430769230769,60.3566000213026,0.905978122302274,0.878076481756492,910,141,17.6102915479125,7.43559843102628,3.50897589409798,28.8909812631932,4
1066.82945736434,143.173643410853,46.9182614206911,0.918318222448365,-0.734850436108331,645,99,15.3201869555983,5.27463909375816,7.27562372176858,25.2911401729504,5
2473.11699507389,195.292487684729,48.3057190175736,0.441799899267349,0.577843311707845,1624,134,22.2867495742595,1.70610213749739,17.2914570387405,24.7924611185268,6
1394.38479809976,208.318289786223,24.3655572706898,0.309609405471594,-0.385335141806163,421,67,11.1436837809552,1.53320721173694,7.73278382246068,13.3815022460606,7
1683.04575163399,223.435729847495,44.7291134475123,0.682321272009428,-0.806414398618993,918,151,14.9637778809453,5.410827445785,0.690776413796316,22.5716010077676,8
2623.11962890625,261.4423828125,54.2903479542401,0.451876648558799,-0.0369042510735084,2048,150,25.1793515476448,1.593748229143,22.3612810207487,28.9175878815796,9
2213.63967611336,266.174089068826,45.7977506270794,0.859860268214464,0.0029307225947996,741,114,15.3997686765422,4.70877187032682,6.86582147036408,23.8706131284803,11
1497.00778816199,328.084112149533,31.7450234657366,0.568862953034479,-0.264283589946689,642,84,13.8475964794372,1.35568897773615,10.56393181201,16.3328908033902,14
2003.13171577123,384.455805892548,28.4158784409108,0.407823719226704,0.957592660188261,577,73,13.1479576388684,0.661548491163895,11.4650332828951,14.3992152264213,16
2848.324570273,396.445904954499,41.2388529992634,0.649628169058953,1.31895717858047,989,102,17.4918908700304,2.27816589272522,13.9150288422864,21.779208204951,17
672.816059757236,473.108309990663,66.0751310228699,0.731666631751018,1.44464601360186,2142,188,26.0643481597236,5.37204797241684,16.8242923487906,36.9697030106701,20
2428.31981460023,463.77056778679,41.5326003103762,0.732252724593652,1.21777088540054,863,108,16.2904919007338,3.13816781356451,10.0145042275967,22.1663224392345,21
1957.3454650491,500.324667822068,56.305650934188,0.684870337887061,1.21153607710094,1731,157,23.0827822943326,4.15863110044273,13.1063457623149,29.090773701089,22
2947.43419874664,590.385407341092,56.7462181529348,0.358336158111831,1.3621102642691,2234,181,26.3021755193611,3.43473530338071,19.2397014567674,32.8244170586389,27
2427.69072164948,726.193585337915,35.6839560616575,0.461899397366129,-1.42506382156009,873,99,16.188619375505,1.34477168986471,12.7080261721047,18.6246548310226,28
81.8476052249637,861.507982583454,42.1673730057517,0.843410183148123,0.65372082865562,689,97,14.5197529711792,4.04544625277165,4.96968170107617,19.6923975105919,29
1079.12089810017,1210.16234887737,76.9617681362523,0.819089350142967,0.126380529201938,2316,205,27.5393179494269,7.48228168133068,13.585913199991,38.3395161796848,30
1020.72825597116,1286.35872014421,73.0670755064425,0.81168468768841,-1.30731028304859,2219,176,27.1528113745241,7.05338508987314,11.9450751569924,40.2133887988567,34
905.138145315488,1292.64244741874,69.2722723251767,0.815237164062006,0.820515737784855,2092,170,25.8514058928935,5.76481124192194,14.4564660883878,36.3599812334125,35
1056.49962658701,1312.46825989544,53.8200928104426,0.748136866008695,-0.877797048584954,1339,140,20.4997499237089,4.94649412066838,8.18576414843953,28.5873277191565,38
4221.28209046455,1331.84749388753,76.4892714343189,0.40668439442104,0.638824462401975,3272,262,31.6672789118182,9.1076584198392,10.0832998431246,46.3385446684065,42
4019.60926118626,1327.05359001041,75.0375188988471,0.8686803820213,0.421068150423062,1922,231,23.4245286875105,8.29669166032093,9.29563038281628,40.6808090471835,44
1243.10222222222,1319.64666666667,27.2765091406494,0.607489966197593,0.678498609217396,450,74,11.5191218830821,1.53309216397469,7.6202078428064,14.3343284800152,45
1515.96057494867,1413.42176591376,71.6714941618461,0.713574981172741,-0.432154734287973,2435,215,27.3622681374464,7.19398658616027,9.98716862013719,39.6104790260728,49
1401.21956087824,1471.20359281437,30.5922409978965,0.712306266864324,-1.04066059148195,501,75,12.2202402902628,1.95971498024392,7.7424314297541,15.569154690534,51
4498.63425925926,1492.38822751323,48.9606571592577,0.545006352592559,-0.499076981530976,1512,129,21.5549833029577,2.80675210154773,14.2127042282839,25.6131210365431,52
4681.05828220859,1499.39110429448,29.8627330310765,0.338715777906817,0.945900774850562,652,85,13.9150816055356,0.856070588479947,12.3174672721302,15.5393996401557,53
4094.83230070219,1517.22593969434,76.6599190261378,0.839925781951431,0.695820543008656,2421,200,27.7528010087354,6.71412028262329,16.1126541885565,38.954558462393,54
3655.09445277361,1548.69265367316,64.799576362355,0.88438192619224,1.13584321676187,1334,153,20.0558556830736,7.29296949011909,3.2649986456628,31.4843059848191,55
3829.09770114943,1589.63563218391,40.9816543074048,0.718792680497668,-0.261512594723443,870,108,16.460066025002,2.99442877384902,10.977569411228,22.0308620355666,60
3437.16457511653,1653.77626389387,62.8800575300723,0.394423652836783,1.04826639139794,2789,184,29.3517608010233,2.5486952491584,21.4479913717971,33.7472225455202,61
228.474442988204,1642.01048492792,36.4306387699207,0.621194948358583,-0.351180152514519,763,99,15.2747647934827,2.45548002529733,10.2629891369872,19.16424639701,62
957.468609865471,1644.95291479821,25.6370981780039,0.489905928317571,-1.20549911732911,446,68,11.4773795774717,0.859930937939656,9.90547889355813,13.5711950704474,63
1534.71078193298,1696.46454589607,85.9874319219346,0.585899828890751,-0.48492464919292,4118,351,34.0969994981848,9.36336184513139,8.5597364868861,50.077360385686,65
3894.7578313253,1733.46746987952,35.3087805902072,0.500045537784392,1.24075412439975,830,95,15.8537842836574,1.52722851412209,12.8918106239361,19.2544961831957,68
1097.98378378378,1805.19567567568,40.1549364039833,0.671104281342029,1.11615198913012,925,101,16.8009697485873,2.12424965185807,12.192236156177,20.5184565241042,71
929.690684133916,1829.32714701601,73.626370459941,0.733765514228934,1.02787121734932,2748,191,29.6739554045604,5.60839753430151,17.6631407439084,40.7766505740551,72
4402.59345454545,1822.11345454545,56.8031997753275,0.834225537338467,-0.12455884601122,1375,131,20.7503534019962,4.62190416134148,13.0979776615226,27.4541907792021,73
2095.62464183381,1835.75931232092,35.1906799046956,0.664426282848325,0.0423966639142963,698,91,14.5428586034536,2.25100678417098,9.19620031477352,17.9706351196352,74
4535.9359223301,1904.01917475728,95.4419745801511,0.782035047237166,-1.03628900054444,4120,290,36.2138487299719,7.71719451596231,24.4384236751094,55.3472610916279,75
3810.88805970149,1906.55472636816,25.2852378285004,0.576769876179035,0.940121060565865,402,65,10.9203320375008,1.17743288162563,8.71991531363265,13.8299563378809,76
4157.05300859599,1940.44555873925,34.0843771103261,0.629238886184906,-0.303826848084671,698,83,14.553489875118,1.64491053978555,11.6663901701539,18.6139236481234,80
3678.02185089974,2003.264781491,32.5934692191843,0.348838217805591,-0.563131726947485,778,91,15.2558436104582,0.725751683578255,13.7703533040057,16.7386698897365,83
2462.69203450025,2031.28462709285,54.7834065089367,0.488386886694622,1.08060829380174,1971,169,24.7559636261714,3.25463274802275,17.9920902367831,30.5324434657294,84
1568.31769361221,2055.84284906727,51.2215985690178,0.489273750921777,0.787607632261591,1769,136,23.3235486697375,1.91816497261068,17.9749110281688,27.1208149387361,87
3869.76203090508,2104.73289183223,61.5259101895895,0.47995346120363,0.219361263044648,2265,185,26.2235900154953,5.9351003205808,12.4160126587936,35.8600970374108,88
3430.47905477981,2095.65628356606,38.8486453498399,0.598084610967682,0.822449917699769,931,98,16.8424400247622,1.91066035928417,13.1144086200151,20.7597520526969,89
3567.6301703163,2103.65450121655,41.1966785343758,0.360927736945252,0.344613873989142,1233,111,19.401707892286,1.15350283112233,16.4196078650301,21.4404667050756,90
2749.30458221024,2106.2371967655,48.7017335051103,0.899447165825564,-0.457388062329167,742,107,15.3827152187443,5.2027363182334,5.38645409112341,23.4515778679859,91
