m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,plaque_id
2567.34099456749,2126.40785624739,73.4884354845544,0.791399771413673,-1.16970090247178,2393,205,27.3104711624397,6.89754438076333,15.4307610915459,39.5173453433591,211
1812.92335390947,2121.61625514403,52.1964880707788,0.399818551189714,0.458067901027096,1944,142,24.4597681242974,1.43331752513657,22.0061577287031,27.8497577395131,212
2893.50872554204,2141.03120042306,65.4142753735601,0.80089882758687,-0.964708512791025,1891,173,24.2804123380811,5.60932113293361,12.4861766594603,33.3623041154979,214
2353.58400477469,2182.26380185019,72.4497254733687,0.549792516228368,0.848477114385454,3351,217,32.4012543810446,3.40469022008236,25.7994744518065,40.8252426764755,215
3526.53516483516,2206.60183150183,65.6575545584872,0.562071676465224,-0.510943665849491,2730,186,29.2458236851634,3.07246868625156,22.5715067273774,35.057093400116,216
4112.38021978022,2214.97802197802,26.5022842214235,0.513677816891683,0.550550160144102,455,73,11.6288810979002,1.5319616048494,7.22895805012911,14.3043349679073,219
2978.36515192256,2295.64533476741,80.4343062811826,0.627416865446224,-0.350461625775711,3719,265,35.3047933745492,5.37166747736685,26.7424430957038,48.7263417048162,222
3008.9131121643,2615.13507109005,44.8104471601404,0.525241378054661,-0.151828856454871,1266,143,19.8638984588161,2.91329734652275,14.0030385893721,26.3445656385999,228
1889.69272727273,2639.55545454545,49.9906881454362,0.790946079723848,-1.54100450339161,1100,134,18.7752870034657,4.39433925088409,8.95548818017935,27.4183867637107,232
2010.16755836576,2675.5063229572,98.494182957212,0.675651317959047,-1.03608726292662,4112,366,35.2200710939058,10.5580591315145,11.8211947865825,52.8665987009205,234
3376.23682008368,2681.71129707113,43.6457389782871,0.53994096090474,-1.29681014170491,1195,123,19.0602048847427,2.62585584790823,12.1109561734621,23.8610573148694,237
2116.83304195804,2696.45804195804,51.9288429869196,0.803650594888379,1.11769079084586,1144,132,18.6658335736399,4.8593268431427,7.10127770807738,26.0181339953961,238
5859.42666666667,3018.82857142857,35.2073793643928,0.812023736676536,0.223250207835164,525,88,13.2125893628098,3.40386764936514,7.90283516967244,19.9465258786611,251
5895.31127012522,3047.44007155635,32.5958481968465,0.690052407045736,0.794617569666138,559,87,13.1870338754803,2.5975251502815,8.39326841484178,18.3280718858096,255
5300.12482100239,3251.79427207637,104.770139309807,0.797310392891012,-1.33045559319603,4190,315,37.6287748736545,11.9933103853624,11.5908118188202,62.3356831582825,260
5340.34653465346,3221.3801980198,45.6430866575259,0.934664218679564,1.05701775682427,505,117,13.6122712939573,5.01641250512947,5.67523941915711,23.8439327458691,261
6622.62300076162,3304.3046458492,46.0596125967948,0.500235598928371,-1.21127669399354,1313,139,20.2709458198084,3.51152727261568,12.6435221045612,26.2720072213515,273
1025.06992380099,3320.88032272524,73.1104855840004,0.816464578097717,0.802284139746039,2231,232,26.322709097055,6.43825429538775,14.5044608538586,40.637591801431,275
6184.93644859813,3390.51962616822,36.3008128087595,0.838008713393284,-1.49957596924416,535,83,13.1535445448398,3.38527649415798,7.52946503171449,20.0795124335086,283
6145.19724220624,3405.12290167866,58.9615734460352,0.778360655328945,-1.16563758390556,1668,149,23.2362294018535,4.23615822946917,17.0857997456383,32.4231417882021,285
708.127989563705,3475.50442093057,113.040688482397,0.659427058464424,0.909214477440745,6899,475,48.3277879789367,9.84928420585203,26.8329664525312,75.2061005658906,289
867.570456264179,3570.9585328964,153.42997685558,0.893997452836306,0.441156120008111,7934,394,53.3071126414842,14.4626879288399,28.6863338535077,79.5191906965935,301
6556.02207841644,3574.61819566045,62.3614729260337,0.487012397168412,0.0179520076838546,2627,178,28.5533659838512,2.28258945345082,24.5963050567897,33.6336946150421,307
5475.15551181102,3663.89271653543,41.0262834272751,0.61877071064785,-0.612009613409968,1016,105,17.6157576336679,2.12890782439046,12.6114262699492,21.7588619316904,315
1245.50863723608,3721.33973128599,46.41721048911,0.93299160801293,0.509989076313332,521,111,14.0640998087076,5.40217404050528,4.32669792214611,24.2163586573458,322
3743.52413793103,3786.54712643678,46.8326290267761,0.927996012260119,0.619117181839224,435,105,13.1473880310676,5.66567195963478,2.81977146434108,22.08357861499,332
1684.75218399002,3962.97183098592,116.924208458398,0.82490204319023,0.743507990258184,5609,366,43.6744994621073,10.6015679595232,24.5226011729607,68.158306093972,347
4533.69166666667,3995.23444444444,93.110131216383,0.80866879583547,0.303556883383512,3600,307,34.4660634766992,9.60885140578803,18.0771470200514,51.8235372186893,354
1376.6082895505,3994.22416812609,67.1496516008138,0.859322532273733,0.734231618462656,1713,164,24.0409493760112,6.26601139854096,11.7104956305,36.9988674923549,355
1471.41161517403,4060.30328509973,131.711939885515,0.904066959598445,0.745064940137705,5114,408,43.2458138597298,14.0826559246674,19.9344010820826,74.6290693601372,360
2934.49840051184,4063.51887396033,58.0429639806451,0.671630991218428,-0.831339634832319,1563,202,23.7206073677132,5.94793895014642,13.3722172615739,39.0097012107261,372
1664.91425260718,4057.72885283893,36.4800803639392,0.398511242644485,0.428047354687773,863,111,16.1854331810945,2.81763472764829,9.98390068397434,20.9358282257495,374
3290.47657393851,4075.8579795022,44.8824205814885,0.460906665522099,1.14863067776522,1366,132,20.4223681834566,1.98746240135189,16.1282612322749,24.497981823138,377
3663.09432544156,4203.70443442315,91.4287267350391,0.502807591759015,0.145833708437228,5322,315,41.2393149961727,5.71064938814318,27.4101027254278,54.2444445373396,383
3907.96181818182,4237.80181818182,70.9685307326641,0.665675989373264,0.0455551309071897,2200,257,24.97707678824,8.30039896735603,1.27532113747673,40.8374397203618,388
6154.5577529378,4265.5626253941,94.072528808349,0.842303206774936,-0.93811359858913,3489,255,34.0391928971884,9.00507344095159,16.9683338066011,51.4462868495249,393
3319.96761658031,4305.52720207254,57.261697219026,0.648329907657295,-0.398791452965897,1544,227,22.4502354342162,5.66070632233745,10.0525352543082,37.5168764705325,403
5094.9356223176,4325.00321888412,54.311651492336,0.854531179868542,-0.605502416035274,932,174,15.3602392774143,6.59973806575007,1.03149312573407,26.6828039014914,407
6214.48520452567,4362.34203655352,69.9178895786691,0.756895460374397,-0.578658243385384,2298,210,27.0484955491845,5.73424487292871,15.3307096246835,36.0902597396109,412
3176.64947987336,4377.26458616011,69.3058162500958,0.721664277882206,0.360411412326961,2211,218,27.6009479214305,7.16948999642028,12.3194049534002,42.2839553024611,414
3479.53434504792,4394.56389776358,70.5119091552832,0.922344783532792,0.218044819419471,1252,185,20.7444441380237,7.96039976121768,6.11047550390794,36.7347330681272,421
3091.84045881126,4398.7747653806,41.9371423008169,0.585453460423967,0.494660942231265,959,129,16.9724414382649,4.02007185678009,7.1750038500046,22.8512221700763,422
6390.83778234086,4437.13085682285,89.9351669751618,0.470258284338853,-0.685299889565845,5357,325,40.180649720947,5.46979904676848,24.8471588270198,51.9125573389275,424
5848.7080557238,4466.13991520291,49.7609155968599,0.411906649966206,0.783384336725604,1651,165,22.3702901434705,3.72050376719375,12.8650607770449,29.7689196424031,429
778.611175785797,4484.39348079162,38.5450480676386,0.649011441422243,-0.525280051614063,859,94,16.2685575960438,2.23587873284564,11.1653332807514,20.1019949056095,434
2861.49215922799,4500.58504221954,61.0831669653533,0.785212333866233,0.200380561952102,1658,183,23.3494843814576,5.58401523711694,13.1264394662457,34.6200709805794,438
1298.54166666667,4550.63888888889,30.6984697721163,0.723328153268412,-0.833799643847585,504,74,12.3190625775079,1.8343596822136,8.64839526655859,15.6398705716334,444
3872.5201793722,4599.44170403587,44.6762132163847,0.812004890009404,-0.953661386026361,892,108,16.5957554174927,3.593721691126,8.12912868616067,22.5731188841753,448
6139.23844393593,4611.0938215103,56.5612699603076,0.434612255960159,-0.567730732712713,2185,172,25.8370494232606,3.03599402819819,16.3668862706979,32.2834911898825,449
5604.50934855343,4643.2676638457,87.7782713759182,0.478818120403078,0.0940283120833439,5081,295,39.6692861262885,6.76416527393983,23.1511739923685,50.8829555186185,455
4543.93030080704,4764.64343360235,47.2592024418451,0.522990755332095,-0.973678340998649,1363,145,20.4798033865944,3.73563461400933,13.6841941682972,27.0223776558176,464
534.922647185217,4831.31241942415,65.9025068183877,0.690116824147123,-0.388048938786275,2327,202,26.8819902687625,4.83950400087596,15.0545930038874,36.8070588663898,467
3401.43785511364,4843.55717329545,74.8571733290362,0.708863723785093,-1.35011010192789,2816,234,29.6897383563238,6.03073564080462,17.9424556637552,40.0853801048687,468
6255.24139756485,4834.37480148227,50.4949899530254,0.243288760222748,-0.742374375003576,1889,154,24.105085573264,2.15559037462725,18.8069369394652,28.9075929297662,469
752.864468864469,4922.43003663004,64.7383430594894,0.491235227610843,-0.988663444751254,2730,211,29.1635260634059,3.46821176368855,20.7867887482608,35.5782372471114,478
6311.04434447301,4928.09640102828,59.9330320157569,0.820398444958467,-0.446325600033035,1556,149,22.1789168648664,4.88052589510331,12.4749792375446,30.7114893285205,481
226.994755540518,4957.57299949247,97.4071543731461,0.482255584460898,-1.0531766231822,5911,315,43.7815815262364,7.11214188878431,30.4282672149469,59.5067563296708,482
6593.63893703062,4950.40265742345,51.5847209980681,0.496826591628448,-0.294824951705355,1731,151,22.9478794773977,3.34615690043071,14.1853639909155,27.5860972860478,484
591.427536231884,5012.83110367893,61.5824622355779,0.703761932228525,0.469137738610347,1794,185,23.2423647270625,6.23018804160194,8.2343345746643,34.5671918497004,490
4979.560546875,5065.19140625,70.0747491817213,0.255650302056865,-1.10536280634913,3584,227,33.350411205448,4.45263427976113,23.5381193626321,40.4503707083414,494
5108.13192612137,5048.51319261214,34.5033099906665,0.564618730234382,-0.723631561592009,758,92,15.083423078449,1.50916025744026,11.1319048366843,17.9711653365569,495
5202.64050056883,5068.60864618885,39.8977184005551,0.564673667336743,1.21454839674163,879,121,16.8284493902996,3.38825826274823,10.5168431004068,23.7386045118599,497
5644.32901751714,5113.98492003046,97.6943642010771,0.395439874181045,-0.730315395257207,6565,340,44.8686210619718,6.75883963423699,24.6735436110268,57.568334751754,500
484.780862667328,5138.73227565692,59.5540068502728,0.665060191536555,-1.39221575947548,2017,158,25.041833979809,3.55876422517644,15.9911360341156,31.096948871713,507
3770.01783590963,5197.12485136742,45.0931195749784,0.835145714025606,-0.938993198083538,841,116,16.3187320107012,3.97424591945636,10.1692170605342,24.3040909661978,510
4297.24518201285,5203.45503211991,39.9486042290277,0.632419489080743,-0.0941468665188591,934,111,16.9940459335787,2.33465135459327,12.7234799090128,23.6988330671108,511
439.011053116365,5221.25882714154,76.151374796706,0.681854435183157,-0.304320843618046,3257,208,32.0901424713615,4.3475877347685,23.7420854532954,40.7043052738337,512
2761.55994550409,5245.58583106267,42.2175800955308,0.824144000863098,0.884021262375968,734,112,15.0928564333467,3.95908511691731,6.05960639970814,22.629095708325,514
1146.42576177285,5288.23019390582,102.942961836064,0.380488423004016,0.237342473130649,7220,339,47.4048032193143,6.39883639384113,34.0794923073888,61.5072146958892,516
6554.03177004539,5277.77534039334,49.8808809925286,0.704626745689955,-0.748564659721648,1322,129,20.1220989471973,3.54769514894432,10.719985721285,25.6514251698498,522
4984.47962124331,5308.58007410457,58.5652001517757,0.222536035519791,1.35769516253071,2429,223,26.4147268847218,5.44887359673866,12.6762996201798,36.6791048622446,524
2746.16268221574,5299.9556851312,54.85650793255,0.666071478007958,-0.61456512534466,1715,146,23.1275116749207,3.02011016794714,16.939170418419,29.4114158937514,525
591.200146950771,5343.33460690669,111.154425725466,0.651039521184844,1.09985569806196,6805,358,46.4160094208821,7.83079062178914,30.4917947562097,59.1375240786993,527
748.12200543344,5349.56878241541,91.3696183985715,0.77535142879472,-1.38070476759564,4049,232,35.8376328369649,6.7014898841874,19.8098669887752,47.3352839431124,530
4243.33448038541,5327.68547832072,47.0998317793907,0.489478449117956,0.761872664028861,1453,141,21.013926376403,2.55853058829356,14.4790147842066,25.3735920611528,532
4025.2224435591,5364.59362549801,58.0517930529612,0.549636038143521,0.407825003800389,1506,225,21.795786007206,6.33930079348695,9.56110639808772,31.894640441442,537
2012.63373780005,5398.10854655764,131.482803234272,0.800057843610381,-1.50369919390364,7582,429,48.9234094675256,10.9581616109587,32.0484635336271,68.364094884754,540
4504.84501236604,5374.50082440231,72.6907248461704,0.731632304790277,-0.0742802077300477,2426,217,28.1978392921347,6.42794518274358,13.8174826573876,41.3207222790215,541
5900.61461318052,5403.35458452722,61.7820149158763,0.781740074784483,0.0939753150417182,1396,177,22.646188979802,6.2545313943049,11.2697987053319,34.1905164293578,546
2709.06084070796,5411.74778761062,43.1260260948061,0.76496824731647,-1.12853807568788,904,110,16.5779666536393,3.27588688052019,9.09712968990988,22.2537748678232,551
3271.8686770428,5419.72762645914,40.09511809874,0.539935049590035,-0.761485996752046,1028,109,17.7412873988124,1.99309255252572,13.5767945179028,21.8039427211849,555
2541.73194341028,5470.45197319434,84.6230365097156,0.831925599296463,-1.43453255328925,2686,258,29.1472615287332,8.47304476576524,14.2498907523934,45.2446117270453,560
896.048859934853,5470.15418023887,35.5693357645186,0.32352507639091,-0.69553071926325,921,105,16.4732829010602,1.77296985788455,10.1287852306898,19.3095561035485,563
362.392570704939,5487.85436893204,70.718965820415,0.766584917273771,-0.0818838348088724,2369,206,26.941522226301,6.06918099425451,12.3116491073332,37.417015038906,566
3954.13270588235,5512.42447058824,54.8434300691078,0.399178908356748,-0.36242032325403,2125,157,25.5120658613576,2.0072506327743,20.6817797500938,29.4694653739693,569
1697.59058614565,5549.83214920071,119.564624410743,0.886508173892299,-1.23927735342244,4504,344,38.8974948295805,12.3059655130245,16.9977383429386,60.0898926758755,570
4813.73572423398,5532.49408077994,70.4289743013675,0.625895971214835,-0.0400346008300948,2872,192,29.5854592715704,5.03258131050516,14.8402526947284,36.306762685622,572
1608.64986737401,5544.73806366048,67.4301217694295,0.374688768111319,-1.42255978098099,3016,252,30.6867608338379,6.73317676437982,14.3617843498034,43.8897307893071,573
2812.47799779978,5571.13879721305,106.801466383729,0.759824931155676,0.328370348529612,5454,297,41.8116955777215,8.4327366616746,20.2959837792284,57.5087551934198,577
596.093094944513,5589.95972050966,90.9217375553169,0.611993273804134,1.14973441835734,4866,296,39.1702519750437,5.7592763252724,27.0249222153381,49.5571789785559,578
3083.17463414634,5607.9512195122,53.4673180935048,0.876866446179113,-0.231539392184836,1025,124,18.1413508874061,5.11772173971896,8.06767679998464,27.4000881075927,585
4624.93091537133,5642.05958549223,63.8259643293137,0.660721853838197,-0.908812880930949,2316,181,26.868047028285,3.82382627375616,17.1043335069918,35.1553803301131,590
1485.67690297288,5662.36131983012,76.978416658949,0.664730111286392,-1.11605028846981,3061,246,31.4296588156467,6.52805775657486,14.0492756706617,42.9940442146021,592
6614.68410381184,5658.72506082725,65.9379514503792,0.614132958424059,-1.55287592937828,2466,235,27.5677888938474,4.85325385657283,17.5294028359356,35.1759583933529,594
5816.87028073572,5670.894482091,39.2797409356938,0.400106114411108,-0.0685133894072509,1033,130,17.5511019528842,2.8498630928079,11.7079273199902,21.6503371934878,595
4038.03524229075,5730.40308370044,55.8127130059969,0.621511656480911,1.16564082367265,1816,157,23.912758906566,3.71560863283445,15.8646246685788,30.0911303342374,600
302.203227213258,5744.79066724815,91.0158290254258,0.681746126970882,-0.121785568355674,4586,241,38.0843908679638,5.62327457508429,27.6219188942795,49.582358126929,602
926.717125382263,5749.64831804281,49.9487013746215,0.638419195510201,0.716569381214751,1308,168,20.0571241466675,4.46952083412836,11.789953843053,28.9456084703114,604
26.2772073921971,5743.50308008214,27.7697583210349,0.533112950119083,-1.45541208579124,487,81,12.0628239690726,1.71243029172908,8.94980839256787,15.2250705734778,607
2693.74743202417,5762.50755287009,56.9783496732573,0.671624188218183,-0.464909819824042,1655,174,22.6913771589519,4.75256453578423,10.8642429254284,29.8214542010369,611
4223.24321266968,5790.45814479638,37.7305041075378,0.516476539726586,-0.728094896766702,884,112,16.5727489939252,2.68129356320893,11.0563982076683,21.3305869897325,617
2334.28018867925,5826.425,64.4309868179145,0.689725761187278,-0.849563452409005,2120,211,25.8089677323575,5.01149048084818,15.9229532935748,35.68809279936,619
1173.48398576512,5813.58185053381,35.8875977326771,0.713737161419533,-0.0158958915063524,562,111,12.970600412385,3.64231895419928,4.92206941314813,18.8500892944026,620
4801.65027053615,5830.5272995573,54.6197388983055,0.459378409088425,-0.528761450682937,2033,161,25.1388861875452,2.32750710690038,21.0314282746326,30.9502382634275,622
2537.62597809077,5860.08607198748,31.2258489648576,0.502950467560696,-0.639626717416789,639,87,13.856182932432,1.59479958537397,10.8205128566372,16.7789086159591,627
922.189501168064,5906.772845953,116.092241269791,0.694778038525049,1.24701790639254,7277,342,47.4251194568368,7.89224636776558,25.4800752444984,58.5460309776613,628
3145.50168161435,5901.70403587444,54.3480841299387,0.616563738785217,1.51674570117915,1784,148,23.5166633171482,2.79028885191616,17.7489557198546,28.4253127004493,632
1462.01912798875,5973.77974683544,80.4450489477565,0.672003468359366,-1.19179506935802,3555,232,33.4041596297127,5.60401342697777,18.8799130946138,43.342096457794,637
2644.14229249012,5963.4766798419,57.6857910190901,0.82637535286148,-0.893115105060005,1265,145,20.6844735154768,5.60334313757291,10.4351824183693,31.7865173820134,639
2819.42964635064,6016.13544018059,47.7898473536258,0.626732678370345,1.43841256434019,1329,127,19.8780199745911,3.51784947256774,9.4131380110107,24.827929129352,642
50.3051470588235,6070.82794117647,48.7911655312416,0.671611982908364,-1.26375924102741,1360,131,20.4060040982551,2.65185323292739,14.7362848445711,24.4886186250955,648
1512.33226764101,6106.96780086778,89.3109837675656,0.695117338567052,-1.01611191413135,4379,243,37.1805957370976,5.32054571726038,25.2269295508488,48.2599147713756,651
195.435593220339,6107.7,31.1434381249791,0.565319638061521,-1.45534815258968,590,94,12.9692580218418,2.47017493287779,7.06691325933292,18.3292809354512,655
21.327917282127,6137.31610044313,41.0058812385046,0.847712155069267,-1.44701613129492,677,99,14.7904335862826,3.52627074968201,8.90581492255203,21.4377276243865,656
4351.83930942895,6146.58831341301,33.7734598556082,0.498115110813197,0.546221164338207,753,94,15.0956990257133,1.63093050194467,12.1695618037479,18.764280814762,659
2884.46943231441,6185.14956331878,37.1733382386548,0.477660213763593,-0.739693655688496,916,111,16.434859404083,2.25698922847241,9.59305067305526,20.5154204702627,664
99.5900543251149,6250.26326786461,70.2004541988253,0.726459270913199,1.25972373331683,2393,210,26.4965162434105,6.72141136420421,9.81301948810485,37.4848555965334,668
869.880616174583,6247.32092426187,39.7213153213657,0.678583408657788,1.5196271686042,779,117,16.2144217432754,3.86294160890484,8.17538233503822,24.4690480448562,670
2784.29828199052,6269.00414691943,78.2716782298659,0.650430384511363,-1.28668038612652,3376,268,32.8832364207978,5.50922818515271,21.605644028008,44.1117742783537,671
887.136081560284,6297.51817375887,66.2092821840194,0.705571604639182,-0.648042088758059,2256,204,27.2065239721027,5.24782341792097,18.9028919559507,39.9819286480279,678
975.286601138127,6302.57165028453,59.3809852352127,0.640431342752791,-0.781884310912339,1933,168,25.0736739954236,4.55410073878671,15.130569522338,34.2307414158651,679
1342.16061980348,6316.21390778534,65.4739495971515,0.530486753302768,-0.936610948870235,2646,224,28.4449001403412,5.39220857721615,13.1298172039321,36.4958308747347,680
64.2392141756549,6313.58513097072,72.2140487997515,0.753207875040244,-1.02836122449861,2596,173,28.8461367510467,5.16719330694042,16.9490374956948,36.8486741325282,681
