m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,plaque_id
885.827439886846,6550.3849669615165,48.4583620003683,0.617710375986149,-0.622545443238137,1414,124,20.8438469223915,2.53115965541447,14.9144826394933,24.6230914207259,2
4616.75838926174,6381.806471000704,30.4960854890383,0.540192672010215,-0.664852820398635,596,81,13.4482849801959,1.46281259793569,10.6442522842635,16.662706433932,3
517.478564307079,6336.5324474338195,42.5654673691085,0.637897370287869,-0.8687814181405,1003,125,17.5805459382624,3.33779156219303,10.8121945968429,25.4350850598145,4
141.027317880795,6268.976370218446,67.8379870049855,0.650650481941892,1.2437993095813,2416,226,26.8810574443416,6.11169649122192,9.13822981254146,37.9628741071919,6
469.180267965895,6199.449597323978,36.5709756258962,0.546931330037041,-1.40898261462611,821,111,15.8164950352814,2.44643900605821,11.1697507088773,21.7107790162643,10
734.044176706827,6200.389258526646,31.8284132259999,0.747858059691576,-0.568919858827677,498,80,12.5388093169583,2.50452309092175,8.56187041481009,17.3192270324053,11
5704.97399527187,6189.377139127061,38.2798441506051,0.665085607295231,0.315053378535955,846,100,16.0828890127197,2.03634010041028,12.9612499397242,20.4537038210684,13
1880.98211091234,6177.76204843404,50.9369934729902,0.826043458885989,-1.47993278073459,1118,124,18.8486487558925,4.14936004418315,11.394111085546,25.7193906955888,14
216.88829787234,6181.454562294911,32.1480968067693,0.670763107175436,-0.313505434540169,564,84,13.1670061635449,2.31482326302811,8.34438043279766,17.4467931027212,16
2698.71309075701,6142.058958657155,87.2508466213994,0.898945485702176,1.24700867702152,2391,203,28.3214880585573,8.87452824877931,10.7999317388955,41.7453351684165,18
1201.23841059603,6136.988870218446,33.5002155459276,0.382599899523003,0.373065224600085,755,97,15.1181786452165,2.27438909965852,9.30966651015719,18.4742728276305,20
4211.42599067599,6104.724698187387,66.0917034380827,0.798702420409727,-1.39666185027356,1716,209,22.3526834359021,7.0329847896884,7.26925282153615,33.5080498537958,21
661.385852090032,6097.684471533013,64.9522102620928,0.811306765998807,1.19706043528185,1866,166,24.733087291771,5.17567060314525,15.6901114690021,34.8635734619419,22
554.34776119403,6035.767164179107,37.5460131069326,0.755801814023502,1.54675249498552,670,94,14.2487399612463,3.28146306228509,6.03210251500018,19.5721003424594,28
1236.47551487414,6018.159534137097,55.8943362944197,0.434482277025513,-0.827470406428265,2185,157,25.9072111839773,1.77467886147156,22.2835958353375,29.7907465441604,29
1859.94155844156,5894.010079472769,40.8981848319444,0.615642999697922,0.725426081736978,924,131,17.0618875935609,3.62512220531619,10.2597237352131,24.3737302236655,33
3767.29353233831,5873.460199004978,37.5865086588026,0.687749566950141,0.341954164655784,804,91,15.6259229453913,1.87788778894731,12.6041465049109,19.0466951734244,36
3424.95426065163,5844.341647028019,52.6386458826639,0.657025805071825,1.4670132861434,1596,148,22.3420194589968,3.60698549496146,16.6499991225702,29.003369524153,37
4158.15732546706,5845.541525411293,37.4840943014547,0.362476584736287,0.973635102979158,1017,104,17.5723627089265,1.1615422989803,14.888282816923,19.925520064783,38
1045.01614856681,5719.3383305515235,69.8409041142925,0.742119922405765,-0.0831910933421044,2477,179,27.9438146886749,4.83347077890147,18.6853929411753,37.3499051905893,41
2334.98671096346,5675.6437248971115,58.3052340293474,0.950936785010438,1.21180252031282,602,134,15.2361556817933,6.72468090422093,2.33647647087511,26.5146428691404,42
941.057356608479,5646.559906204639,24.6464000245846,0.539566318602108,-0.926776211503651,401,61,10.8917340100492,0.756634132189819,9.38926465608719,12.2016229353909,45
439.80962962963,5612.9205749032635,48.3085610835389,0.656229267170047,0.507769750144905,1350,120,20.4416305730662,2.63827659716983,14.3301861855006,25.6976828289591,48
2453.0523613963,5518.349275184651,44.3795381409322,0.747968531843928,0.48222055838457,974,113,17.5254289236792,3.46795321296389,11.4300831513075,23.9717917737871,50
2952.17225950783,5474.171124244551,82.23425986939,0.781643672182311,-0.0863237599831821,3129,222,31.338984005626,6.88925276032165,14.294394052318,41.8038746476589,52
895.858201058201,5457.20618336887,109.425482642733,0.725536569862274,-0.0872985475523415,5670,338,42.1545019418279,10.0793487300856,16.8765783379565,60.3275278158612,53
579.295910780669,5378.365344282311,47.6061277610646,0.640991500390621,0.770217753768344,1345,118,20.4561155033862,2.35786930244803,15.0975807137126,24.7688567649169,56
