ClusterName,0,1,neighborhood name
CD4+ T cells CD45RO+,294,659,T cell enriched
CD4+ T cells CD45RO+,311,323,Follicle
CD4+ T cells CD45RO+,314,368,Follicle
CD4+ T cells CD45RO+,309,425,Follicle
CD4+ T cells CD45RO+,345,704,T cell enriched
CD4+ T cells CD45RO+,354,518,Follicle
CD4+ T cells CD45RO+,370,410,Follicle
CD4+ T cells CD45RO+,374,606,T cell enriched
CD4+ T cells CD45RO+,390,453,Follicle
CD4+ T cells CD45RO+,384,407,T cell enriched
CD4+ T cells CD45RO+,398,513,Follicle
CD4+ T cells CD45RO+,399,729,Follicle
CD4+ T cells CD45RO+,384,674,T cell enriched
CD4+ T cells CD45RO+,411,658,T cell enriched
CD4+ T cells CD45RO+,405,646,T cell enriched
CD4+ T cells CD45RO+,416,357,Follicle
CD4+ T cells CD45RO+,421,528,T cell enriched
CD4+ T cells CD45RO+,410,677,T cell enriched
CD4+ T cells CD45RO+,419,569,T cell enriched
CD4+ T cells CD45RO+,430,276,Follicle
CD4+ T cells CD45RO+,427,634,T cell enriched
CD4+ T cells CD45RO+,434,424,T cell enriched
CD4+ T cells CD45RO+,437,298,Follicle
CD4+ T cells CD45RO+,430,609,T cell enriched
CD4+ T cells CD45RO+,442,554,T cell enriched
CD4+ T cells CD45RO+,442,586,T cell enriched
CD4+ T cells CD45RO+,444,333,T cell enriched
CD4+ T cells CD45RO+,446,522,T cell enriched
CD4+ T cells CD45RO+,457,466,T cell enriched
CD4+ T cells CD45RO+,450,497,T cell enriched
CD4+ T cells CD45RO+,458,406,T cell enriched
CD4+ T cells CD45RO+,469,456,T cell enriched
CD4+ T cells CD45RO+,462,374,Follicle
CD4+ T cells CD45RO+,472,264,Follicle
CD4+ T cells CD45RO+,470,360,T cell enriched
CD4+ T cells CD45RO+,473,514,T cell enriched
CD4+ T cells CD45RO+,485,257,Follicle
CD4+ T cells CD45RO+,473,759,T cell enriched
CD4+ T cells CD45RO+,474,652,T cell enriched
CD4+ T cells CD45RO+,477,661,T cell enriched
CD4+ T cells CD45RO+,491,523,T cell enriched
CD4+ T cells CD45RO+,489,613,T cell enriched
CD4+ T cells CD45RO+,494,288,T cell enriched
CD4+ T cells CD45RO+,493,501,T cell enriched
CD4+ T cells CD45RO+,493,719,T cell enriched
CD4+ T cells CD45RO+,497,256,Follicle
CD4+ T cells CD45RO+,494,662,T cell enriched
CD4+ T cells CD45RO+,494,684,T cell enriched
CD4+ T cells CD45RO+,497,602,T cell enriched
CD4+ T cells CD45RO+,496,546,T cell enriched
CD4+ T cells CD45RO+,498,587,T cell enriched
CD4+ T cells CD45RO+,496,784,T cell enriched
CD4+ T cells CD45RO+,509,434,Follicle
CD4+ T cells CD45RO+,505,800,T cell enriched
CD4+ T cells CD45RO+,519,230,Follicle
CD4+ T cells CD45RO+,507,659,T cell enriched
CD4+ T cells CD45RO+,513,768,T cell enriched
CD4+ T cells CD45RO+,514,246,Follicle
CD4+ T cells CD45RO+,524,581,T cell enriched
CD4+ T cells CD45RO+,514,502,T cell enriched
CD4+ T cells CD45RO+,521,570,T cell enriched
CD4+ T cells CD45RO+,515,545,T cell enriched
CD4+ T cells CD45RO+,520,846,T cell enriched
CD4+ T cells CD45RO+,540,295,Follicle
CD4+ T cells CD45RO+,534,560,T cell enriched
CD4+ T cells CD45RO+,532,608,T cell enriched
CD4+ T cells CD45RO+,540,583,T cell enriched
CD4+ T cells CD45RO+,530,806,T cell enriched
CD4+ T cells CD45RO+,536,629,T cell enriched
CD4+ T cells CD45RO+,544,516,T cell enriched
CD4+ T cells CD45RO+,542,655,T cell enriched
CD4+ T cells CD45RO+,554,387,T cell enriched
CD4+ T cells CD45RO+,535,776,T cell enriched
CD4+ T cells CD45RO+,552,453,T cell enriched
CD4+ T cells CD45RO+,557,353,T cell enriched
CD4+ T cells CD45RO+,556,618,T cell enriched
CD4+ T cells CD45RO+,557,368,T cell enriched
CD4+ T cells CD45RO+,558,863,T cell enriched
CD4+ T cells CD45RO+,572,672,T cell enriched
CD4+ T cells CD45RO+,579,481,T cell enriched
CD4+ T cells CD45RO+,570,1072,T cell enriched
CD4+ T cells CD45RO+,587,403,T cell enriched
CD4+ T cells CD45RO+,581,390,T cell enriched
CD4+ T cells CD45RO+,581,443,T cell enriched
CD4+ T cells CD45RO+,588,716,Follicle
CD4+ T cells CD45RO+,581,698,T cell enriched
CD4+ T cells CD45RO+,593,391,T cell enriched
CD4+ T cells CD45RO+,578,460,T cell enriched
CD4+ T cells CD45RO+,591,451,T cell enriched
CD4+ T cells CD45RO+,587,982,T cell enriched
CD4+ T cells CD45RO+,598,308,Follicle
CD4+ T cells CD45RO+,577,797,T cell enriched
CD4+ T cells CD45RO+,593,765,Follicle
CD4+ T cells CD45RO+,592,701,Follicle
CD4+ T cells CD45RO+,593,1258,T cell enriched
CD4+ T cells CD45RO+,600,802,T cell enriched
CD4+ T cells CD45RO+,592,1123,T cell enriched
CD4+ T cells CD45RO+,613,574,Follicle
CD4+ T cells CD45RO+,613,635,Follicle
CD4+ T cells CD45RO+,609,602,T cell enriched
CD4+ T cells CD45RO+,596,1314,Tumor boundary
CD4+ T cells CD45RO+,609,870,Tumor boundary
CD4+ T cells CD45RO+,624,248,Follicle
CD4+ T cells CD45RO+,619,609,T cell enriched
CD4+ T cells CD45RO+,624,484,T cell enriched
CD4+ T cells CD45RO+,623,699,Follicle
CD4+ T cells CD45RO+,638,459,T cell enriched
CD4+ T cells CD45RO+,634,420,T cell enriched
CD4+ T cells CD45RO+,617,1269,T cell enriched
CD4+ T cells CD45RO+,639,281,Follicle
CD4+ T cells CD45RO+,637,580,T cell enriched
CD4+ T cells CD45RO+,648,169,T cell enriched
CD4+ T cells CD45RO+,619,1222,Tumor boundary
CD4+ T cells CD45RO+,640,773,Follicle
CD4+ T cells CD45RO+,627,1097,T cell enriched
CD4+ T cells CD45RO+,651,493,T cell enriched
CD4+ T cells CD45RO+,656,461,T cell enriched
CD4+ T cells CD45RO+,646,564,T cell enriched
CD4+ T cells CD45RO+,657,198,T cell enriched
CD4+ T cells CD45RO+,665,215,T cell enriched
CD4+ T cells CD45RO+,671,165,T cell enriched
CD4+ T cells CD45RO+,662,559,T cell enriched
CD4+ T cells CD45RO+,667,718,T cell enriched
CD4+ T cells CD45RO+,657,637,Follicle
CD4+ T cells CD45RO+,676,389,T cell enriched
CD4+ T cells CD45RO+,647,940,T cell enriched
CD4+ T cells CD45RO+,665,540,T cell enriched
CD4+ T cells CD45RO+,652,825,Tumor boundary
CD4+ T cells CD45RO+,671,507,T cell enriched
CD4+ T cells CD45RO+,663,1087,T cell enriched
CD4+ T cells CD45RO+,678,345,T cell enriched
CD4+ T cells CD45RO+,674,700,T cell enriched
CD4+ T cells CD45RO+,682,416,T cell enriched
CD4+ T cells CD45RO+,691,162,T cell enriched
CD4+ T cells CD45RO+,678,655,Follicle
CD4+ T cells CD45RO+,672,923,T cell enriched
CD4+ T cells CD45RO+,686,451,T cell enriched
CD4+ T cells CD45RO+,698,252,Tumor boundary
CD4+ T cells CD45RO+,684,370,T cell enriched
CD4+ T cells CD45RO+,683,852,Tumor boundary
CD4+ T cells CD45RO+,695,130,Follicle
CD4+ T cells CD45RO+,689,693,T cell enriched
CD4+ T cells CD45RO+,687,390,T cell enriched
CD4+ T cells CD45RO+,699,189,T cell enriched
CD4+ T cells CD45RO+,699,411,T cell enriched
CD4+ T cells CD45RO+,694,796,T cell enriched
CD4+ T cells CD45RO+,682,1272,T cell enriched
CD4+ T cells CD45RO+,698,701,T cell enriched
CD4+ T cells CD45RO+,697,598,T cell enriched
CD4+ T cells CD45RO+,707,239,T cell enriched
CD4+ T cells CD45RO+,707,616,Follicle
CD4+ T cells CD45RO+,706,555,T cell enriched
CD4+ T cells CD45RO+,714,208,T cell enriched
CD4+ T cells CD45RO+,710,457,T cell enriched
CD4+ T cells CD45RO+,710,475,T cell enriched
CD4+ T cells CD45RO+,722,215,T cell enriched
CD4+ T cells CD45RO+,726,108,Follicle
CD4+ T cells CD45RO+,722,317,T cell enriched
CD4+ T cells CD45RO+,727,290,T cell enriched
CD4+ T cells CD45RO+,722,406,T cell enriched
CD4+ T cells CD45RO+,727,464,T cell enriched
CD4+ T cells CD45RO+,716,899,T cell enriched
CD4+ T cells CD45RO+,723,554,T cell enriched
CD4+ T cells CD45RO+,703,1137,T cell enriched
CD4+ T cells CD45RO+,711,525,T cell enriched
CD4+ T cells CD45RO+,713,576,T cell enriched
CD4+ T cells CD45RO+,731,574,T cell enriched
CD4+ T cells CD45RO+,732,353,T cell enriched
CD4+ T cells CD45RO+,734,405,T cell enriched
CD4+ T cells CD45RO+,725,810,T cell enriched
CD4+ T cells CD45RO+,714,1069,T cell enriched
CD4+ T cells CD45RO+,737,262,T cell enriched
CD4+ T cells CD45RO+,735,205,T cell enriched
CD4+ T cells CD45RO+,717,885,T cell enriched
CD4+ T cells CD45RO+,719,1026,T cell enriched
CD4+ T cells CD45RO+,732,905,T cell enriched
CD4+ T cells CD45RO+,737,697,T cell enriched
CD4+ T cells CD45RO+,731,1047,T cell enriched
CD4+ T cells CD45RO+,734,762,T cell enriched
CD4+ T cells CD45RO+,735,740,T cell enriched
CD4+ T cells CD45RO+,733,1247,T cell enriched
CD4+ T cells CD45RO+,741,383,T cell enriched
CD4+ T cells CD45RO+,741,552,T cell enriched
CD4+ T cells CD45RO+,757,114,T cell enriched
CD4+ T cells CD45RO+,750,178,T cell enriched
CD4+ T cells CD45RO+,749,658,T cell enriched
CD4+ T cells CD45RO+,748,808,T cell enriched
CD4+ T cells CD45RO+,741,1270,T cell enriched
CD4+ T cells CD45RO+,740,801,T cell enriched
CD4+ T cells CD45RO+,754,796,T cell enriched
CD4+ T cells CD45RO+,760,392,T cell enriched
CD4+ T cells CD45RO+,754,876,T cell enriched
CD4+ T cells CD45RO+,767,186,T cell enriched
CD4+ T cells CD45RO+,764,286,T cell enriched
CD4+ T cells CD45RO+,751,853,T cell enriched
CD4+ T cells CD45RO+,752,1290,T cell enriched
CD4+ T cells CD45RO+,764,464,T cell enriched
CD4+ T cells CD45RO+,758,967,T cell enriched
CD4+ T cells CD45RO+,768,513,T cell enriched
CD4+ T cells CD45RO+,775,487,T cell enriched
CD4+ T cells CD45RO+,767,590,T cell enriched
CD4+ T cells CD45RO+,776,557,T cell enriched
CD4+ T cells CD45RO+,781,150,T cell enriched
CD4+ T cells CD45RO+,766,1124,T cell enriched
CD4+ T cells CD45RO+,771,975,T cell enriched
CD4+ T cells CD45RO+,790,78,Follicle
CD4+ T cells CD45RO+,786,388,T cell enriched
CD4+ T cells CD45RO+,797,114,T cell enriched
CD4+ T cells CD45RO+,786,503,T cell enriched
CD4+ T cells CD45RO+,786,512,T cell enriched
CD4+ T cells CD45RO+,797,271,Follicle
CD4+ T cells CD45RO+,786,643,Follicle
CD4+ T cells CD45RO+,794,162,T cell enriched
CD4+ T cells CD45RO+,782,905,T cell enriched
CD4+ T cells CD45RO+,782,936,T cell enriched
CD4+ T cells CD45RO+,767,1273,T cell enriched
CD4+ T cells CD45RO+,798,189,T cell enriched
CD4+ T cells CD45RO+,800,316,T cell enriched
CD4+ T cells CD45RO+,788,556,T cell enriched
CD4+ T cells CD45RO+,802,331,T cell enriched
CD4+ T cells CD45RO+,797,677,Follicle
CD4+ T cells CD45RO+,802,435,T cell enriched
CD4+ T cells CD45RO+,785,863,T cell enriched
CD4+ T cells CD45RO+,804,388,T cell enriched
CD4+ T cells CD45RO+,800,660,Follicle
CD4+ T cells CD45RO+,804,524,T cell enriched
CD4+ T cells CD45RO+,812,225,Follicle
CD4+ T cells CD45RO+,781,1235,T cell enriched
CD4+ T cells CD45RO+,781,1269,T cell enriched
CD4+ T cells CD45RO+,798,868,T cell enriched
CD4+ T cells CD45RO+,808,540,T cell enriched
CD4+ T cells CD45RO+,790,1172,T cell enriched
CD4+ T cells CD45RO+,814,517,T cell enriched
CD4+ T cells CD45RO+,796,741,T cell enriched
CD4+ T cells CD45RO+,795,1234,T cell enriched
CD4+ T cells CD45RO+,806,937,T cell enriched
CD4+ T cells CD45RO+,790,1311,T cell enriched
CD4+ T cells CD45RO+,818,172,T cell enriched
CD4+ T cells CD45RO+,798,1327,T cell enriched
CD4+ T cells CD45RO+,804,1273,T cell enriched
CD4+ T cells CD45RO+,810,895,T cell enriched
CD4+ T cells CD45RO+,822,312,T cell enriched
CD4+ T cells CD45RO+,817,395,T cell enriched
CD4+ T cells CD45RO+,812,1052,T cell enriched
CD4+ T cells CD45RO+,806,1350,T cell enriched
CD4+ T cells CD45RO+,827,131,T cell enriched
CD4+ T cells CD45RO+,833,191,T cell enriched
CD4+ T cells CD45RO+,816,486,T cell enriched
CD4+ T cells CD45RO+,817,782,T cell enriched
CD4+ T cells CD45RO+,837,259,T cell enriched
CD4+ T cells CD45RO+,817,1026,T cell enriched
CD4+ T cells CD45RO+,819,1154,T cell enriched
CD4+ T cells CD45RO+,837,466,T cell enriched
CD4+ T cells CD45RO+,816,995,T cell enriched
CD4+ T cells CD45RO+,840,354,T cell enriched
CD4+ T cells CD45RO+,840,519,T cell enriched
CD4+ T cells CD45RO+,848,106,Follicle
CD4+ T cells CD45RO+,842,400,T cell enriched
CD4+ T cells CD45RO+,829,810,T cell enriched
CD4+ T cells CD45RO+,832,564,T cell enriched
CD4+ T cells CD45RO+,848,477,T cell enriched
CD4+ T cells CD45RO+,851,126,T cell enriched
CD4+ T cells CD45RO+,831,993,T cell enriched
CD4+ T cells CD45RO+,832,755,T cell enriched
CD4+ T cells CD45RO+,831,1053,T cell enriched
CD4+ T cells CD45RO+,832,775,T cell enriched
CD4+ T cells CD45RO+,856,301,T cell enriched
CD4+ T cells CD45RO+,853,448,T cell enriched
CD4+ T cells CD45RO+,818,1282,T cell enriched
CD4+ T cells CD45RO+,855,191,T cell enriched
CD4+ T cells CD45RO+,855,279,T cell enriched
CD4+ T cells CD45RO+,848,993,T cell enriched
CD4+ T cells CD45RO+,848,1179,T cell enriched
CD4+ T cells CD45RO+,863,168,T cell enriched
CD4+ T cells CD45RO+,850,903,T cell enriched
CD4+ T cells CD45RO+,843,1024,T cell enriched
CD4+ T cells CD45RO+,859,597,T cell enriched
CD4+ T cells CD45RO+,851,1204,T cell enriched
CD4+ T cells CD45RO+,849,1039,T cell enriched
CD4+ T cells CD45RO+,844,1368,T cell enriched
CD4+ T cells CD45RO+,875,151,T cell enriched
CD4+ T cells CD45RO+,844,1418,T cell enriched
CD4+ T cells CD45RO+,868,409,T cell enriched
CD4+ T cells CD45RO+,868,468,T cell enriched
CD4+ T cells CD45RO+,866,744,Follicle
CD4+ T cells CD45RO+,879,104,T cell enriched
CD4+ T cells CD45RO+,870,392,T cell enriched
CD4+ T cells CD45RO+,879,180,T cell enriched
CD4+ T cells CD45RO+,863,1224,T cell enriched
CD4+ T cells CD45RO+,862,858,T cell enriched
CD4+ T cells CD45RO+,875,555,T cell enriched
CD4+ T cells CD45RO+,875,666,T cell enriched
CD4+ T cells CD45RO+,882,170,T cell enriched
CD4+ T cells CD45RO+,880,643,T cell enriched
CD4+ T cells CD45RO+,869,993,T cell enriched
CD4+ T cells CD45RO+,883,138,T cell enriched
CD4+ T cells CD45RO+,880,697,T cell enriched
CD4+ T cells CD45RO+,889,156,T cell enriched
CD4+ T cells CD45RO+,856,1424,T cell enriched
CD4+ T cells CD45RO+,887,603,T cell enriched
CD4+ T cells CD45RO+,865,918,T cell enriched
CD4+ T cells CD45RO+,875,1010,T cell enriched
CD4+ T cells CD45RO+,886,401,T cell enriched
CD4+ T cells CD45RO+,870,1208,T cell enriched
CD4+ T cells CD45RO+,886,462,T cell enriched
CD4+ T cells CD45RO+,879,927,T cell enriched
CD4+ T cells CD45RO+,875,1329,T cell enriched
CD4+ T cells CD45RO+,876,538,T cell enriched
CD4+ T cells CD45RO+,895,238,T cell enriched
CD4+ T cells CD45RO+,896,174,T cell enriched
CD4+ T cells CD45RO+,890,1018,T cell enriched
CD4+ T cells CD45RO+,893,529,T cell enriched
CD4+ T cells CD45RO+,885,854,T cell enriched
CD4+ T cells CD45RO+,902,498,T cell enriched
CD4+ T cells CD45RO+,901,742,T cell enriched
CD4+ T cells CD45RO+,901,777,T cell enriched
CD4+ T cells CD45RO+,905,123,T cell enriched
CD4+ T cells CD45RO+,902,636,T cell enriched
CD4+ T cells CD45RO+,897,1269,T cell enriched
CD4+ T cells CD45RO+,908,233,T cell enriched
CD4+ T cells CD45RO+,906,610,T cell enriched
CD4+ T cells CD45RO+,883,990,T cell enriched
CD4+ T cells CD45RO+,896,936,T cell enriched
CD4+ T cells CD45RO+,909,387,T cell enriched
CD4+ T cells CD45RO+,898,1058,T cell enriched
CD4+ T cells CD45RO+,886,1129,T cell enriched
CD4+ T cells CD45RO+,903,871,T cell enriched
CD4+ T cells CD45RO+,886,1156,T cell enriched
CD4+ T cells CD45RO+,894,968,T cell enriched
CD4+ T cells CD45RO+,907,712,T cell enriched
CD4+ T cells CD45RO+,915,562,T cell enriched
CD4+ T cells CD45RO+,915,582,T cell enriched
CD4+ T cells CD45RO+,919,271,T cell enriched
CD4+ T cells CD45RO+,911,756,T cell enriched
CD4+ T cells CD45RO+,919,381,T cell enriched
CD4+ T cells CD45RO+,921,334,T cell enriched
CD4+ T cells CD45RO+,924,98,T cell enriched
CD4+ T cells CD45RO+,904,1249,T cell enriched
CD4+ T cells CD45RO+,895,1040,T cell enriched
CD4+ T cells CD45RO+,927,145,T cell enriched
CD4+ T cells CD45RO+,918,642,T cell enriched
CD4+ T cells CD45RO+,923,492,T cell enriched
CD4+ T cells CD45RO+,910,1111,T cell enriched
CD4+ T cells CD45RO+,927,470,T cell enriched
CD4+ T cells CD45RO+,918,1060,Tumor boundary
CD4+ T cells CD45RO+,923,744,T cell enriched
CD4+ T cells CD45RO+,922,671,T cell enriched
CD4+ T cells CD45RO+,924,972,T cell enriched
CD4+ T cells CD45RO+,911,1183,T cell enriched
CD4+ T cells CD45RO+,909,1234,T cell enriched
CD4+ T cells CD45RO+,938,246,T cell enriched
CD4+ T cells CD45RO+,922,875,T cell enriched
CD4+ T cells CD45RO+,934,315,T cell enriched
CD4+ T cells CD45RO+,934,580,T cell enriched
CD4+ T cells CD45RO+,927,1118,T cell enriched
CD4+ T cells CD45RO+,940,459,T cell enriched
CD4+ T cells CD45RO+,936,444,T cell enriched
CD4+ T cells CD45RO+,943,145,Follicle
CD4+ T cells CD45RO+,921,709,T cell enriched
CD4+ T cells CD45RO+,922,1077,T cell enriched
CD4+ T cells CD45RO+,930,695,T cell enriched
CD4+ T cells CD45RO+,934,926,T cell enriched
CD4+ T cells CD45RO+,942,211,T cell enriched
CD4+ T cells CD45RO+,934,983,T cell enriched
CD4+ T cells CD45RO+,929,810,T cell enriched
CD4+ T cells CD45RO+,943,754,T cell enriched
CD4+ T cells CD45RO+,933,1010,T cell enriched
CD4+ T cells CD45RO+,952,540,T cell enriched
CD4+ T cells CD45RO+,945,555,T cell enriched
CD4+ T cells CD45RO+,950,514,T cell enriched
CD4+ T cells CD45RO+,949,604,T cell enriched
CD4+ T cells CD45RO+,952,816,T cell enriched
CD4+ T cells CD45RO+,948,1108,T cell enriched
CD4+ T cells CD45RO+,956,396,T cell enriched
CD4+ T cells CD45RO+,957,586,T cell enriched
CD4+ T cells CD45RO+,941,1025,T cell enriched
CD4+ T cells CD45RO+,942,958,T cell enriched
CD4+ T cells CD45RO+,945,918,T cell enriched
CD4+ T cells CD45RO+,969,77,Follicle
CD4+ T cells CD45RO+,967,117,Follicle
CD4+ T cells CD45RO+,962,564,T cell enriched
CD4+ T cells CD45RO+,971,329,T cell enriched
CD4+ T cells CD45RO+,955,1160,T cell enriched
CD4+ T cells CD45RO+,973,231,T cell enriched
CD4+ T cells CD45RO+,971,537,T cell enriched
CD4+ T cells CD45RO+,979,443,T cell enriched
CD4+ T cells CD45RO+,970,485,T cell enriched
CD4+ T cells CD45RO+,965,648,T cell enriched
CD4+ T cells CD45RO+,969,674,T cell enriched
CD4+ T cells CD45RO+,966,738,T cell enriched
CD4+ T cells CD45RO+,983,201,T cell enriched
CD4+ T cells CD45RO+,980,472,T cell enriched
CD4+ T cells CD45RO+,979,598,T cell enriched
CD4+ T cells CD45RO+,978,545,T cell enriched
CD4+ T cells CD45RO+,965,755,T cell enriched
CD4+ T cells CD45RO+,980,690,T cell enriched
CD4+ T cells CD45RO+,980,742,T cell enriched
CD4+ T cells CD45RO+,972,630,T cell enriched
CD4+ T cells CD45RO+,981,961,T cell enriched
CD4+ T cells CD45RO+,995,66,Follicle
CD4+ T cells CD45RO+,999,90,T cell enriched
CD4+ T cells CD45RO+,975,921,T cell enriched
CD4+ T cells CD45RO+,1000,195,T cell enriched
CD4+ T cells CD45RO+,984,1167,T cell enriched
CD4+ T cells CD45RO+,985,808,T cell enriched
CD4+ T cells CD45RO+,992,320,T cell enriched
CD4+ T cells CD45RO+,990,577,T cell enriched
CD4+ T cells CD45RO+,992,417,T cell enriched
CD4+ T cells CD45RO+,999,155,T cell enriched
CD4+ T cells CD45RO+,1003,115,Follicle
CD4+ T cells CD45RO+,1005,228,T cell enriched
CD4+ T cells CD45RO+,1005,247,T cell enriched
CD4+ T cells CD45RO+,989,674,T cell enriched
CD4+ T cells CD45RO+,1003,413,T cell enriched
CD4+ T cells CD45RO+,983,998,T cell enriched
CD4+ T cells CD45RO+,991,1135,T cell enriched
CD4+ T cells CD45RO+,1001,546,T cell enriched
CD4+ T cells CD45RO+,999,984,T cell enriched
CD4+ T cells CD45RO+,1002,832,T cell enriched
CD4+ T cells CD45RO+,1015,300,T cell enriched
CD4+ T cells CD45RO+,1013,252,T cell enriched
CD4+ T cells CD45RO+,995,467,T cell enriched
CD4+ T cells CD45RO+,1005,848,T cell enriched
CD4+ T cells CD45RO+,996,758,T cell enriched
CD4+ T cells CD45RO+,1017,106,T cell enriched
CD4+ T cells CD45RO+,1020,120,T cell enriched
CD4+ T cells CD45RO+,993,778,T cell enriched
CD4+ T cells CD45RO+,1004,783,T cell enriched
CD4+ T cells CD45RO+,1001,813,T cell enriched
CD4+ T cells CD45RO+,1014,586,T cell enriched
CD4+ T cells CD45RO+,1019,425,T cell enriched
CD4+ T cells CD45RO+,1014,632,T cell enriched
CD4+ T cells CD45RO+,1002,1156,T cell enriched
CD4+ T cells CD45RO+,1001,1018,T cell enriched
CD4+ T cells CD45RO+,1010,540,T cell enriched
CD4+ T cells CD45RO+,1022,356,T cell enriched
CD4+ T cells CD45RO+,1008,654,T cell enriched
CD4+ T cells CD45RO+,1018,896,T cell enriched
CD4+ T cells CD45RO+,1027,383,T cell enriched
CD4+ T cells CD45RO+,1031,76,Follicle
CD4+ T cells CD45RO+,1006,1052,T cell enriched
CD4+ T cells CD45RO+,1018,1062,T cell enriched
CD4+ T cells CD45RO+,1023,692,T cell enriched
CD4+ T cells CD45RO+,1014,1205,T cell enriched
CD4+ T cells CD45RO+,1021,796,T cell enriched
CD4+ T cells CD45RO+,1012,770,T cell enriched
CD4+ T cells CD45RO+,1040,155,T cell enriched
CD4+ T cells CD45RO+,1032,323,T cell enriched
CD4+ T cells CD45RO+,1021,1030,T cell enriched
CD4+ T cells CD45RO+,1024,501,T cell enriched
CD4+ T cells CD45RO+,1024,521,T cell enriched
CD4+ T cells CD45RO+,1008,1168,T cell enriched
CD4+ T cells CD45RO+,1032,574,T cell enriched
CD4+ T cells CD45RO+,1044,61,Follicle
CD4+ T cells CD45RO+,1012,929,T cell enriched
CD4+ T cells CD45RO+,1012,982,T cell enriched
CD4+ T cells CD45RO+,1037,477,T cell enriched
CD4+ T cells CD45RO+,1034,589,T cell enriched
CD4+ T cells CD45RO+,1041,605,T cell enriched
CD4+ T cells CD45RO+,1042,194,Follicle
CD4+ T cells CD45RO+,1047,124,Follicle
CD4+ T cells CD45RO+,1048,221,Follicle
CD4+ T cells CD45RO+,1028,1009,T cell enriched
CD4+ T cells CD45RO+,1025,917,T cell enriched
CD4+ T cells CD45RO+,1040,524,T cell enriched
CD4+ T cells CD45RO+,1040,537,T cell enriched
CD4+ T cells CD45RO+,1043,838,T cell enriched
CD4+ T cells CD45RO+,1050,312,T cell enriched
CD4+ T cells CD45RO+,1030,1043,T cell enriched
CD4+ T cells CD45RO+,1043,923,T cell enriched
CD4+ T cells CD45RO+,1041,947,T cell enriched
CD4+ T cells CD45RO+,1052,413,T cell enriched
CD4+ T cells CD45RO+,1033,617,T cell enriched
CD4+ T cells CD45RO+,1045,654,T cell enriched
CD4+ T cells CD45RO+,1038,1127,T cell enriched
