ClusterName,0,1,neighborhood name
immune cells / vasculature,1538,608,Macrophage enriched
immune cells / vasculature,1562,319,T cell enriched
immune cells / vasculature,1567,353,T cell enriched
immune cells / vasculature,1519,1399,Macrophage enriched
immune cells / vasculature,1571,298,T cell enriched
immune cells / vasculature,1573,345,T cell enriched
immune cells / vasculature,1561,541,Macrophage enriched
immune cells / vasculature,1588,313,T cell enriched
immune cells / vasculature,1544,1318,Macrophage enriched
immune cells / vasculature,1602,249,T cell enriched
immune cells / vasculature,1599,861,T cell enriched
immune cells / vasculature,1630,228,T cell enriched
immune cells / vasculature,1603,1008,T cell enriched
immune cells / vasculature,1610,1019,T cell enriched
immune cells / vasculature,1642,454,Immune-infiltrated stroma
immune cells / vasculature,1636,363,T cell enriched
immune cells / vasculature,1605,1139,Macrophage enriched
immune cells / vasculature,1650,588,Macrophage enriched
immune cells / vasculature,1641,722,Immune-infiltrated stroma
immune cells / vasculature,1628,910,T cell enriched
immune cells / vasculature,1646,908,T cell enriched
immune cells / vasculature,1648,1086,T cell enriched
immune cells / vasculature,1630,1287,Macrophage enriched
immune cells / vasculature,1679,289,T cell enriched
immune cells / vasculature,1668,756,Immune-infiltrated stroma
immune cells / vasculature,1687,497,Immune-infiltrated stroma
immune cells / vasculature,1684,445,Immune-infiltrated stroma
immune cells / vasculature,1673,1045,T cell enriched
immune cells / vasculature,1679,647,T cell enriched
immune cells / vasculature,1653,1284,Macrophage enriched
immune cells / vasculature,1693,935,T cell enriched
immune cells / vasculature,1697,707,Immune-infiltrated stroma
immune cells / vasculature,1695,593,T cell enriched
immune cells / vasculature,1681,1197,T cell enriched
immune cells / vasculature,1728,364,T cell enriched
immune cells / vasculature,1712,837,T cell enriched
immune cells / vasculature,1708,1012,T cell enriched
immune cells / vasculature,1732,819,T cell enriched
immune cells / vasculature,1734,807,T cell enriched
immune cells / vasculature,1751,524,Immune-infiltrated stroma
immune cells / vasculature,1751,550,T cell enriched
immune cells / vasculature,1744,595,T cell enriched
immune cells / vasculature,1744,691,Immune-infiltrated stroma
immune cells / vasculature,1758,620,T cell enriched
immune cells / vasculature,1755,585,T cell enriched
immune cells / vasculature,1724,1148,T cell enriched
immune cells / vasculature,1744,1060,T cell enriched
immune cells / vasculature,1754,1003,T cell enriched
immune cells / vasculature,1762,816,T cell enriched
immune cells / vasculature,1745,1097,T cell enriched
immune cells / vasculature,1750,979,T cell enriched
immune cells / vasculature,1747,1194,T cell enriched
immune cells / vasculature,1787,381,T cell enriched
immune cells / vasculature,1788,448,T cell enriched
immune cells / vasculature,1804,676,T cell enriched
immune cells / vasculature,1790,1135,T cell enriched
immune cells / vasculature,1826,407,T cell enriched
immune cells / vasculature,1799,884,T cell enriched
immune cells / vasculature,1801,849,T cell enriched
immune cells / vasculature,1836,457,Tumor boundary
immune cells / vasculature,1844,592,T cell enriched
immune cells / vasculature,1844,737,T cell enriched
immune cells / vasculature,1858,641,Tumor boundary
immune cells / vasculature,1860,928,T cell enriched
immune cells / vasculature,1879,700,T cell enriched
immune cells / vasculature,1882,506,Tumor boundary
immune cells,97,584,Macrophage enriched
immune cells,136,445,T cell enriched
immune cells,165,326,Follicle
immune cells,144,485,T cell enriched
immune cells,446,40,Follicle
immune cells,1067,1391,Macrophage enriched
immune cells,1123,1064,T cell enriched
immune cells,1214,765,Macrophage enriched
immune cells,1293,252,Macrophage enriched
immune cells,1360,377,Macrophage enriched
immune cells,1536,881,T cell enriched
immune cells,1606,193,T cell enriched
immune cells,1582,1011,T cell enriched
immune cells,1810,431,T cell enriched
immune cells,1872,719,T cell enriched
nerves,223,1290,Macrophage enriched
nerves,366,443,T cell enriched
CD68+ macrophages,343,314,T cell enriched
CD68+ macrophages,384,310,Immune-infiltrated stroma
CD68+ macrophages,399,614,T cell enriched
CD68+ macrophages,426,978,Granulocyte enriched
CD4+ T cells GATA3+,327,338,Follicle
CD3+ T cells,382,450,T cell enriched
