ClusterName,0,1,neighborhood name
vasculature,1354,1412,T cell enriched
vasculature,1398,245,T cell enriched
vasculature,1395,1191,T cell enriched
vasculature,1406,1212,T cell enriched
vasculature,1390,1247,T cell enriched
vasculature,1436,44,Tumor boundary
vasculature,1718,271,T cell enriched
vasculature,1724,413,T cell enriched
CD4+ T cells CD45RO+,111,360,Follicle
CD4+ T cells CD45RO+,127,1117,T cell enriched
CD4+ T cells CD45RO+,201,500,T cell enriched
CD4+ T cells CD45RO+,197,483,Follicle
CD4+ T cells CD45RO+,203,783,T cell enriched
CD4+ T cells CD45RO+,213,840,T cell enriched
CD4+ T cells CD45RO+,228,823,T cell enriched
CD4+ T cells CD45RO+,232,507,Follicle
CD4+ T cells CD45RO+,241,294,T cell enriched
CD4+ T cells CD45RO+,233,794,T cell enriched
CD4+ T cells CD45RO+,255,393,Follicle
CD4+ T cells CD45RO+,280,170,T cell enriched
CD4+ T cells CD45RO+,251,866,Follicle
CD4+ T cells CD45RO+,282,608,T cell enriched
CD4+ T cells CD45RO+,279,478,Follicle
CD4+ T cells CD45RO+,295,703,T cell enriched
CD4+ T cells CD45RO+,295,716,T cell enriched
CD4+ T cells CD45RO+,305,167,T cell enriched
CD4+ T cells CD45RO+,295,1099,T cell enriched
CD4+ T cells CD45RO+,282,1365,Tumor boundary
CD4+ T cells CD45RO+,315,265,T cell enriched
CD4+ T cells CD45RO+,312,234,T cell enriched
CD4+ T cells CD45RO+,317,120,T cell enriched
CD4+ T cells CD45RO+,304,596,T cell enriched
CD4+ T cells CD45RO+,307,683,T cell enriched
CD4+ T cells CD45RO+,321,213,Follicle
CD4+ T cells CD45RO+,316,573,Follicle
CD4+ T cells CD45RO+,320,458,Follicle
CD4+ T cells CD45RO+,316,1066,T cell enriched
CD4+ T cells CD45RO+,327,141,T cell enriched
CD4+ T cells CD45RO+,310,944,T cell enriched
CD4+ T cells CD45RO+,322,586,T cell enriched
CD4+ T cells CD45RO+,332,958,T cell enriched
CD4+ T cells CD45RO+,342,252,T cell enriched
CD4+ T cells CD45RO+,333,602,T cell enriched
CD4+ T cells CD45RO+,335,555,Follicle
CD4+ T cells CD45RO+,350,160,T cell enriched
CD4+ T cells CD45RO+,327,971,T cell enriched
CD4+ T cells CD45RO+,346,637,T cell enriched
CD4+ T cells CD45RO+,344,509,Follicle
CD4+ T cells CD45RO+,337,1046,T cell enriched
CD4+ T cells CD45RO+,346,738,Follicle
CD4+ T cells CD45RO+,336,673,T cell enriched
CD4+ T cells CD45RO+,349,480,T cell enriched
CD4+ T cells CD45RO+,338,1109,T cell enriched
CD4+ T cells CD45RO+,360,670,T cell enriched
CD4+ T cells CD45RO+,365,504,T cell enriched
CD4+ T cells CD45RO+,355,934,T cell enriched
CD4+ T cells CD45RO+,371,391,Follicle
CD4+ T cells CD45RO+,366,447,T cell enriched
CD4+ T cells CD45RO+,367,738,Follicle
CD4+ T cells CD45RO+,361,1112,T cell enriched
CD4+ T cells CD45RO+,382,458,T cell enriched
CD4+ T cells CD45RO+,396,184,T cell enriched
CD4+ T cells CD45RO+,405,675,T cell enriched
CD4+ T cells CD45RO+,404,541,T cell enriched
CD4+ T cells CD45RO+,403,1061,Tumor boundary
CD4+ T cells CD45RO+,425,344,T cell enriched
CD4+ T cells CD45RO+,415,1057,T cell enriched
CD4+ T cells CD45RO+,439,290,Macrophage enriched
CD4+ T cells CD45RO+,446,86,Tumor boundary
CD4+ T cells CD45RO+,461,40,T cell enriched
CD4+ T cells CD45RO+,448,538,T cell enriched
CD4+ T cells CD45RO+,445,822,T cell enriched
CD4+ T cells CD45RO+,456,625,T cell enriched
CD4+ T cells CD45RO+,466,82,T cell enriched
CD4+ T cells CD45RO+,464,614,T cell enriched
CD4+ T cells CD45RO+,451,1253,T cell enriched
CD4+ T cells CD45RO+,475,183,T cell enriched
CD4+ T cells CD45RO+,484,48,T cell enriched
CD4+ T cells CD45RO+,472,410,T cell enriched
CD4+ T cells CD45RO+,475,475,T cell enriched
CD4+ T cells CD45RO+,471,676,Follicle
CD4+ T cells CD45RO+,494,74,T cell enriched
CD4+ T cells CD45RO+,470,1114,T cell enriched
CD4+ T cells CD45RO+,502,18,T cell enriched
CD4+ T cells CD45RO+,512,24,T cell enriched
CD4+ T cells CD45RO+,512,72,T cell enriched
CD4+ T cells CD45RO+,527,414,Follicle
CD4+ T cells CD45RO+,509,1320,T cell enriched
CD4+ T cells CD45RO+,526,633,Follicle
CD4+ T cells CD45RO+,531,766,Follicle
CD4+ T cells CD45RO+,555,40,T cell enriched
CD4+ T cells CD45RO+,554,405,T cell enriched
CD4+ T cells CD45RO+,558,634,Follicle
CD4+ T cells CD45RO+,549,606,T cell enriched
CD4+ T cells CD45RO+,551,570,T cell enriched
CD4+ T cells CD45RO+,545,771,T cell enriched
CD4+ T cells CD45RO+,567,353,Follicle
CD4+ T cells CD45RO+,543,1414,Macrophage enriched
CD4+ T cells CD45RO+,575,0,T cell enriched
CD4+ T cells CD45RO+,576,17,T cell enriched
CD4+ T cells CD45RO+,572,455,T cell enriched
CD4+ T cells CD45RO+,575,335,Follicle
CD4+ T cells CD45RO+,572,580,T cell enriched
CD4+ T cells CD45RO+,580,279,Follicle
CD4+ T cells CD45RO+,591,84,T cell enriched
CD4+ T cells CD45RO+,580,829,T cell enriched
CD4+ T cells CD45RO+,589,536,Follicle
CD4+ T cells CD45RO+,588,582,T cell enriched
CD4+ T cells CD45RO+,609,249,Follicle
CD4+ T cells CD45RO+,615,122,Follicle
CD4+ T cells CD45RO+,615,413,Follicle
CD4+ T cells CD45RO+,611,826,T cell enriched
CD4+ T cells CD45RO+,598,864,T cell enriched
CD4+ T cells CD45RO+,624,478,Follicle
CD4+ T cells CD45RO+,611,1399,Macrophage enriched
CD4+ T cells CD45RO+,621,1068,T cell enriched
CD4+ T cells CD45RO+,625,1400,T cell enriched
CD4+ T cells CD45RO+,629,1059,T cell enriched
CD4+ T cells CD45RO+,635,715,T cell enriched
CD4+ T cells CD45RO+,648,272,Follicle
CD4+ T cells CD45RO+,642,690,T cell enriched
CD4+ T cells CD45RO+,646,1184,T cell enriched
CD4+ T cells CD45RO+,657,712,T cell enriched
CD4+ T cells CD45RO+,685,505,Follicle
CD4+ T cells CD45RO+,682,1221,T cell enriched
CD4+ T cells CD45RO+,690,661,Follicle
CD4+ T cells CD45RO+,667,1215,T cell enriched
CD4+ T cells CD45RO+,698,162,Follicle
CD4+ T cells CD45RO+,701,211,T cell enriched
CD4+ T cells CD45RO+,678,1412,T cell enriched
CD4+ T cells CD45RO+,696,281,T cell enriched
CD4+ T cells CD45RO+,710,34,T cell enriched
CD4+ T cells CD45RO+,683,1200,T cell enriched
CD4+ T cells CD45RO+,702,876,Follicle
CD4+ T cells CD45RO+,720,35,T cell enriched
CD4+ T cells CD45RO+,703,686,Follicle
CD4+ T cells CD45RO+,721,122,Follicle
CD4+ T cells CD45RO+,725,559,Follicle
CD4+ T cells CD45RO+,723,599,Follicle
CD4+ T cells CD45RO+,730,697,Follicle
CD4+ T cells CD45RO+,738,566,Follicle
CD4+ T cells CD45RO+,757,362,T cell enriched
CD4+ T cells CD45RO+,765,55,T cell enriched
CD4+ T cells CD45RO+,776,373,Follicle
CD4+ T cells CD45RO+,781,350,T cell enriched
CD4+ T cells CD45RO+,777,303,T cell enriched
CD4+ T cells CD45RO+,767,1143,T cell enriched
CD4+ T cells CD45RO+,759,884,T cell enriched
CD4+ T cells CD45RO+,794,49,T cell enriched
CD4+ T cells CD45RO+,765,1410,T cell enriched
CD4+ T cells CD45RO+,787,676,Follicle
CD4+ T cells CD45RO+,791,183,T cell enriched
CD4+ T cells CD45RO+,794,234,T cell enriched
CD4+ T cells CD45RO+,808,177,T cell enriched
CD4+ T cells CD45RO+,803,319,T cell enriched
CD4+ T cells CD45RO+,814,196,T cell enriched
CD4+ T cells CD45RO+,811,414,Follicle
CD4+ T cells CD45RO+,816,167,T cell enriched
CD4+ T cells CD45RO+,822,252,T cell enriched
CD4+ T cells CD45RO+,816,382,T cell enriched
CD4+ T cells CD45RO+,824,59,T cell enriched
CD4+ T cells CD45RO+,825,134,T cell enriched
CD4+ T cells CD45RO+,808,819,Follicle
CD4+ T cells CD45RO+,825,156,T cell enriched
CD4+ T cells CD45RO+,824,305,T cell enriched
CD4+ T cells CD45RO+,829,432,Follicle
CD4+ T cells CD45RO+,810,966,Follicle
CD4+ T cells CD45RO+,834,284,T cell enriched
CD4+ T cells CD45RO+,841,363,T cell enriched
CD4+ T cells CD45RO+,838,341,T cell enriched
CD4+ T cells CD45RO+,843,95,T cell enriched
CD4+ T cells CD45RO+,839,512,T cell enriched
CD4+ T cells CD45RO+,842,813,Follicle
CD4+ T cells CD45RO+,833,992,Follicle
CD4+ T cells CD45RO+,848,298,T cell enriched
CD4+ T cells CD45RO+,857,140,T cell enriched
CD4+ T cells CD45RO+,838,941,Follicle
CD4+ T cells CD45RO+,848,493,Follicle
CD4+ T cells CD45RO+,847,661,Follicle
CD4+ T cells CD45RO+,856,317,T cell enriched
CD4+ T cells CD45RO+,861,81,T cell enriched
CD4+ T cells CD45RO+,866,43,T cell enriched
CD4+ T cells CD45RO+,865,183,T cell enriched
CD4+ T cells CD45RO+,867,376,T cell enriched
CD4+ T cells CD45RO+,850,620,Follicle
CD4+ T cells CD45RO+,866,312,T cell enriched
CD4+ T cells CD45RO+,873,193,T cell enriched
CD4+ T cells CD45RO+,858,1013,Follicle
CD4+ T cells CD45RO+,846,1165,T cell enriched
CD4+ T cells CD45RO+,855,918,Follicle
CD4+ T cells CD45RO+,876,364,T cell enriched
CD4+ T cells CD45RO+,884,100,T cell enriched
CD4+ T cells CD45RO+,863,895,Follicle
CD4+ T cells CD45RO+,878,426,T cell enriched
CD4+ T cells CD45RO+,887,408,T cell enriched
CD4+ T cells CD45RO+,866,928,Follicle
CD4+ T cells CD45RO+,894,156,T cell enriched
CD4+ T cells CD45RO+,866,1178,T cell enriched
CD4+ T cells CD45RO+,897,104,T cell enriched
CD4+ T cells CD45RO+,890,223,T cell enriched
CD4+ T cells CD45RO+,897,308,T cell enriched
CD4+ T cells CD45RO+,877,611,Follicle
CD4+ T cells CD45RO+,898,247,T cell enriched
CD4+ T cells CD45RO+,888,521,Follicle
CD4+ T cells CD45RO+,904,89,T cell enriched
CD4+ T cells CD45RO+,892,357,T cell enriched
CD4+ T cells CD45RO+,898,759,T cell enriched
CD4+ T cells CD45RO+,902,420,T cell enriched
CD4+ T cells CD45RO+,908,11,T cell enriched
CD4+ T cells CD45RO+,904,736,T cell enriched
CD4+ T cells CD45RO+,900,488,T cell enriched
CD4+ T cells CD45RO+,895,925,T cell enriched
CD4+ T cells CD45RO+,908,471,T cell enriched
CD4+ T cells CD45RO+,878,1373,T cell enriched
CD4+ T cells CD45RO+,912,221,T cell enriched
CD4+ T cells CD45RO+,919,45,T cell enriched
CD4+ T cells CD45RO+,922,140,T cell enriched
CD4+ T cells CD45RO+,906,956,T cell enriched
CD4+ T cells CD45RO+,920,309,T cell enriched
CD4+ T cells CD45RO+,920,502,T cell enriched
CD4+ T cells CD45RO+,939,18,T cell enriched
CD4+ T cells CD45RO+,935,239,T cell enriched
CD4+ T cells CD45RO+,920,926,Follicle
CD4+ T cells CD45RO+,931,418,T cell enriched
CD4+ T cells CD45RO+,945,59,T cell enriched
CD4+ T cells CD45RO+,934,437,T cell enriched
CD4+ T cells CD45RO+,934,448,T cell enriched
CD4+ T cells CD45RO+,939,379,T cell enriched
CD4+ T cells CD45RO+,941,308,T cell enriched
CD4+ T cells CD45RO+,940,330,T cell enriched
CD4+ T cells CD45RO+,921,1337,T cell enriched
CD4+ T cells CD45RO+,939,469,T cell enriched
CD4+ T cells CD45RO+,953,102,T cell enriched
CD4+ T cells CD45RO+,947,190,T cell enriched
CD4+ T cells CD45RO+,954,47,T cell enriched
CD4+ T cells CD45RO+,949,391,T cell enriched
CD4+ T cells CD45RO+,951,156,T cell enriched
CD4+ T cells CD45RO+,952,169,T cell enriched
CD4+ T cells CD45RO+,955,269,T cell enriched
CD4+ T cells CD45RO+,939,1258,T cell enriched
CD4+ T cells CD45RO+,952,314,T cell enriched
CD4+ T cells CD45RO+,952,323,T cell enriched
CD4+ T cells CD45RO+,954,453,T cell enriched
CD4+ T cells CD45RO+,946,1079,Follicle
CD4+ T cells CD45RO+,963,357,T cell enriched
CD4+ T cells CD45RO+,962,259,T cell enriched
CD4+ T cells CD45RO+,966,192,T cell enriched
CD4+ T cells CD45RO+,973,58,T cell enriched
CD4+ T cells CD45RO+,970,444,T cell enriched
CD4+ T cells CD45RO+,964,222,T cell enriched
CD4+ T cells CD45RO+,963,395,T cell enriched
CD4+ T cells CD45RO+,971,282,T cell enriched
CD4+ T cells CD45RO+,966,470,T cell enriched
CD4+ T cells CD45RO+,977,78,T cell enriched
CD4+ T cells CD45RO+,981,14,T cell enriched
CD4+ T cells CD45RO+,977,247,T cell enriched
CD4+ T cells CD45RO+,976,364,T cell enriched
CD4+ T cells CD45RO+,981,283,T cell enriched
CD4+ T cells CD45RO+,974,526,Follicle
CD4+ T cells CD45RO+,964,1022,Follicle
CD4+ T cells CD45RO+,983,391,T cell enriched
CD4+ T cells CD45RO+,984,429,T cell enriched
CD4+ T cells CD45RO+,971,1047,Follicle
CD4+ T cells CD45RO+,985,149,T cell enriched
CD4+ T cells CD45RO+,993,36,T cell enriched
CD4+ T cells CD45RO+,990,453,T cell enriched
CD4+ T cells CD45RO+,988,925,Follicle
CD4+ T cells CD45RO+,983,1166,Follicle
CD4+ T cells CD45RO+,999,657,Tumor boundary
CD4+ T cells CD45RO+,1004,351,T cell enriched
CD4+ T cells CD45RO+,1009,393,T cell enriched
CD4+ T cells CD45RO+,987,1030,Follicle
CD4+ T cells CD45RO+,1014,111,T cell enriched
CD4+ T cells CD45RO+,1012,263,T cell enriched
CD4+ T cells CD45RO+,997,1020,Follicle
CD4+ T cells CD45RO+,1012,293,T cell enriched
CD4+ T cells CD45RO+,1009,425,T cell enriched
CD4+ T cells CD45RO+,1000,946,Follicle
CD4+ T cells CD45RO+,1014,489,Follicle
CD4+ T cells CD45RO+,1006,451,T cell enriched
CD4+ T cells CD45RO+,1019,227,T cell enriched
CD4+ T cells CD45RO+,1020,372,T cell enriched
CD4+ T cells CD45RO+,1028,0,T cell enriched
CD4+ T cells CD45RO+,1023,334,T cell enriched
CD4+ T cells CD45RO+,1019,411,T cell enriched
CD4+ T cells CD45RO+,1030,411,T cell enriched
CD4+ T cells CD45RO+,1034,448,T cell enriched
CD4+ T cells CD45RO+,1036,401,T cell enriched
CD4+ T cells CD45RO+,1037,379,T cell enriched
CD4+ T cells CD45RO+,1039,340,T cell enriched
CD4+ T cells CD45RO+,1028,476,Follicle
CD4+ T cells CD45RO+,1039,545,Follicle
CD4+ T cells CD45RO+,1035,509,T cell enriched
CD4+ T cells CD45RO+,1027,995,Follicle
CD4+ T cells CD45RO+,1046,232,T cell enriched
CD4+ T cells CD45RO+,1042,307,T cell enriched
CD4+ T cells CD45RO+,1051,115,T cell enriched
CD4+ T cells CD45RO+,1052,281,T cell enriched
CD4+ T cells CD45RO+,1048,376,T cell enriched
CD4+ T cells CD45RO+,1025,1336,T cell enriched
CD4+ T cells CD45RO+,1050,202,T cell enriched
CD4+ T cells CD45RO+,1045,1070,T cell enriched
CD4+ T cells CD45RO+,1043,1111,Follicle
CD4+ T cells CD45RO+,1054,419,T cell enriched
CD4+ T cells CD45RO+,1050,444,T cell enriched
CD4+ T cells CD45RO+,1050,476,T cell enriched
CD4+ T cells CD45RO+,1046,537,T cell enriched
CD4+ T cells CD45RO+,1051,512,T cell enriched
CD4+ T cells CD45RO+,1061,399,T cell enriched
CD4+ T cells CD45RO+,1063,326,T cell enriched
CD4+ T cells CD45RO+,1057,349,T cell enriched
CD4+ T cells CD45RO+,1070,214,T cell enriched
CD4+ T cells CD45RO+,1071,193,T cell enriched
CD4+ T cells CD45RO+,1067,249,T cell enriched
CD4+ T cells CD45RO+,1073,8,T cell enriched
CD4+ T cells CD45RO+,1074,148,T cell enriched
CD4+ T cells CD45RO+,1078,36,T cell enriched
CD4+ T cells CD45RO+,1078,128,T cell enriched
CD4+ T cells CD45RO+,1078,185,T cell enriched
CD4+ T cells CD45RO+,1077,323,T cell enriched
CD4+ T cells CD45RO+,1057,1184,Follicle
CD4+ T cells CD45RO+,1080,472,T cell enriched
CD4+ T cells CD45RO+,1075,281,T cell enriched
CD4+ T cells CD45RO+,1082,401,T cell enriched
CD4+ T cells CD45RO+,1087,416,T cell enriched
CD4+ T cells CD45RO+,1095,190,T cell enriched
CD4+ T cells CD45RO+,1095,371,T cell enriched
CD4+ T cells CD45RO+,1097,439,T cell enriched
CD4+ T cells CD45RO+,1080,1272,T cell enriched
CD4+ T cells CD45RO+,1098,270,T cell enriched
CD4+ T cells CD45RO+,1100,470,T cell enriched
CD4+ T cells CD45RO+,1111,96,T cell enriched
CD4+ T cells CD45RO+,1113,281,T cell enriched
CD4+ T cells CD45RO+,1114,569,Follicle
CD4+ T cells CD45RO+,1121,154,T cell enriched
CD4+ T cells CD45RO+,1124,192,T cell enriched
CD4+ T cells CD45RO+,1117,352,T cell enriched
CD4+ T cells CD45RO+,1122,559,Follicle
CD4+ T cells CD45RO+,1124,405,T cell enriched
CD4+ T cells CD45RO+,1112,530,Follicle
CD4+ T cells CD45RO+,1128,74,T cell enriched
CD4+ T cells CD45RO+,1135,18,T cell enriched
CD4+ T cells CD45RO+,1131,170,T cell enriched
CD4+ T cells CD45RO+,1098,1257,T cell enriched
CD4+ T cells CD45RO+,1115,782,Follicle
CD4+ T cells CD45RO+,1125,605,Follicle
CD4+ T cells CD45RO+,1111,1155,Follicle
CD4+ T cells CD45RO+,1133,595,T cell enriched
CD4+ T cells CD45RO+,1118,1290,T cell enriched
CD4+ T cells CD45RO+,1117,866,Follicle
CD4+ T cells CD45RO+,1119,1247,T cell enriched
CD4+ T cells CD45RO+,1140,338,T cell enriched
CD4+ T cells CD45RO+,1121,1263,T cell enriched
CD4+ T cells CD45RO+,1151,55,T cell enriched
CD4+ T cells CD45RO+,1152,88,T cell enriched
CD4+ T cells CD45RO+,1141,1272,T cell enriched
CD4+ T cells CD45RO+,1143,1249,T cell enriched
CD4+ T cells CD45RO+,1165,125,T cell enriched
CD4+ T cells CD45RO+,1147,1209,Tumor boundary
CD4+ T cells CD45RO+,1165,352,T cell enriched
CD4+ T cells CD45RO+,1146,1094,Macrophage enriched
CD4+ T cells CD45RO+,1154,417,T cell enriched
CD4+ T cells CD45RO+,1174,465,T cell enriched
CD4+ T cells CD45RO+,1176,530,Follicle
CD4+ T cells CD45RO+,1181,153,T cell enriched
CD4+ T cells CD45RO+,1189,127,T cell enriched
CD4+ T cells CD45RO+,1183,555,Follicle
CD4+ T cells CD45RO+,1162,1120,Macrophage enriched
CD4+ T cells CD45RO+,1184,450,T cell enriched
CD4+ T cells CD45RO+,1162,1290,T cell enriched
CD4+ T cells CD45RO+,1172,1299,T cell enriched
CD4+ T cells CD45RO+,1190,105,T cell enriched
CD4+ T cells CD45RO+,1193,173,T cell enriched
CD4+ T cells CD45RO+,1196,200,T cell enriched
CD4+ T cells CD45RO+,1196,257,T cell enriched
CD4+ T cells CD45RO+,1199,98,T cell enriched
CD4+ T cells CD45RO+,1190,348,T cell enriched
CD4+ T cells CD45RO+,1197,282,T cell enriched
CD4+ T cells CD45RO+,1195,468,T cell enriched
CD4+ T cells CD45RO+,1154,1353,T cell enriched
CD4+ T cells CD45RO+,1201,239,T cell enriched
CD4+ T cells CD45RO+,1195,658,Follicle
CD4+ T cells CD45RO+,1212,205,T cell enriched
CD4+ T cells CD45RO+,1209,632,Follicle
CD4+ T cells CD45RO+,1204,426,T cell enriched
CD4+ T cells CD45RO+,1216,179,T cell enriched
CD4+ T cells CD45RO+,1225,295,T cell enriched
CD4+ T cells CD45RO+,1234,182,T cell enriched
CD4+ T cells CD45RO+,1226,387,T cell enriched
CD4+ T cells CD45RO+,1226,405,T cell enriched
CD4+ T cells CD45RO+,1223,545,Follicle
CD4+ T cells CD45RO+,1232,269,T cell enriched
CD4+ T cells CD45RO+,1224,439,T cell enriched
CD4+ T cells CD45RO+,1237,234,T cell enriched
CD4+ T cells CD45RO+,1241,454,T cell enriched
CD4+ T cells CD45RO+,1245,602,Follicle
CD4+ T cells CD45RO+,1219,1272,T cell enriched
CD4+ T cells CD45RO+,1223,1310,T cell enriched
CD4+ T cells CD45RO+,1261,112,T cell enriched
CD4+ T cells CD45RO+,1257,277,T cell enriched
CD4+ T cells CD45RO+,1259,167,T cell enriched
CD4+ T cells CD45RO+,1255,428,Follicle
CD4+ T cells CD45RO+,1250,853,Follicle
CD4+ T cells CD45RO+,1241,1171,T cell enriched
CD4+ T cells CD45RO+,1265,386,Follicle
CD4+ T cells CD45RO+,1265,474,Follicle
CD4+ T cells CD45RO+,1259,528,Follicle
CD4+ T cells CD45RO+,1262,500,Follicle
CD4+ T cells CD45RO+,1257,1352,T cell enriched
CD4+ T cells CD45RO+,1276,280,T cell enriched
CD4+ T cells CD45RO+,1265,1332,T cell enriched
CD4+ T cells CD45RO+,1279,144,T cell enriched
CD4+ T cells CD45RO+,1275,450,Follicle
CD4+ T cells CD45RO+,1283,332,T cell enriched
CD4+ T cells CD45RO+,1280,175,T cell enriched
CD4+ T cells CD45RO+,1305,169,T cell enriched
CD4+ T cells CD45RO+,1309,77,T cell enriched
CD4+ T cells CD45RO+,1306,155,T cell enriched
CD4+ T cells CD45RO+,1304,245,T cell enriched
CD4+ T cells CD45RO+,1304,283,T cell enriched
CD4+ T cells CD45RO+,1291,1359,T cell enriched
CD4+ T cells CD45RO+,1312,183,T cell enriched
CD4+ T cells CD45RO+,1315,202,T cell enriched
CD4+ T cells CD45RO+,1319,154,T cell enriched
CD4+ T cells CD45RO+,1317,342,T cell enriched
CD4+ T cells CD45RO+,1320,106,T cell enriched
CD4+ T cells CD45RO+,1311,757,Follicle
CD4+ T cells CD45RO+,1318,133,T cell enriched
CD4+ T cells CD45RO+,1295,1199,T cell enriched
CD4+ T cells CD45RO+,1322,273,T cell enriched
