ClusterName,0,1,neighborhood name
vasculature,475,1004,Immune-infiltrated stroma
vasculature,517,428,Macrophage enriched
vasculature,543,88,Vascularized smooth muscle
vasculature,545,50,Vascularized smooth muscle
vasculature,534,454,Macrophage enriched
vasculature,540,310,T cell enriched
vasculature,533,343,Immune-infiltrated stroma
vasculature,549,249,Immune-infiltrated stroma
vasculature,553,360,Macrophage enriched
vasculature,561,81,Vascularized smooth muscle
vasculature,567,65,Vascularized smooth muscle
vasculature,562,324,T cell enriched
vasculature,585,49,T cell enriched
vasculature,556,1051,T cell enriched
vasculature,600,50,Macrophage enriched
vasculature,574,214,Immune-infiltrated stroma
vasculature,585,390,Immune-infiltrated stroma
vasculature,559,911,Follicle
vasculature,599,96,T cell enriched
vasculature,589,240,Immune-infiltrated stroma
vasculature,601,229,Immune-infiltrated stroma
vasculature,604,19,Macrophage enriched
vasculature,560,1066,Follicle
vasculature,601,414,T cell enriched
vasculature,588,428,T cell enriched
vasculature,583,370,Immune-infiltrated stroma
vasculature,600,401,Immune-infiltrated stroma
vasculature,592,478,Macrophage enriched
vasculature,597,506,Macrophage enriched
vasculature,592,529,Macrophage enriched
vasculature,569,1046,Follicle
vasculature,616,343,T cell enriched
vasculature,617,403,Immune-infiltrated stroma
vasculature,630,471,Macrophage enriched
vasculature,636,421,Macrophage enriched
vasculature,633,340,T cell enriched
vasculature,650,338,Vascularized smooth muscle
vasculature,637,430,Macrophage enriched
vasculature,649,381,Immune-infiltrated stroma
vasculature,658,343,Vascularized smooth muscle
vasculature,620,1410,Macrophage enriched
vasculature,663,1087,T cell enriched
vasculature,661,1067,Follicle
vasculature,688,1065,Follicle
vasculature,691,1393,Immune-infiltrated stroma
vasculature,715,1210,T cell enriched
vasculature,853,861,Follicle
vasculature,896,583,Macrophage enriched
vasculature,896,611,Macrophage enriched
vasculature,862,1226,Macrophage enriched
vasculature,858,1254,Immune-infiltrated stroma
vasculature,859,1243,Immune-infiltrated stroma
vasculature,863,972,Follicle
vasculature,863,1234,Macrophage enriched
vasculature,943,1183,T cell enriched
vasculature,1006,91,Immune-infiltrated stroma
vasculature,1030,83,Immune-infiltrated stroma
vasculature,998,1161,T cell enriched
vasculature,1053,103,Immune-infiltrated stroma
vasculature,1070,100,Immune-infiltrated stroma
vasculature,1020,1232,Macrophage enriched
vasculature,1091,120,Immune-infiltrated stroma
vasculature,1112,120,Immune-infiltrated stroma
vasculature,1116,133,Immune-infiltrated stroma
vasculature,1084,1294,Macrophage enriched
vasculature,1082,1285,Macrophage enriched
vasculature,1116,995,Vascularized smooth muscle
vasculature,1144,1220,T cell enriched
vasculature,1161,1192,Vascularized smooth muscle
vasculature,1226,1115,Smooth muscle
vasculature,1253,1108,Vascularized smooth muscle
vasculature,1262,1009,Smooth muscle
vasculature,1257,1036,Vascularized smooth muscle
vasculature,1257,1086,Vascularized smooth muscle
vasculature,1295,212,Immune-infiltrated stroma
vasculature,1296,237,Immune-infiltrated stroma
vasculature,1260,1058,Vascularized smooth muscle
vasculature,1258,1075,Vascularized smooth muscle
vasculature,1263,1155,Vascularized smooth muscle
vasculature,1272,1195,Smooth muscle
vasculature,1310,200,Macrophage enriched
vasculature,1321,264,Vascularized smooth muscle
vasculature,1289,873,Vascularized smooth muscle
vasculature,1313,408,Immune-infiltrated stroma
vasculature,1297,800,Smooth muscle
vasculature,1297,818,Vascularized smooth muscle
vasculature,1297,908,Vascularized smooth muscle
vasculature,1337,210,Immune-infiltrated stroma
vasculature,1298,1177,Vascularized smooth muscle
vasculature,1345,231,Vascularized smooth muscle
vasculature,1352,210,Immune-infiltrated stroma
vasculature,1359,275,Immune-infiltrated stroma
vasculature,1355,766,Smooth muscle
vasculature,1382,752,Smooth muscle
vasculature,1445,282,Immune-infiltrated stroma
vasculature,1458,268,Immune-infiltrated stroma
vasculature,1411,1346,Smooth muscle
vasculature,1459,282,Immune-infiltrated stroma
vasculature,1477,382,Macrophage enriched
vasculature,1478,481,Macrophage enriched
vasculature,1433,1403,Smooth muscle
vasculature,1488,281,Macrophage enriched
vasculature,1454,1439,Vascularized smooth muscle
vasculature,1538,178,Macrophage enriched
vasculature,1548,57,Immune-infiltrated stroma
vasculature,1527,825,Smooth muscle
vasculature,1546,729,Vascularized smooth muscle
vasculature,1531,802,Smooth muscle
vasculature,1533,563,Macrophage enriched
vasculature,1597,514,Immune-infiltrated stroma
vasculature,1610,391,Immune-infiltrated stroma
vasculature,1616,500,Immune-infiltrated stroma
vasculature,1632,66,Immune-infiltrated stroma
vasculature,1625,343,Macrophage enriched
vasculature,1634,193,Immune-infiltrated stroma
vasculature,1634,330,Immune-infiltrated stroma
vasculature,1635,613,Immune-infiltrated stroma
vasculature,1619,929,Smooth muscle
vasculature,1643,786,Vascularized smooth muscle
vasculature,1653,823,Vascularized smooth muscle
vasculature,1695,437,Immune-infiltrated stroma
vasculature,1701,803,Immune-infiltrated stroma
vasculature,1722,529,Immune-infiltrated stroma
vasculature,1735,940,Vascularized smooth muscle
vasculature,1743,899,Vascularized smooth muscle
vasculature,1738,1091,Smooth muscle
vasculature,1733,1013,Smooth muscle
vasculature,1739,1069,Smooth muscle
vasculature,1761,494,Immune-infiltrated stroma
vasculature,1748,928,Vascularized smooth muscle
vasculature,1787,454,Immune-infiltrated stroma
vasculature,1777,480,Immune-infiltrated stroma
vasculature,1830,687,T cell enriched
vasculature,1862,662,T cell enriched
CD4+ T cells CD45RO+,18,646,Vascularized smooth muscle
CD4+ T cells CD45RO+,113,217,Vascularized smooth muscle
CD4+ T cells CD45RO+,122,1161,T cell enriched
CD4+ T cells CD45RO+,146,974,T cell enriched
CD4+ T cells CD45RO+,155,950,Immune-infiltrated stroma
CD4+ T cells CD45RO+,255,1055,Immune-infiltrated stroma
CD4+ T cells CD45RO+,338,572,Vascularized smooth muscle
CD4+ T cells CD45RO+,364,305,T cell enriched
CD4+ T cells CD45RO+,359,374,Vascularized smooth muscle
CD4+ T cells CD45RO+,381,209,T cell enriched
CD4+ T cells CD45RO+,378,265,T cell enriched
CD4+ T cells CD45RO+,398,145,T cell enriched
CD4+ T cells CD45RO+,353,1292,Macrophage enriched
CD4+ T cells CD45RO+,386,739,Vascularized smooth muscle
CD4+ T cells CD45RO+,390,670,Macrophage enriched
CD4+ T cells CD45RO+,422,172,T cell enriched
CD4+ T cells CD45RO+,419,201,T cell enriched
CD4+ T cells CD45RO+,415,334,T cell enriched
CD4+ T cells CD45RO+,405,898,Immune-infiltrated stroma
CD4+ T cells CD45RO+,439,336,Immune-infiltrated stroma
CD4+ T cells CD45RO+,407,1045,T cell enriched
CD4+ T cells CD45RO+,407,1161,Immune-infiltrated stroma
CD4+ T cells CD45RO+,432,1111,T cell enriched
CD4+ T cells CD45RO+,478,332,Immune-infiltrated stroma
CD4+ T cells CD45RO+,447,838,T cell enriched
CD4+ T cells CD45RO+,491,170,Macrophage enriched
CD4+ T cells CD45RO+,447,948,T cell enriched
CD4+ T cells CD45RO+,456,1050,T cell enriched
CD4+ T cells CD45RO+,467,871,T cell enriched
CD4+ T cells CD45RO+,484,689,T cell enriched
CD4+ T cells CD45RO+,496,493,Macrophage enriched
CD4+ T cells CD45RO+,496,749,T cell enriched
CD4+ T cells CD45RO+,473,1140,T cell enriched
CD4+ T cells CD45RO+,489,808,Vascularized smooth muscle
CD4+ T cells CD45RO+,482,1231,T cell enriched
CD4+ T cells CD45RO+,492,1156,T cell enriched
CD4+ T cells CD45RO+,481,1129,T cell enriched
CD4+ T cells CD45RO+,498,1053,T cell enriched
CD4+ T cells CD45RO+,499,894,T cell enriched
CD4+ T cells CD45RO+,511,762,T cell enriched
CD4+ T cells CD45RO+,531,513,Macrophage enriched
CD4+ T cells CD45RO+,523,661,T cell enriched
CD4+ T cells CD45RO+,495,1242,T cell enriched
CD4+ T cells CD45RO+,505,1261,Macrophage enriched
CD4+ T cells CD45RO+,528,755,T cell enriched
CD4+ T cells CD45RO+,527,690,T cell enriched
CD4+ T cells CD45RO+,538,570,T cell enriched
CD4+ T cells CD45RO+,552,283,T cell enriched
CD4+ T cells CD45RO+,544,615,T cell enriched
CD4+ T cells CD45RO+,529,908,Follicle
CD4+ T cells CD45RO+,526,1115,T cell enriched
CD4+ T cells CD45RO+,561,591,T cell enriched
CD4+ T cells CD45RO+,572,286,T cell enriched
CD4+ T cells CD45RO+,572,669,T cell enriched
CD4+ T cells CD45RO+,555,1362,Macrophage enriched
CD4+ T cells CD45RO+,563,1195,Macrophage enriched
CD4+ T cells CD45RO+,562,928,Follicle
CD4+ T cells CD45RO+,614,187,Immune-infiltrated stroma
CD4+ T cells CD45RO+,593,728,Follicle
CD4+ T cells CD45RO+,603,635,T cell enriched
CD4+ T cells CD45RO+,581,1165,T cell enriched
CD4+ T cells CD45RO+,569,1228,T cell enriched
CD4+ T cells CD45RO+,598,1330,T cell enriched
CD4+ T cells CD45RO+,618,837,Follicle
CD4+ T cells CD45RO+,592,1196,T cell enriched
CD4+ T cells CD45RO+,631,591,T cell enriched
CD4+ T cells CD45RO+,657,269,T cell enriched
CD4+ T cells CD45RO+,620,1089,T cell enriched
CD4+ T cells CD45RO+,634,817,Follicle
CD4+ T cells CD45RO+,648,607,Macrophage enriched
CD4+ T cells CD45RO+,655,356,Immune-infiltrated stroma
CD4+ T cells CD45RO+,654,1266,T cell enriched
CD4+ T cells CD45RO+,649,1218,Macrophage enriched
CD4+ T cells CD45RO+,678,568,Follicle
CD4+ T cells CD45RO+,689,229,T cell enriched
CD4+ T cells CD45RO+,659,1299,T cell enriched
CD4+ T cells CD45RO+,696,452,Macrophage enriched
CD4+ T cells CD45RO+,689,873,Follicle
CD4+ T cells CD45RO+,709,491,T cell enriched
CD4+ T cells CD45RO+,737,18,Immune-infiltrated stroma
CD4+ T cells CD45RO+,678,1264,T cell enriched
CD4+ T cells CD45RO+,677,1346,Follicle
CD4+ T cells CD45RO+,726,545,T cell enriched
CD4+ T cells CD45RO+,718,1166,T cell enriched
CD4+ T cells CD45RO+,770,339,Immune-infiltrated stroma
CD4+ T cells CD45RO+,739,1211,Macrophage enriched
CD4+ T cells CD45RO+,739,1335,Follicle
CD4+ T cells CD45RO+,742,1183,T cell enriched
CD4+ T cells CD45RO+,779,627,Follicle
CD4+ T cells CD45RO+,791,481,T cell enriched
CD4+ T cells CD45RO+,746,1288,T cell enriched
CD4+ T cells CD45RO+,804,464,T cell enriched
CD4+ T cells CD45RO+,787,1194,Follicle
CD4+ T cells CD45RO+,819,574,T cell enriched
CD4+ T cells CD45RO+,819,1174,Follicle
CD4+ T cells CD45RO+,815,1313,T cell enriched
CD4+ T cells CD45RO+,827,1399,Follicle
CD4+ T cells CD45RO+,879,671,T cell enriched
CD4+ T cells CD45RO+,849,1325,T cell enriched
CD4+ T cells CD45RO+,858,1149,Follicle
CD4+ T cells CD45RO+,896,509,Macrophage enriched
CD4+ T cells CD45RO+,884,1310,Immune-infiltrated stroma
CD4+ T cells CD45RO+,903,665,T cell enriched
CD4+ T cells CD45RO+,880,1364,T cell enriched
CD4+ T cells CD45RO+,894,1389,T cell enriched
CD4+ T cells CD45RO+,892,1312,Immune-infiltrated stroma
CD4+ T cells CD45RO+,927,378,Macrophage enriched
CD4+ T cells CD45RO+,903,1123,Follicle
CD4+ T cells CD45RO+,941,761,T cell enriched
CD4+ T cells CD45RO+,978,26,Immune-infiltrated stroma
CD4+ T cells CD45RO+,979,212,Immune-infiltrated stroma
CD4+ T cells CD45RO+,940,967,T cell enriched
CD4+ T cells CD45RO+,930,1186,Macrophage enriched
CD4+ T cells CD45RO+,991,171,Immune-infiltrated stroma
CD4+ T cells CD45RO+,952,1181,T cell enriched
CD4+ T cells CD45RO+,962,832,T cell enriched
CD4+ T cells CD45RO+,967,1196,T cell enriched
CD4+ T cells CD45RO+,976,906,Follicle
CD4+ T cells CD45RO+,976,961,T cell enriched
CD4+ T cells CD45RO+,992,830,T cell enriched
CD4+ T cells CD45RO+,989,1198,T cell enriched
CD4+ T cells CD45RO+,1016,836,Macrophage enriched
CD4+ T cells CD45RO+,1018,1101,T cell enriched
CD4+ T cells CD45RO+,1038,1339,T cell enriched
CD4+ T cells CD45RO+,1062,1111,Macrophage enriched
CD4+ T cells CD45RO+,1091,1047,Macrophage enriched
CD4+ T cells CD45RO+,1102,1133,Macrophage enriched
CD4+ T cells CD45RO+,1109,1216,T cell enriched
CD4+ T cells CD45RO+,1117,1246,Macrophage enriched
CD4+ T cells CD45RO+,1192,181,Macrophage enriched
CD4+ T cells CD45RO+,1157,1349,T cell enriched
CD4+ T cells CD45RO+,1152,1333,T cell enriched
CD4+ T cells CD45RO+,1162,1293,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1191,1298,T cell enriched
CD4+ T cells CD45RO+,1209,1324,T cell enriched
CD4+ T cells CD45RO+,1415,506,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1482,549,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1534,1260,Tumor boundary
CD4+ T cells CD45RO+,1774,821,Immune-infiltrated stroma
tumor cells,84,727,Immune-infiltrated stroma
tumor cells,265,1364,Immune-infiltrated stroma
tumor cells,329,668,Immune-infiltrated stroma
tumor cells,391,1163,Immune-infiltrated stroma
tumor cells,415,1044,T cell enriched
tumor cells,487,1144,T cell enriched
tumor cells,504,1159,Macrophage enriched
tumor cells,542,966,T cell enriched
tumor cells,576,199,Immune-infiltrated stroma
tumor cells,561,993,Follicle
tumor cells,560,1172,Macrophage enriched
tumor cells,588,589,T cell enriched
tumor cells,571,1256,T cell enriched
tumor cells,632,952,Follicle
tumor cells,633,901,Follicle
tumor cells,656,827,Follicle
tumor cells,676,912,Follicle
tumor cells,688,415,Immune-infiltrated stroma
tumor cells,671,957,Follicle
tumor cells,683,797,Follicle
tumor cells,710,219,T cell enriched
tumor cells,712,792,Follicle
tumor cells,701,969,Follicle
tumor cells,713,866,Follicle
tumor cells,738,787,Follicle
tumor cells,712,1439,Immune-infiltrated stroma
tumor cells,798,857,Follicle
tumor cells,770,1371,Macrophage enriched
tumor cells,819,353,T cell enriched
tumor cells,792,1238,Follicle
tumor cells,818,801,Follicle
tumor cells,829,608,T cell enriched
tumor cells,830,1088,Follicle
tumor cells,843,1070,Follicle
tumor cells,859,615,T cell enriched
tumor cells,851,910,Follicle
tumor cells,870,1153,T cell enriched
tumor cells,948,784,T cell enriched
tumor cells,959,851,T cell enriched
tumor cells,983,651,Immune-infiltrated stroma
tumor cells,973,1278,Immune-infiltrated stroma
tumor cells,985,1142,T cell enriched
tumor cells,1003,819,T cell enriched
tumor cells,1036,1357,T cell enriched
tumor cells,1087,999,Macrophage enriched
tumor cells,1129,611,T cell enriched
tumor cells,1149,1360,T cell enriched
tumor cells,1245,879,Smooth muscle
tumor cells,1456,711,Vascularized smooth muscle
tumor cells,1539,233,Immune-infiltrated stroma
tumor cells,1550,1265,Granulocyte enriched
tumor cells,1562,1393,Tumor boundary
tumor cells,1594,1251,Tumor boundary
tumor cells,1567,1267,Tumor boundary
tumor cells,1611,1245,Tumor boundary
tumor cells,1619,1243,Tumor boundary
tumor cells,1619,1253,Tumor boundary
tumor cells,1668,685,Immune-infiltrated stroma
tumor cells,1693,67,Immune-infiltrated stroma
tumor cells,1780,1418,Tumor boundary
tumor cells,1782,1426,Tumor boundary
tumor cells,1820,769,Immune-infiltrated stroma
tumor cells,1837,719,Immune-infiltrated stroma
stroma,21,792,Vascularized smooth muscle
stroma,91,565,Immune-infiltrated stroma
stroma,129,463,Vascularized smooth muscle
stroma,191,693,Vascularized smooth muscle
stroma,186,879,Immune-infiltrated stroma
stroma,204,929,Immune-infiltrated stroma
stroma,209,1075,Immune-infiltrated stroma
stroma,235,1069,Immune-infiltrated stroma
stroma,210,1245,Vascularized smooth muscle
stroma,308,376,Vascularized smooth muscle
stroma,288,913,Immune-infiltrated stroma
stroma,340,675,Immune-infiltrated stroma
stroma,368,44,Vascularized smooth muscle
stroma,363,520,Immune-infiltrated stroma
stroma,324,1342,Immune-infiltrated stroma
stroma,373,827,Macrophage enriched
stroma,368,761,Immune-infiltrated stroma
stroma,360,1085,Immune-infiltrated stroma
stroma,388,339,T cell enriched
stroma,412,36,Immune-infiltrated stroma
stroma,364,1112,Immune-infiltrated stroma
stroma,351,1186,Immune-infiltrated stroma
stroma,415,237,T cell enriched
stroma,383,950,Immune-infiltrated stroma
stroma,396,934,Immune-infiltrated stroma
stroma,392,942,Immune-infiltrated stroma
stroma,394,1215,Immune-infiltrated stroma
stroma,398,1092,Immune-infiltrated stroma
stroma,405,1293,Macrophage enriched
stroma,405,1351,Immune-infiltrated stroma
stroma,397,1174,Immune-infiltrated stroma
stroma,461,78,Macrophage enriched
stroma,426,1055,T cell enriched
stroma,461,570,Macrophage enriched
stroma,468,307,Immune-infiltrated stroma
stroma,477,102,Immune-infiltrated stroma
stroma,468,396,Macrophage enriched
stroma,431,1204,Immune-infiltrated stroma
stroma,492,142,Immune-infiltrated stroma
stroma,453,908,T cell enriched
stroma,494,355,Immune-infiltrated stroma
stroma,471,959,T cell enriched
stroma,502,345,Immune-infiltrated stroma
stroma,490,732,T cell enriched
stroma,507,131,Immune-infiltrated stroma
stroma,499,325,Immune-infiltrated stroma
stroma,464,1236,Macrophage enriched
stroma,489,507,Immune-infiltrated stroma
stroma,484,1183,Macrophage enriched
stroma,519,228,Immune-infiltrated stroma
stroma,498,784,Vascularized smooth muscle
stroma,521,479,Macrophage enriched
stroma,539,234,Immune-infiltrated stroma
stroma,518,561,Macrophage enriched
stroma,491,1356,Immune-infiltrated stroma
stroma,522,531,Immune-infiltrated stroma
stroma,505,1308,Macrophage enriched
stroma,554,185,T cell enriched
stroma,507,1037,T cell enriched
stroma,537,928,T cell enriched
stroma,527,1421,Immune-infiltrated stroma
stroma,600,154,T cell enriched
stroma,552,1353,Macrophage enriched
stroma,609,231,T cell enriched
stroma,591,581,T cell enriched
stroma,574,1240,T cell enriched
stroma,594,869,Follicle
stroma,623,510,Macrophage enriched
stroma,592,1278,T cell enriched
stroma,655,126,T cell enriched
stroma,605,1429,Macrophage enriched
stroma,667,169,Macrophage enriched
stroma,620,1198,T cell enriched
stroma,620,1304,T cell enriched
stroma,621,1374,Immune-infiltrated stroma
stroma,625,1328,T cell enriched
stroma,689,60,Vascularized smooth muscle
stroma,649,1376,Immune-infiltrated stroma
stroma,685,392,Immune-infiltrated stroma
stroma,701,381,T cell enriched
stroma,710,470,T cell enriched
stroma,688,1091,Follicle
stroma,736,155,Vascularized smooth muscle
stroma,750,244,T cell enriched
stroma,756,375,Immune-infiltrated stroma
stroma,754,442,Immune-infiltrated stroma
stroma,766,425,Immune-infiltrated stroma
stroma,708,1374,Follicle
stroma,770,590,T cell enriched
stroma,772,490,T cell enriched
stroma,803,49,Immune-infiltrated stroma
stroma,793,303,T cell enriched
stroma,795,512,T cell enriched
stroma,793,371,T cell enriched
stroma,820,16,Immune-infiltrated stroma
stroma,839,36,Immune-infiltrated stroma
stroma,797,926,Follicle
stroma,778,1392,Macrophage enriched
stroma,843,437,Follicle
stroma,813,1222,Follicle
stroma,809,1409,Immune-infiltrated stroma
stroma,862,289,T cell enriched
stroma,883,179,Immune-infiltrated stroma
stroma,888,262,Immune-infiltrated stroma
stroma,835,1426,Follicle
stroma,890,633,T cell enriched
stroma,904,383,Macrophage enriched
stroma,856,1269,Immune-infiltrated stroma
stroma,908,366,Macrophage enriched
stroma,919,89,Macrophage enriched
stroma,873,1186,T cell enriched
stroma,918,215,Immune-infiltrated stroma
stroma,915,466,Macrophage enriched
stroma,930,69,Macrophage enriched
stroma,865,1339,T cell enriched
stroma,940,229,Immune-infiltrated stroma
stroma,899,1339,T cell enriched
stroma,933,576,Immune-infiltrated stroma
stroma,941,616,Macrophage enriched
stroma,959,126,Immune-infiltrated stroma
stroma,901,1270,Immune-infiltrated stroma
stroma,903,1271,Immune-infiltrated stroma
stroma,934,712,T cell enriched
stroma,949,564,Immune-infiltrated stroma
stroma,969,181,Immune-infiltrated stroma
stroma,978,70,Immune-infiltrated stroma
stroma,913,1379,T cell enriched
stroma,994,263,Immune-infiltrated stroma
stroma,990,459,Immune-infiltrated stroma
stroma,974,1179,T cell enriched
stroma,954,1353,T cell enriched
stroma,1010,329,Vascularized smooth muscle
stroma,987,704,T cell enriched
stroma,1011,480,T cell enriched
stroma,1012,465,Immune-infiltrated stroma
stroma,1024,265,Immune-infiltrated stroma
stroma,996,694,T cell enriched
stroma,1014,558,Vascularized smooth muscle
stroma,1036,31,Immune-infiltrated stroma
stroma,1010,911,T cell enriched
stroma,1018,670,Vascularized smooth muscle
stroma,1010,1018,T cell enriched
stroma,1004,1090,T cell enriched
stroma,1043,161,Immune-infiltrated stroma
stroma,1012,1336,Immune-infiltrated stroma
stroma,1004,1298,Immune-infiltrated stroma
stroma,1062,22,Immune-infiltrated stroma
stroma,1039,795,T cell enriched
stroma,1017,1185,T cell enriched
stroma,1033,1053,Immune-infiltrated stroma
stroma,1084,135,Immune-infiltrated stroma
stroma,1062,839,Vascularized smooth muscle
stroma,1046,1197,Macrophage enriched
stroma,1081,557,T cell enriched
stroma,1075,709,Macrophage enriched
stroma,1099,249,Macrophage enriched
stroma,1099,265,Macrophage enriched
stroma,1045,1266,Macrophage enriched
stroma,1099,381,Vascularized smooth muscle
stroma,1118,102,Immune-infiltrated stroma
stroma,1075,1396,T cell enriched
stroma,1132,23,Immune-infiltrated stroma
stroma,1091,1089,T cell enriched
stroma,1120,342,Immune-infiltrated stroma
stroma,1154,231,Macrophage enriched
stroma,1154,400,Immune-infiltrated stroma
stroma,1142,578,T cell enriched
stroma,1128,1186,Macrophage enriched
stroma,1130,1316,T cell enriched
stroma,1179,329,Immune-infiltrated stroma
stroma,1151,1284,T cell enriched
stroma,1206,14,Immune-infiltrated stroma
stroma,1184,503,Vascularized smooth muscle
stroma,1155,1431,T cell enriched
stroma,1194,440,Immune-infiltrated stroma
stroma,1219,69,Immune-infiltrated stroma
stroma,1204,586,Macrophage enriched
stroma,1211,595,Vascularized smooth muscle
stroma,1231,246,Immune-infiltrated stroma
stroma,1178,1439,Immune-infiltrated stroma
stroma,1204,1314,Vascularized smooth muscle
stroma,1250,133,Macrophage enriched
stroma,1204,1373,T cell enriched
stroma,1263,28,Immune-infiltrated stroma
stroma,1248,455,Immune-infiltrated stroma
stroma,1238,669,Vascularized smooth muscle
stroma,1279,14,Immune-infiltrated stroma
stroma,1267,666,Vascularized smooth muscle
stroma,1245,1160,Vascularized smooth muscle
stroma,1254,1419,Immune-infiltrated stroma
stroma,1301,450,Immune-infiltrated stroma
stroma,1310,327,Immune-infiltrated stroma
stroma,1290,919,Smooth muscle
stroma,1282,1389,Vascularized smooth muscle
stroma,1319,1213,Smooth muscle
stroma,1365,95,Immune-infiltrated stroma
stroma,1339,1210,Smooth muscle
stroma,1371,311,Immune-infiltrated stroma
stroma,1375,536,Immune-infiltrated stroma
stroma,1374,433,Immune-infiltrated stroma
stroma,1386,359,Immune-infiltrated stroma
stroma,1398,520,Immune-infiltrated stroma
stroma,1397,496,Immune-infiltrated stroma
stroma,1405,562,Immune-infiltrated stroma
stroma,1404,658,Vascularized smooth muscle
stroma,1456,38,Immune-infiltrated stroma
stroma,1475,791,Vascularized smooth muscle
stroma,1511,405,Macrophage enriched
stroma,1530,325,Macrophage enriched
stroma,1519,614,Immune-infiltrated stroma
stroma,1510,666,Immune-infiltrated stroma
stroma,1551,439,Immune-infiltrated stroma
stroma,1570,109,Immune-infiltrated stroma
stroma,1597,157,Immune-infiltrated stroma
stroma,1582,448,Immune-infiltrated stroma
stroma,1597,894,Smooth muscle
stroma,1600,696,Vascularized smooth muscle
stroma,1618,284,Immune-infiltrated stroma
stroma,1587,1232,Tumor boundary
stroma,1637,249,Macrophage enriched
stroma,1633,1068,Smooth muscle
stroma,1629,1215,Tumor boundary
stroma,1674,735,Immune-infiltrated stroma
stroma,1701,195,Immune-infiltrated stroma
stroma,1718,97,Immune-infiltrated stroma
stroma,1713,314,Immune-infiltrated stroma
stroma,1722,233,Immune-infiltrated stroma
stroma,1706,541,Immune-infiltrated stroma
stroma,1672,1245,Tumor boundary
stroma,1731,821,Immune-infiltrated stroma
stroma,1769,329,Immune-infiltrated stroma
stroma,1775,503,Immune-infiltrated stroma
stroma,1765,855,Immune-infiltrated stroma
stroma,1804,780,Immune-infiltrated stroma
stroma,1802,790,Immune-infiltrated stroma
stroma,1817,862,Immune-infiltrated stroma
