ClusterName,0,1,neighborhood name
granulocytes,1301,949,Follicle
granulocytes,1302,1134,Macrophage enriched
granulocytes,1347,431,Follicle
granulocytes,1318,1263,Immune-infiltrated stroma
granulocytes,1317,1244,Macrophage enriched
granulocytes,1323,1380,T cell enriched
granulocytes,1342,1412,T cell enriched
granulocytes,1403,464,Follicle
granulocytes,1406,1311,T cell enriched
granulocytes,1414,1279,Macrophage enriched
granulocytes,1487,1375,Follicle
granulocytes,1528,1315,Follicle
granulocytes,1529,1327,Follicle
granulocytes,1534,1384,T cell enriched
granulocytes,1566,1383,Immune-infiltrated stroma
granulocytes,1575,1167,T cell enriched
granulocytes,1622,536,Follicle
granulocytes,1640,643,Follicle
granulocytes,1685,529,Follicle
granulocytes,1708,343,Follicle
granulocytes,1719,348,Vascularized smooth muscle
granulocytes,1713,584,Tumor boundary
granulocytes,1705,1159,Granulocyte enriched
granulocytes,1701,1139,T cell enriched
granulocytes,1699,1167,Granulocyte enriched
granulocytes,1705,1342,Granulocyte enriched
granulocytes,1741,263,T cell enriched
granulocytes,1722,1025,Granulocyte enriched
granulocytes,1703,1324,Granulocyte enriched
granulocytes,1720,1276,Granulocyte enriched
granulocytes,1720,1333,Granulocyte enriched
granulocytes,1706,1378,Granulocyte enriched
granulocytes,1737,1033,Granulocyte enriched
granulocytes,1726,1178,Granulocyte enriched
granulocytes,1734,1024,Granulocyte enriched
granulocytes,1742,1067,Granulocyte enriched
granulocytes,1775,351,Smooth muscle
granulocytes,1709,1360,Granulocyte enriched
granulocytes,1763,1109,T cell enriched
granulocytes,1744,1280,Granulocyte enriched
granulocytes,1791,490,Tumor boundary
granulocytes,1753,1243,Granulocyte enriched
granulocytes,1788,1133,Macrophage enriched
granulocytes,1846,846,Tumor boundary
granulocytes,1861,702,Tumor boundary
vasculature,13,888,Vascularized smooth muscle
vasculature,16,768,Vascularized smooth muscle
vasculature,63,621,Vascularized smooth muscle
vasculature,26,1119,Macrophage enriched
vasculature,56,1127,Macrophage enriched
vasculature,87,624,Vascularized smooth muscle
vasculature,105,640,Vascularized smooth muscle
vasculature,68,1148,Macrophage enriched
vasculature,107,971,Macrophage enriched
vasculature,124,963,Macrophage enriched
vasculature,103,1116,Macrophage enriched
vasculature,135,723,Vascularized smooth muscle
vasculature,159,249,Smooth muscle
vasculature,131,975,Vascularized smooth muscle
vasculature,131,995,Vascularized smooth muscle
vasculature,146,641,Vascularized smooth muscle
vasculature,160,659,Vascularized smooth muscle
vasculature,181,501,Immune-infiltrated stroma
vasculature,154,994,Immune-infiltrated stroma
vasculature,154,1032,T cell enriched
vasculature,143,1005,Immune-infiltrated stroma
vasculature,167,1075,Macrophage enriched
vasculature,157,1022,Vascularized smooth muscle
vasculature,192,580,Macrophage enriched
vasculature,232,131,Vascularized smooth muscle
vasculature,196,1069,Vascularized smooth muscle
vasculature,202,1185,Vascularized smooth muscle
vasculature,217,1094,Macrophage enriched
vasculature,260,132,Vascularized smooth muscle
vasculature,236,562,Immune-infiltrated stroma
vasculature,297,247,Macrophage enriched
vasculature,285,335,Vascularized smooth muscle
vasculature,249,1137,Vascularized smooth muscle
vasculature,287,747,Vascularized smooth muscle
vasculature,282,728,Vascularized smooth muscle
vasculature,299,567,Macrophage enriched
vasculature,303,580,Immune-infiltrated stroma
vasculature,286,938,Vascularized smooth muscle
vasculature,329,53,Vascularized smooth muscle
vasculature,315,580,Macrophage enriched
vasculature,270,1276,Macrophage enriched
vasculature,337,44,Smooth muscle
vasculature,342,318,Immune-infiltrated stroma
vasculature,340,309,Immune-infiltrated stroma
vasculature,346,328,Immune-infiltrated stroma
vasculature,382,105,Smooth muscle
vasculature,388,1106,Macrophage enriched
vasculature,370,1235,Vascularized smooth muscle
vasculature,407,774,Macrophage enriched
vasculature,418,779,Immune-infiltrated stroma
vasculature,433,753,Immune-infiltrated stroma
vasculature,444,701,Immune-infiltrated stroma
vasculature,454,661,Immune-infiltrated stroma
vasculature,454,786,Macrophage enriched
vasculature,471,1261,Macrophage enriched
vasculature,508,532,Immune-infiltrated stroma
vasculature,481,1129,Vascularized smooth muscle
vasculature,490,1008,Vascularized smooth muscle
vasculature,490,1257,Vascularized smooth muscle
vasculature,509,830,Macrophage enriched
vasculature,517,801,Macrophage enriched
vasculature,544,827,Granulocyte enriched
vasculature,578,109,Smooth muscle
vasculature,536,1124,Vascularized smooth muscle
vasculature,547,1270,Smooth muscle
vasculature,574,453,Immune-infiltrated stroma
vasculature,581,442,Immune-infiltrated stroma
vasculature,579,335,Smooth muscle
vasculature,565,1100,Smooth muscle
vasculature,594,405,Macrophage enriched
vasculature,606,536,Granulocyte enriched
vasculature,602,822,Macrophage enriched
vasculature,627,305,Smooth muscle
vasculature,627,614,Granulocyte enriched
vasculature,645,711,Vascularized smooth muscle
vasculature,636,1134,Vascularized smooth muscle
vasculature,636,1208,Macrophage enriched
vasculature,659,742,Vascularized smooth muscle
vasculature,665,774,Immune-infiltrated stroma
vasculature,697,298,Immune-infiltrated stroma
vasculature,683,899,T cell enriched
vasculature,707,326,Immune-infiltrated stroma
vasculature,687,745,Immune-infiltrated stroma
vasculature,719,231,Vascularized smooth muscle
vasculature,712,823,Immune-infiltrated stroma
vasculature,697,800,Immune-infiltrated stroma
vasculature,734,202,Vascularized smooth muscle
vasculature,720,631,Macrophage enriched
vasculature,705,1013,Vascularized smooth muscle
vasculature,741,695,Macrophage enriched
vasculature,767,92,Macrophage enriched
vasculature,749,409,Macrophage enriched
vasculature,728,825,Immune-infiltrated stroma
vasculature,746,670,Macrophage enriched
vasculature,738,1017,Vascularized smooth muscle
vasculature,759,695,Macrophage enriched
vasculature,735,1219,Macrophage enriched
vasculature,801,26,Macrophage enriched
vasculature,748,1211,Macrophage enriched
vasculature,797,299,Immune-infiltrated stroma
vasculature,754,1248,Macrophage enriched
vasculature,771,714,Macrophage enriched
vasculature,781,988,Macrophage enriched
vasculature,827,319,T cell enriched
vasculature,825,677,Macrophage enriched
vasculature,821,713,Macrophage enriched
vasculature,854,169,Follicle
vasculature,810,1241,Macrophage enriched
vasculature,860,314,Follicle
vasculature,843,515,Granulocyte enriched
vasculature,865,140,Follicle
vasculature,874,92,Follicle
vasculature,852,600,Granulocyte enriched
vasculature,872,367,Follicle
vasculature,891,132,Follicle
vasculature,885,343,Follicle
vasculature,870,969,Vascularized smooth muscle
vasculature,885,990,Macrophage enriched
vasculature,896,512,Follicle
vasculature,863,1297,Macrophage enriched
vasculature,885,1348,Vascularized smooth muscle
vasculature,889,1016,Vascularized smooth muscle
vasculature,890,978,Macrophage enriched
vasculature,887,1359,Vascularized smooth muscle
vasculature,897,1066,Vascularized smooth muscle
vasculature,916,1079,Vascularized smooth muscle
vasculature,904,1414,Vascularized smooth muscle
vasculature,937,617,Follicle
vasculature,907,1042,Vascularized smooth muscle
vasculature,920,1408,Vascularized smooth muscle
vasculature,951,634,Follicle
vasculature,936,1120,Vascularized smooth muscle
vasculature,952,1187,Granulocyte enriched
vasculature,968,980,Macrophage enriched
vasculature,982,1271,Vascularized smooth muscle
vasculature,979,1002,Macrophage enriched
vasculature,962,1431,Macrophage enriched
vasculature,976,1330,Granulocyte enriched
vasculature,975,1245,Granulocyte enriched
vasculature,995,1014,T cell enriched
vasculature,994,1033,Macrophage enriched
vasculature,1003,1064,Immune-infiltrated stroma
vasculature,1054,853,T cell enriched
vasculature,1059,935,T cell enriched
vasculature,1072,857,Immune-infiltrated stroma
vasculature,1079,922,Follicle
vasculature,1094,966,Immune-infiltrated stroma
vasculature,1070,1424,Macrophage enriched
vasculature,1160,801,Follicle
vasculature,1122,1194,Macrophage enriched
vasculature,1173,775,Follicle
vasculature,1193,1069,Vascularized smooth muscle
vasculature,1212,1089,Vascularized smooth muscle
vasculature,1192,1090,Vascularized smooth muscle
vasculature,1211,1316,T cell enriched
vasculature,1216,1328,T cell enriched
vasculature,1251,506,Follicle
vasculature,1268,21,Follicle
vasculature,1270,296,Follicle
vasculature,1258,1055,Immune-infiltrated stroma
vasculature,1262,1044,Immune-infiltrated stroma
vasculature,1292,336,Follicle
vasculature,1274,564,Immune-infiltrated stroma
vasculature,1283,823,Follicle
vasculature,1296,407,Follicle
vasculature,1266,1439,Macrophage enriched
vasculature,1311,406,Follicle
vasculature,1277,1410,Macrophage enriched
vasculature,1272,1431,Immune-infiltrated stroma
vasculature,1312,834,Follicle
vasculature,1317,976,Immune-infiltrated stroma
vasculature,1331,873,T cell enriched
vasculature,1327,1032,Immune-infiltrated stroma
vasculature,1408,376,Follicle
vasculature,1383,1399,Follicle
vasculature,1371,1378,T cell enriched
vasculature,1421,393,Follicle
vasculature,1379,1354,Follicle
vasculature,1494,807,Follicle
vasculature,1496,786,Follicle
vasculature,1521,1364,Granulocyte enriched
vasculature,1545,1094,T cell enriched
vasculature,1546,1067,Follicle
vasculature,1575,1255,T cell enriched
vasculature,1591,1126,T cell enriched
vasculature,1590,1156,T cell enriched
vasculature,1608,1310,T cell enriched
vasculature,1674,398,Follicle
vasculature,1697,373,Vascularized smooth muscle
vasculature,1697,399,Vascularized smooth muscle
vasculature,1700,408,Vascularized smooth muscle
vasculature,1743,1101,Immune-infiltrated stroma
vasculature,1786,443,Immune-infiltrated stroma
vasculature,1798,459,Immune-infiltrated stroma
vasculature,1779,1276,Granulocyte enriched
vasculature,1768,1296,Granulocyte enriched
vasculature,1820,569,Tumor boundary
vasculature,1817,561,Tumor boundary
vasculature,1830,625,Bulk tumor
vasculature,1824,1042,Bulk tumor
vasculature,1848,812,Tumor boundary
vasculature,1833,1023,Bulk tumor
vasculature,1849,827,Tumor boundary
CD4+ T cells CD45RO+,13,1024,Smooth muscle
CD4+ T cells CD45RO+,138,1148,Macrophage enriched
CD4+ T cells CD45RO+,166,1254,Vascularized smooth muscle
CD4+ T cells CD45RO+,467,1365,Vascularized smooth muscle
CD4+ T cells CD45RO+,673,601,Macrophage enriched
CD4+ T cells CD45RO+,703,444,Macrophage enriched
CD4+ T cells CD45RO+,802,895,Macrophage enriched
CD4+ T cells CD45RO+,856,294,Follicle
CD4+ T cells CD45RO+,860,253,Follicle
CD4+ T cells CD45RO+,869,1393,Vascularized smooth muscle
CD4+ T cells CD45RO+,944,697,Follicle
CD4+ T cells CD45RO+,981,970,Macrophage enriched
CD4+ T cells CD45RO+,989,764,Follicle
CD4+ T cells CD45RO+,1185,103,Follicle
CD4+ T cells CD45RO+,1179,946,Follicle
CD4+ T cells CD45RO+,1227,950,Follicle
CD4+ T cells CD45RO+,1224,888,Follicle
CD4+ T cells CD45RO+,1259,186,Follicle
CD4+ T cells CD45RO+,1279,285,Follicle
CD4+ T cells CD45RO+,1257,1267,Vascularized smooth muscle
CD4+ T cells CD45RO+,1261,1391,Macrophage enriched
CD4+ T cells CD45RO+,1312,360,Follicle
CD4+ T cells CD45RO+,1315,516,Follicle
CD4+ T cells CD45RO+,1335,474,Follicle
CD4+ T cells CD45RO+,1299,1225,Granulocyte enriched
CD4+ T cells CD45RO+,1357,698,Follicle
CD4+ T cells CD45RO+,1363,412,Follicle
CD4+ T cells CD45RO+,1389,273,Follicle
CD4+ T cells CD45RO+,1397,703,Follicle
CD4+ T cells CD45RO+,1426,461,Follicle
CD4+ T cells CD45RO+,1434,477,Follicle
CD4+ T cells CD45RO+,1446,236,Follicle
CD4+ T cells CD45RO+,1418,1221,Follicle
CD4+ T cells CD45RO+,1416,794,Follicle
CD4+ T cells CD45RO+,1422,728,Follicle
CD4+ T cells CD45RO+,1447,607,Follicle
CD4+ T cells CD45RO+,1438,948,T cell enriched
CD4+ T cells CD45RO+,1442,799,Follicle
CD4+ T cells CD45RO+,1415,1265,T cell enriched
CD4+ T cells CD45RO+,1439,1160,Follicle
CD4+ T cells CD45RO+,1450,1143,Follicle
CD4+ T cells CD45RO+,1462,951,T cell enriched
CD4+ T cells CD45RO+,1464,931,T cell enriched
CD4+ T cells CD45RO+,1499,1090,Follicle
CD4+ T cells CD45RO+,1510,1320,Follicle
CD4+ T cells CD45RO+,1549,1005,Follicle
CD4+ T cells CD45RO+,1566,934,Follicle
CD4+ T cells CD45RO+,1554,1210,T cell enriched
CD4+ T cells CD45RO+,1570,1101,T cell enriched
CD4+ T cells CD45RO+,1560,1240,T cell enriched
CD4+ T cells CD45RO+,1630,372,Follicle
CD4+ T cells CD45RO+,1616,442,Follicle
CD4+ T cells CD45RO+,1586,1397,Macrophage enriched
CD4+ T cells CD45RO+,1621,1102,Follicle
CD4+ T cells CD45RO+,1612,1273,Macrophage enriched
CD4+ T cells CD45RO+,1622,1323,T cell enriched
CD4+ T cells CD45RO+,1633,1210,T cell enriched
CD4+ T cells CD45RO+,1616,1140,T cell enriched
CD4+ T cells CD45RO+,1688,604,T cell enriched
CD4+ T cells CD45RO+,1694,495,T cell enriched
CD4+ T cells CD45RO+,1680,1130,T cell enriched
CD4+ T cells CD45RO+,1706,503,T cell enriched
CD4+ T cells CD45RO+,1734,140,Follicle
CD4+ T cells CD45RO+,1701,800,Tumor boundary
CD4+ T cells CD45RO+,1727,294,Vascularized smooth muscle
CD4+ T cells CD45RO+,1701,1086,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1758,165,T cell enriched
CD4+ T cells CD45RO+,1763,468,Tumor boundary
CD4+ T cells CD45RO+,1785,1096,Granulocyte enriched
CD4+ T cells CD45RO+,1839,723,Tumor boundary
CD4+ T cells CD45RO+,1863,338,Macrophage enriched
CD4+ T cells CD45RO+,1859,773,Tumor boundary
CD4+ T cells CD45RO+,1883,525,Bulk tumor
tumor cells,21,1151,Vascularized smooth muscle
tumor cells,256,186,Vascularized smooth muscle
tumor cells,418,1190,Vascularized smooth muscle
tumor cells,487,662,Immune-infiltrated stroma
tumor cells,549,676,Macrophage enriched
tumor cells,559,725,Macrophage enriched
tumor cells,615,575,Granulocyte enriched
tumor cells,608,1277,Vascularized smooth muscle
tumor cells,643,699,Vascularized smooth muscle
tumor cells,738,222,Macrophage enriched
tumor cells,812,726,Macrophage enriched
tumor cells,1007,1046,Immune-infiltrated stroma
tumor cells,1038,1194,Granulocyte enriched
tumor cells,1150,107,Follicle
tumor cells,1152,1353,T cell enriched
tumor cells,1231,1230,Vascularized smooth muscle
tumor cells,1251,645,Follicle
tumor cells,1271,1252,Macrophage enriched
tumor cells,1389,1068,Follicle
tumor cells,1446,599,Follicle
tumor cells,1449,1328,Follicle
tumor cells,1474,1165,Follicle
tumor cells,1592,1305,Macrophage enriched
tumor cells,1661,966,T cell enriched
tumor cells,1717,784,Tumor boundary
tumor cells,1714,602,Tumor boundary
tumor cells,1717,859,Tumor boundary
tumor cells,1716,772,Tumor boundary
tumor cells,1716,826,Tumor boundary
tumor cells,1730,688,Bulk tumor
tumor cells,1737,559,Bulk tumor
tumor cells,1733,637,Bulk tumor
tumor cells,1721,1056,Granulocyte enriched
tumor cells,1730,706,Bulk tumor
tumor cells,1732,649,Bulk tumor
tumor cells,1727,730,Bulk tumor
tumor cells,1735,613,Bulk tumor
tumor cells,1727,738,Bulk tumor
tumor cells,1737,678,Bulk tumor
tumor cells,1731,850,Tumor boundary
tumor cells,1723,872,Tumor boundary
tumor cells,1728,748,Bulk tumor
tumor cells,1736,591,Bulk tumor
tumor cells,1742,570,Bulk tumor
tumor cells,1728,886,Tumor boundary
tumor cells,1743,695,Bulk tumor
tumor cells,1743,703,Bulk tumor
tumor cells,1735,919,Tumor boundary
tumor cells,1739,686,Bulk tumor
tumor cells,1752,512,Tumor boundary
tumor cells,1745,669,Bulk tumor
tumor cells,1753,542,Bulk tumor
tumor cells,1761,689,Bulk tumor
tumor cells,1760,867,Bulk tumor
tumor cells,1777,504,Tumor boundary
tumor cells,1771,706,Bulk tumor
tumor cells,1776,721,Bulk tumor
tumor cells,1775,682,Bulk tumor
tumor cells,1785,606,Bulk tumor
tumor cells,1754,957,Tumor boundary
tumor cells,1777,634,Bulk tumor
tumor cells,1770,913,Bulk tumor
tumor cells,1770,925,Bulk tumor
tumor cells,1781,529,Bulk tumor
tumor cells,1771,945,Bulk tumor
tumor cells,1783,664,Bulk tumor
tumor cells,1794,555,Tumor boundary
tumor cells,1793,538,Bulk tumor
tumor cells,1787,866,Bulk tumor
tumor cells,1796,583,Bulk tumor
tumor cells,1779,1020,Tumor boundary
tumor cells,1793,570,Bulk tumor
tumor cells,1796,625,Bulk tumor
tumor cells,1795,613,Bulk tumor
tumor cells,1793,643,Bulk tumor
tumor cells,1795,678,Bulk tumor
tumor cells,1774,981,Tumor boundary
tumor cells,1783,846,Bulk tumor
tumor cells,1795,699,Bulk tumor
tumor cells,1788,1045,Tumor boundary
tumor cells,1800,773,Bulk tumor
tumor cells,1783,1036,Tumor boundary
tumor cells,1812,548,Tumor boundary
tumor cells,1801,915,Bulk tumor
tumor cells,1795,976,Bulk tumor
tumor cells,1783,1206,Macrophage enriched
tumor cells,1805,684,Bulk tumor
tumor cells,1810,742,Bulk tumor
tumor cells,1813,771,Tumor boundary
tumor cells,1820,642,Bulk tumor
tumor cells,1816,593,Bulk tumor
tumor cells,1807,794,Bulk tumor
tumor cells,1816,717,Bulk tumor
tumor cells,1813,1046,Bulk tumor
tumor cells,1814,1284,Tumor boundary
tumor cells,1816,822,Tumor boundary
tumor cells,1809,842,Bulk tumor
tumor cells,1799,1129,Macrophage enriched
tumor cells,1808,935,Bulk tumor
tumor cells,1831,866,Tumor boundary
tumor cells,1839,812,Tumor boundary
tumor cells,1818,923,Tumor boundary
tumor cells,1827,904,Tumor boundary
tumor cells,1855,618,Bulk tumor
tumor cells,1859,639,Bulk tumor
tumor cells,1873,473,Bulk tumor
tumor cells,1878,454,Bulk tumor
tumor cells,1875,414,Tumor boundary
tumor cells,1873,610,Bulk tumor
tumor cells,1861,649,Bulk tumor
tumor cells,1845,1038,Bulk tumor
tumor cells,1867,657,Bulk tumor
tumor cells,1866,558,Tumor boundary
tumor cells,1870,582,Bulk tumor
tumor cells,1866,685,Bulk tumor
tumor cells,1884,475,Bulk tumor
tumor cells,1869,943,Bulk tumor
tumor cells,1875,671,Bulk tumor
tumor cells,1865,1030,Bulk tumor
tumor cells,1880,639,Bulk tumor
tumor cells,1881,494,Bulk tumor
tumor cells,1877,567,Bulk tumor
tumor cells,1879,916,Bulk tumor
tumor cells,1887,424,Tumor boundary
tumor cells,1875,979,Bulk tumor
tumor cells,1880,864,Bulk tumor
tumor cells,1884,833,Bulk tumor
tumor cells,1887,543,Bulk tumor
tumor cells,1876,690,Bulk tumor
tumor cells,1867,1039,Bulk tumor
tumor cells,1882,598,Bulk tumor
tumor cells,1858,1051,Bulk tumor
tumor cells,1903,519,Bulk tumor
tumor cells,1888,689,Bulk tumor
tumor cells,1885,876,Bulk tumor
tumor cells,1877,883,Bulk tumor
tumor cells,1896,557,Bulk tumor
tumor cells,1893,657,Bulk tumor
tumor cells,1882,820,Bulk tumor
tumor cells,1913,497,Bulk tumor
tumor cells,1901,722,Bulk tumor
tumor cells,1876,902,Tumor boundary
tumor cells,1894,812,Bulk tumor
tumor cells,1889,795,Bulk tumor
tumor cells,1913,529,Bulk tumor
tumor cells,1908,620,Bulk tumor
tumor cells,1889,909,Bulk tumor
tumor cells,1900,737,Bulk tumor
tumor cells,1891,736,Bulk tumor
tumor cells,1888,983,Bulk tumor
tumor cells,1889,973,Bulk tumor
tumor cells,1900,800,Bulk tumor
tumor cells,1888,1022,Bulk tumor
tumor cells,1919,472,Bulk tumor
tumor cells,1891,842,Bulk tumor
tumor cells,1912,672,Bulk tumor
tumor cells,1902,1000,Bulk tumor
tumor cells,1908,781,Bulk tumor
tumor cells,1908,820,Bulk tumor
tumor cells,1908,833,Bulk tumor
tumor cells,1910,598,Bulk tumor
tumor cells,1911,876,Bulk tumor
tumor cells,1886,1325,Tumor boundary
tumor cells,1891,949,Bulk tumor
tumor cells,1908,903,Bulk tumor
tumor cells,1899,936,Bulk tumor
tumor cells,1919,733,Bulk tumor
tumor cells,1889,1290,Tumor boundary
tumor cells,1889,1312,Tumor boundary
tumor cells,1919,781,Bulk tumor
tumor cells,1899,1019,Bulk tumor
tumor cells,1899,1048,Bulk tumor
tumor cells,1912,999,Bulk tumor
tumor cells,1919,941,Bulk tumor
tumor cells,1919,979,Bulk tumor
tumor cells,1915,1032,Bulk tumor
tumor cells,1899,1299,Tumor boundary
stroma,117,1324,Vascularized smooth muscle
stroma,178,978,Vascularized smooth muscle
stroma,194,533,Macrophage enriched
stroma,299,353,Immune-infiltrated stroma
stroma,351,639,Macrophage enriched
stroma,397,328,Macrophage enriched
stroma,393,394,Immune-infiltrated stroma
stroma,425,401,Immune-infiltrated stroma
stroma,389,1249,Macrophage enriched
stroma,437,600,Macrophage enriched
stroma,440,643,Immune-infiltrated stroma
stroma,455,479,Immune-infiltrated stroma
stroma,461,385,Immune-infiltrated stroma
stroma,431,1249,Macrophage enriched
stroma,465,722,Immune-infiltrated stroma
stroma,447,1384,Vascularized smooth muscle
stroma,490,411,Granulocyte enriched
stroma,496,488,Immune-infiltrated stroma
stroma,541,490,Immune-infiltrated stroma
stroma,569,21,Smooth muscle
stroma,574,499,Immune-infiltrated stroma
stroma,600,390,Immune-infiltrated stroma
stroma,603,460,Immune-infiltrated stroma
stroma,656,398,Immune-infiltrated stroma
stroma,661,615,Macrophage enriched
stroma,686,353,Immune-infiltrated stroma
stroma,693,326,Immune-infiltrated stroma
stroma,729,303,Immune-infiltrated stroma
stroma,713,774,Immune-infiltrated stroma
stroma,744,347,Immune-infiltrated stroma
stroma,727,813,Immune-infiltrated stroma
stroma,808,154,Macrophage enriched
stroma,873,383,Follicle
stroma,849,1239,Macrophage enriched
stroma,944,1143,Granulocyte enriched
stroma,973,1210,Granulocyte enriched
stroma,998,769,Follicle
stroma,1014,1097,Macrophage enriched
stroma,1031,809,Macrophage enriched
stroma,1047,816,Follicle
stroma,1037,878,T cell enriched
stroma,1078,1075,Macrophage enriched
stroma,1083,1270,Vascularized smooth muscle
stroma,1120,928,Follicle
stroma,1154,885,Follicle
stroma,1136,984,T cell enriched
stroma,1199,608,Follicle
stroma,1196,981,Follicle
stroma,1216,1222,Macrophage enriched
stroma,1241,616,Follicle
stroma,1254,451,Follicle
stroma,1246,569,Follicle
stroma,1264,256,Follicle
stroma,1250,507,Follicle
stroma,1249,721,Follicle
stroma,1235,1053,Macrophage enriched
stroma,1277,535,Immune-infiltrated stroma
stroma,1293,268,Immune-infiltrated stroma
stroma,1289,474,Follicle
stroma,1286,400,Follicle
stroma,1293,509,Follicle
stroma,1255,1160,Granulocyte enriched
stroma,1269,1022,Granulocyte enriched
stroma,1288,938,Follicle
stroma,1270,1005,Immune-infiltrated stroma
stroma,1272,1148,Granulocyte enriched
stroma,1268,1317,Macrophage enriched
stroma,1289,862,Follicle
stroma,1308,293,Follicle
stroma,1300,611,T cell enriched
stroma,1294,995,Immune-infiltrated stroma
stroma,1312,573,T cell enriched
stroma,1321,1013,Immune-infiltrated stroma
stroma,1315,928,Immune-infiltrated stroma
stroma,1324,644,Follicle
stroma,1299,1436,Immune-infiltrated stroma
stroma,1308,1210,Macrophage enriched
stroma,1326,1129,Macrophage enriched
stroma,1325,1058,Immune-infiltrated stroma
stroma,1314,1431,Immune-infiltrated stroma
stroma,1347,902,Follicle
stroma,1335,1085,Follicle
stroma,1348,1049,Immune-infiltrated stroma
stroma,1368,444,Follicle
stroma,1338,1249,Immune-infiltrated stroma
stroma,1348,1286,Macrophage enriched
stroma,1360,1136,Macrophage enriched
