cell_type_annot
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Micro
ExN
Olig
ExN
InN
ExN
ExN
ExN
Peri
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
ExN
ExN
Astro
Peri
InN
Peri
Astro
Astro
InN
ExN
Macro
ExN
InN
Micro
Endo
Peri
OPC
ExN
ExN
Peri
Astro
Endo
Astro
Astro
Micro
InN
ExN
Micro
ExN
InN
ExN
Endo
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
InN
Astro
Endo
Endo
Astro
ExN
OPC
ExN
Astro
Astro
ExN
Olig
ExN
ExN
ExN
ExN
InN
Astro
ExN
Olig
InN
ExN
InN
ExN
ExN
ExN
ExN
ExN
Astro
ExN
ExN
Peri
ExN
ExN
InN
Endo
Micro
ExN
Vlmc
ExN
Astro
OPC
ExN
InN
ExN
Vlmc
Endo
OPC
Astro
ExN
Endo
Endo
Astro
InN
Endo
Endo
Peri
Endo
Endo
Micro
Astro
ExN
ExN
ExN
InN
Peri
ExN
Olig
Micro
ExN
Micro
ExN
ExN
ExN
Olig
OPC
ExN
Vlmc
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Astro
ExN
InN
Astro
ExN
ExN
ExN
ExN
ExN
OPC
InN
ExN
ExN
ExN
Peri
ExN
Olig
InN
InN
ExN
InN
Endo
InN
ExN
Endo
Olig
Micro
Olig
ExN
ExN
OPC
ExN
ExN
ExN
ExN
Endo
ExN
InN
ExN
Endo
ExN
Olig
ExN
Endo
ExN
ExN
ExN
ExN
InN
InN
Astro
ExN
ExN
OPC
Micro
ExN
ExN
Olig
ExN
ExN
ExN
Peri
ExN
ExN
Olig
Micro
Astro
ExN
ExN
ExN
Olig
InN
Olig
Micro
ExN
Astro
Astro
ExN
Olig
ExN
InN
ExN
ExN
InN
Macro
Astro
ExN
ExN
InN
Endo
InN
ExN
ExN
InN
ExN
Olig
ExN
ExN
InN
Astro
ExN
Olig
ExN
ExN
ExN
ExN
ExN
Endo
ExN
Astro
ExN
OPC
ExN
Astro
ExN
Peri
ExN
Endo
ExN
ExN
ExN
Endo
Olig
Olig
ExN
Olig
ExN
Olig
ExN
InN
InN
ExN
ExN
Peri
Micro
Endo
ExN
ExN
ExN
Olig
Endo
ExN
Olig
Astro
InN
Endo
Micro
ExN
Olig
Endo
Olig
ExN
ExN
InN
ExN
ExN
ExN
ExN
InN
Endo
ExN
Olig
ExN
Olig
Astro
ExN
ExN
Olig
Olig
ExN
InN
ExN
Endo
Olig
Olig
ExN
Peri
InN
ExN
ExN
ExN
ExN
Micro
ExN
Olig
ExN
ExN
ExN
Peri
Endo
ExN
ExN
ExN
ExN
ExN
Endo
ExN
Olig
OPC
Micro
ExN
Astro
ExN
InN
ExN
ExN
ExN
ExN
ExN
Endo
Astro
InN
Endo
ExN
Astro
Micro
InN
ExN
Olig
Endo
ExN
InN
Endo
ExN
ExN
ExN
Olig
ExN
ExN
ExN
ExN
Astro
InN
Olig
Olig
ExN
Astro
ExN
ExN
InN
ExN
ExN
ExN
ExN
Astro
ExN
Astro
Endo
ExN
Micro
Olig
ExN
Micro
Endo
Micro
Endo
InN
ExN
Astro
ExN
OPC
ExN
ExN
InN
ExN
Endo
ExN
InN
Peri
ExN
ExN
Olig
ExN
ExN
OPC
ExN
Olig
Endo
ExN
ExN
ExN
Astro
Astro
ExN
ExN
Astro
ExN
ExN
InN
ExN
Olig
ExN
ExN
Astro
InN
Peri
ExN
ExN
ExN
ExN
Olig
InN
ExN
Micro
Astro
ExN
Astro
Endo
InN
Olig
Astro
ExN
ExN
Olig
ExN
Astro
Astro
Endo
ExN
ExN
ExN
ExN
Olig
InN
InN
OPC
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
Peri
Micro
ExN
ExN
ExN
Olig
Olig
Astro
ExN
ExN
ExN
Astro
Astro
InN
Endo
ExN
InN
ExN
ExN
Endo
Endo
Olig
ExN
ExN
InN
ExN
ExN
ExN
ExN
Olig
Endo
InN
Astro
InN
Olig
Endo
Olig
ExN
Endo
Astro
ExN
ExN
InN
ExN
ExN
InN
ExN
Olig
OPC
Endo
