cell_type_annot
Endo
Olig
Micro
InN
Vlmc
Astro
InN
Astro
InN
Micro
Olig
Olig
Astro
Micro
Astro
Endo
Olig
Olig
ExN
ExN
ExN
ExN
Endo
ExN
ExN
Endo
Endo
Olig
ExN
ExN
ExN
OPC
InN
ExN
Olig
ExN
ExN
OPC
ExN
ExN
Olig
ExN
Olig
Astro
ExN
ExN
ExN
ExN
Astro
Olig
Peri
ExN
ExN
ExN
ExN
ExN
ExN
Endo
Olig
ExN
Endo
Olig
ExN
Vlmc
ExN
ExN
ExN
Endo
Micro
InN
ExN
ExN
Endo
Olig
Astro
ExN
OPC
ExN
InN
InN
InN
ExN
InN
Micro
ExN
Peri
InN
ExN
Astro
ExN
Endo
ExN
Endo
Astro
Endo
Micro
ExN
ExN
ExN
ExN
InN
Endo
ExN
Micro
OPC
ExN
ExN
Olig
Endo
ExN
Peri
ExN
OPC
ExN
Micro
ExN
ExN
ExN
InN
Peri
Olig
ExN
Endo
ExN
ExN
ExN
Olig
ExN
OPC
Peri
Olig
ExN
ExN
Astro
ExN
ExN
ExN
ExN
Olig
InN
ExN
ExN
InN
ExN
ExN
ExN
ExN
ExN
ExN
InN
Endo
Micro
Endo
ExN
ExN
ExN
InN
ExN
ExN
ExN
T cell
Endo
ExN
Olig
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
Astro
InN
ExN
Endo
Endo
Astro
Astro
Endo
InN
Endo
InN
Astro
ExN
ExN
ExN
ExN
InN
ExN
Vlmc
ExN
Micro
Endo
Astro
ExN
Endo
InN
InN
Micro
InN
Peri
InN
Peri
Endo
Peri
InN
Astro
Endo
InN
ExN
ExN
Endo
Astro
OPC
Astro
ExN
Astro
ExN
ExN
Astro
Astro
ExN
Vlmc
Vlmc
Endo
Olig
Vlmc
Olig
Astro
Vlmc
Endo
Endo
Olig
Endo
Vlmc
Endo
Astro
ExN
ExN
Astro
Astro
Micro
Endo
Endo
Peri
Micro
Astro
Astro
InN
InN
Endo
Astro
Endo
Astro
Astro
Astro
Micro
Astro
Endo
InN
ExN
Endo
Vlmc
Astro
Peri
ExN
InN
ExN
ExN
Endo
ExN
Peri
Micro
ExN
ExN
ExN
ExN
ExN
ExN
Micro
ExN
InN
Micro
ExN
Micro
OPC
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
Endo
ExN
ExN
Micro
ExN
ExN
InN
InN
Endo
Endo
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
ExN
Olig
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
ExN
Astro
ExN
Astro
InN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
Astro
ExN
ExN
Olig
OPC
Olig
Olig
InN
ExN
OPC
Olig
Endo
InN
Astro
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
InN
InN
Endo
ExN
Astro
ExN
ExN
ExN
ExN
Olig
InN
ExN
Astro
ExN
ExN
ExN
ExN
Astro
ExN
Astro
ExN
ExN
ExN
ExN
Endo
ExN
Astro
Endo
ExN
InN
ExN
Endo
Endo
ExN
Olig
ExN
ExN
Astro
ExN
InN
ExN
ExN
Endo
ExN
Endo
Micro
Vlmc
ExN
ExN
ExN
ExN
ExN
Endo
Peri
Astro
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
ExN
Olig
Astro
Astro
Olig
Olig
ExN
ExN
ExN
OPC
Astro
InN
ExN
ExN
Endo
Astro
ExN
ExN
ExN
ExN
Endo
ExN
InN
ExN
ExN
Astro
InN
ExN
ExN
Endo
ExN
Endo
ExN
Astro
Olig
ExN
ExN
Olig
InN
ExN
Olig
Micro
ExN
ExN
Endo
Peri
Astro
ExN
ExN
Olig
Peri
Astro
ExN
ExN
ExN
ExN
ExN
Olig
ExN
ExN
Endo
Olig
ExN
Endo
Olig
ExN
OPC
ExN
Olig
ExN
ExN
ExN
Endo
Olig
Endo
Endo
ExN
ExN
ExN
Endo
Olig
InN
Endo
Endo
InN
Micro
ExN
Endo
Endo
Olig
ExN
Endo
Endo
ExN
Micro
Endo
ExN
InN
ExN
Endo
Peri
Olig
ExN
Micro
ExN
Micro
ExN
Olig
ExN
Astro
Olig
Endo
Endo
ExN
InN
ExN
Olig
ExN
ExN
Olig
Olig
Endo
Olig
Olig
InN
OPC
ExN
Olig
ExN
Astro
ExN
InN
Endo
Olig
ExN
ExN
InN
InN
Astro
ExN
ExN
Endo
InN
Endo
InN
Olig
Micro
ExN
Astro
ExN
InN
Endo
Endo
Olig
Endo
Endo
ExN
ExN
ExN
Endo
ExN
ExN
OPC
Olig
ExN
ExN
Olig
ExN
OPC
Olig
Endo
ExN
ExN
Astro
ExN
Peri
InN
Endo
Astro
Peri
ExN
Olig
Olig
Endo
InN
InN
OPC
ExN
ExN
ExN
Endo
Olig
ExN
Olig
ExN
ExN
Astro
Olig
Micro
ExN
ExN
Endo
Endo
Peri
ExN
InN
ExN
ExN
Olig
Astro
ExN
Micro
ExN
Olig
Endo
Astro
ExN
Olig
ExN
Olig
Olig
Olig
ExN
Olig
Micro
Olig
Olig
Olig
Olig
Olig
Peri
Olig
ExN
Olig
Endo
Olig
ExN
ExN
Endo
ExN
ExN
Olig
ExN
Olig
Olig
Micro
Olig
Olig
Olig
Endo
Endo
Olig
Olig
ExN
ExN
Olig
Olig
Olig
Olig
ExN
Astro
ExN
Olig
Olig
Astro
Olig
Astro
Olig
ExN
Olig
Olig
Astro
Endo
ExN
ExN
Astro
Olig
Endo
Vlmc
ExN
Endo
ExN
ExN
Astro
ExN
Olig
Olig
Endo
ExN
ExN
ExN
ExN
Peri
ExN
Astro
Olig
Endo
ExN
ExN
Micro
ExN
ExN
ExN
Olig
ExN
Olig
Olig
Olig
ExN
Olig
Olig
Olig
Astro
ExN
ExN
Micro
ExN
Olig
ExN
ExN
Olig
ExN
ExN
Astro
ExN
Olig
Astro
Olig
Olig
ExN
ExN
Astro
Olig
Olig
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
Endo
ExN
ExN
Endo
ExN
ExN
Olig
ExN
ExN
Astro
Endo
InN
Astro
Olig
ExN
ExN
ExN
Micro
ExN
ExN
ExN
Olig
Olig
Micro
ExN
Micro
ExN
ExN
ExN
ExN
Endo
ExN
ExN
Olig
ExN
Olig
Olig
ExN
Endo
Endo
ExN
Astro
Olig
Micro
Micro
Olig
ExN
Olig
Endo
InN
Olig
Olig
Endo
OPC
ExN
ExN
Endo
Olig
Endo
ExN
ExN
Astro
Micro
ExN
ExN
InN
Endo
Astro
Endo
ExN
Olig
ExN
Olig
Olig
Olig
ExN
Olig
ExN
Olig
ExN
Olig
Olig
ExN
Endo
T cell
Endo
ExN
ExN
ExN
OPC
Olig
ExN
Astro
Olig
ExN
Olig
Micro
Olig
Peri
ExN
Olig
ExN
ExN
ExN
Endo
OPC
ExN
Micro
ExN
ExN
ExN
InN
ExN
Olig
Peri
ExN
Endo
Olig
ExN
ExN
Olig
ExN
Olig
InN
ExN
Peri
ExN
ExN
ExN
Olig
ExN
Olig
Micro
InN
ExN
Olig
ExN
ExN
ExN
Astro
InN
Endo
Astro
OPC
OPC
Olig
ExN
ExN
Endo
Olig
ExN
ExN
ExN
Astro
ExN
InN
ExN
Endo
ExN
Astro
ExN
Astro
Olig
Endo
ExN
Olig
Olig
Olig
ExN
Olig
Astro
Astro
Olig
ExN
Endo
ExN
InN
InN
ExN
Astro
Peri
Endo
ExN
Endo
Micro
Olig
Olig
Endo
Micro
InN
ExN
Olig
ExN
Endo
ExN
Endo
Endo
ExN
ExN
Endo
Olig
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
Micro
ExN
ExN
Astro
ExN
Peri
ExN
ExN
ExN
Endo
OPC
ExN
ExN
Olig
Astro
ExN
Peri
Endo
ExN
ExN
ExN
ExN
ExN
OPC
ExN
Astro
ExN
ExN
ExN
ExN
Olig
Olig
ExN
Endo
Olig
InN
ExN
ExN
Endo
Olig
ExN
ExN
InN
ExN
ExN
ExN
Astro
InN
InN
ExN
ExN
InN
ExN
ExN
Olig
ExN
ExN
ExN
ExN
ExN
ExN
Micro
ExN
ExN
ExN
Micro
ExN
ExN
Olig
ExN
ExN
ExN
Olig
ExN
ExN
Olig
ExN
OPC
Endo
InN
Olig
ExN
ExN
ExN
ExN
Peri
ExN
Astro
Astro
InN
ExN
ExN
InN
Micro
T cell
ExN
InN
ExN
ExN
Endo
ExN
Olig
ExN
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
InN
ExN
OPC
InN
ExN
Peri
Olig
ExN
ExN
ExN
ExN
ExN
ExN
Astro
ExN
Peri
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
InN
ExN
Endo
ExN
ExN
Astro
Peri
ExN
ExN
Endo
ExN
ExN
ExN
Micro
ExN
ExN
ExN
ExN
ExN
ExN
Astro
InN
ExN
ExN
ExN
Olig
Endo
ExN
ExN
InN
ExN
Endo
ExN
Micro
ExN
ExN
Micro
ExN
InN
ExN
Endo
Astro
Astro
ExN
Astro
ExN
ExN
OPC
ExN
InN
ExN
ExN
Micro
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Astro
ExN
Micro
Astro
InN
ExN
ExN
InN
InN
ExN
ExN
ExN
ExN
Endo
ExN
Peri
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
Endo
Astro
InN
Micro
Endo
Endo
Olig
OPC
Astro
OPC
Olig
Endo
Olig
Peri
Endo
Vlmc
Micro
Astro
Micro
Olig
Vlmc
Endo
Vlmc
Astro
Astro
Olig
Astro
Astro
Astro
Astro
Olig
Astro
Endo
Astro
ExN
Astro
Astro
Astro
ExN
Endo
ExN
Astro
Endo
Endo
ExN
Endo
ExN
Endo
Peri
Astro
Peri
Endo
Endo
Endo
ExN
Micro
Astro
Endo
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
OPC
InN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
OPC
ExN
Olig
Endo
InN
ExN
InN
ExN
Astro
Astro
Olig
ExN
ExN
Astro
InN
Endo
Endo
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
ExN
Peri
Endo
ExN
ExN
ExN
Endo
ExN
ExN
Endo
Astro
Astro
ExN
InN
Endo
Peri
ExN
Endo
InN
Astro
ExN
Olig
ExN
ExN
ExN
Olig
Astro
Astro
ExN
Astro
Endo
Endo
Endo
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
Endo
ExN
Olig
ExN
Astro
ExN
Micro
Olig
Olig
ExN
Olig
ExN
ExN
ExN
Micro
ExN
ExN
ExN
ExN
ExN
Endo
ExN
Peri
ExN
ExN
Micro
InN
Olig
Macro
InN
Astro
ExN
Micro
ExN
ExN
Endo
ExN
Endo
Astro
ExN
Olig
ExN
ExN
ExN
ExN
Endo
ExN
ExN
Endo
Olig
OPC
InN
Micro
ExN
InN
Astro
InN
ExN
ExN
ExN
ExN
Peri
ExN
Endo
ExN
ExN
InN
ExN
Olig
ExN
ExN
ExN
Astro
ExN
ExN
Olig
ExN
Endo
ExN
ExN
ExN
Peri
Peri
Endo
Olig
Endo
ExN
ExN
Olig
ExN
ExN
InN
ExN
ExN
ExN
ExN
Astro
Astro
Astro
Olig
Peri
ExN
ExN
OPC
ExN
Olig
ExN
Olig
ExN
ExN
ExN
ExN
Olig
ExN
Endo
ExN
Olig
Micro
ExN
Endo
InN
InN
ExN
Astro
ExN
InN
ExN
ExN
Astro
Endo
ExN
ExN
Olig
ExN
Peri
Olig
ExN
ExN
Micro
ExN
Astro
ExN
OPC
Astro
ExN
Endo
ExN
Olig
Endo
ExN
InN
Astro
Endo
Olig
Endo
InN
Olig
ExN
ExN
Olig
OPC
Olig
Endo
ExN
ExN
ExN
Astro
Endo
Endo
ExN
Peri
Astro
Olig
Micro
ExN
Olig
InN
Olig
Astro
ExN
Olig
Astro
Endo
ExN
ExN
ExN
ExN
Peri
Endo
ExN
ExN
Macro
InN
ExN
ExN
Endo
Endo
ExN
ExN
ExN
Endo
ExN
ExN
ExN
InN
ExN
Olig
ExN
Endo
ExN
Endo
Olig
Olig
Peri
Endo
Micro
Endo
ExN
Olig
Endo
Endo
InN
Olig
Olig
InN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Micro
Endo
ExN
Olig
Astro
ExN
Olig
Olig
ExN
Endo
Olig
Endo
ExN
ExN
Endo
ExN
Astro
