clust_annot
ExN-L2/3-1
InN-Pvalb-1
Astro-1
ExN-L2/3-1
OPC
ExN-L2/3-1
ExN-L2/3-1
ExN-L5-2
ExN-L6-3
Vlmc
ExN-L2/3-1
Endo-1
Endo-2
Endo-1
Endo-2
InN-Calb2-1
ExN-L5-2
ExN-L5-2
InN-Lamp5
OPC
ExN-L2/3-1
Micro-3
Vlmc
ExN-L6-3
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-Olf
ExN-Olf
ExN-L2/3-1
ExN-L6-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L5-2
Astro-1
OPC
ExN-L5-2
Olig-1
Endo-1
Peri-1
Astro-1
ExN-L5-2
Endo-1
Micro-2
ExN-L5-1
Astro-1
InN-Pvalb-2
Macro
ExN-L5-1
Olig-1
Olig-2
ExN-L5-1
InN-Sst-1
Olig-2
Astro-1
InN-Sst-2
ExN-L5-1
InN-Sst-2
ExN-L5-2
Endo-1
InN-Sst-2
ExN-L2/3-2
ExN-L5-2
ExN-L5-2
OPC
ExN-L5-1
Vlmc
InN-Sst-2
Astro-1
ExN-L5-2
ExN-L5-2
Astro-1
ExN-L5-1
ExN-L5-1
Peri-1
Olig-2
ExN-L5-2
ExN-L5-2
InN-Calb2-1
ExN-L2/3-2
Endo-1
InN-Pvalb-3
ExN-L2/3-2
ExN-L5-2
ExN-L5-1
ExN-L2/3-1
ExN-L5-2
Astro-1
InN-Pvalb-3
ExN-L5-2
ExN-Olf
Astro-1
ExN-L2/3-2
Macro
ExN-Olf
Peri-2
ExN-L5-1
ExN-L5-1
ExN-L5-1
InN-Pvalb-1
ExN-L2/3-2
Macro
Micro-1
InN-Lamp5
ExN-Olf
ExN-L5-2
ExN-L5-2
ExN-L5-2
ExN-L5-2
Vlmc
ExN-L5-1
ExN-Olf
InN-Pvalb-3
ExN-L5-1
Endo-1
Astro-1
ExN-Olf
ExN-L6-1
Endo-1
ExN-Olf
ExN-L2/3-1
ExN-L5-2
ExN-L2/3-1
InN-Lamp5
InN-Vip
Olig-1
InN-Pvalb-3
ExN-L6-1
ExN-L5-1
Olig-2
ExN-L6-1
ExN-L5-2
Endo-1
OPC
ExN-L2/3-1
ExN-L5-2
Endo-1
Endo-1
Endo-1
ExN-L5-1
Micro-2
Endo-1
ExN-L2/3-2
Micro-1
ExN-Olf
ExN-L5-2
Endo-1
ExN-L2/3-1
ExN-L5-2
ExN-L5-2
ExN-L2/3-2
ExN-L5-2
OPC
Olig-1
ExN-L5-2
ExN-L2/3-1
Micro-1
ExN-Olf
ExN-L2/3-1
Endo-1
Endo-3
ExN-L6-1
ExN-L5-2
ExN-L5-2
ExN-Olf
ExN-L2/3-1
ExN-L5-3
ExN-L5-1
InN-Pvalb-3
ExN-L2/3-1
Astro-1
ExN-L5-2
ExN-L5-2
OPC
Micro-2
Peri-1
ExN-L5-1
ExN-L2/3-2
ExN-L2/3-1
ExN-L2/3-2
ExN-L2/3-2
ExN-L2/3-2
ExN-L6-2
ExN-L5-2
ExN-L2/3-2
InN-Pvalb-1
Olig-1
ExN-L2/3-2
Endo-1
Astro-1
Peri-1
Peri-1
ExN-L2/3-1
ExN-L5-1
ExN-L2/3-1
ExN-L2/3-2
ExN-L2/3-2
ExN-L2/3-1
ExN-L2/3-2
Endo-1
InN-Sst-1
ExN-L5-2
ExN-L5-1
Endo-2
Endo-1
ExN-L5-1
Endo-1
Macro
InN-Lhx6
ExN-L5-1
Endo-1
Endo-2
ExN-L5-2
ExN-L2/3-1
ExN-L5-1
ExN-L2/3-2
ExN-L2/3-2
ExN-L2/3-2
ExN-L5-1
Endo-1
ExN-L2/3-2
Vlmc
ExN-L5-1
Micro-1
ExN-L5-3
Micro-2
InN-Calb2-1
ExN-L5-1
ExN-L5-1
ExN-L2/3-2
Olig-1
Micro-2
Micro-3
ExN-L5-2
Micro-2
ExN-L2/3-2
ExN-L2/3-2
OPC
ExN-L5-1
ExN-L6-3
OPC
Peri-1
ExN-L5-1
ExN-L2/3-2
InN-Sst-1
ExN-L5-1
Micro-2
ExN-L2/3-1
ExN-L5-1
Endo-1
Olig-2
InN-Pvalb-3
ExN-L2/3-1
ExN-L2/3-2
Endo-1
ExN-L5-1
InN-Sst-1
Astro-1
InN-Pvalb-3
InN-Sst-2
Endo-1
ExN-L5-2
InN-Sst-2
ExN-L5-1
Micro-2
ExN-L5-1
ExN-L5-1
ExN-L5-1
ExN-L5-2
Astro-1
OPC
Endo-1
InN-Pvalb-2
Endo-1
Olig-2
ExN-L5-1
InN-Sst-2
Astro-1
ExN-L5-1
ExN-L5-2
InN-Pvalb-2
InN-Calb2-2
ExN-L5-2
ExN-L5-1
OPC
Endo-2
Micro-3
ExN-L5-1
ExN-L5-1
Olig-2
ExN-L5-2
Olig-2
Olig-1
Endo-2
InN-Pvalb-3
Endo-1
ExN-L5-2
ExN-L5-1
Micro-2
ExN-L5-1
Olig-1
Endo-2
Endo-1
ExN-L5-2
ExN-L5-2
Endo-1
ExN-L5-1
Endo-2
Vlmc
Endo-1
ExN-L5-2
Olig-2
ExN-L5-2
ExN-L5-1
Olig-1
Olig-2
Endo-1
ExN-L5-2
ExN-L5-1
ExN-L5-3
Endo-1
ExN-L5-1
InN-Pvalb-3
OPC
ExN-L5-1
ExN-L6-3
ExN-L5-2
InN-Calb2-1
InN-Pvalb-3
Olig-1
ExN-L5-1
Endo-1
Endo-1
ExN-L5-1
Astro-1
ExN-L5-2
ExN-L5-2
InN-Vip
Micro-2
ExN-L6-1
ExN-L5-1
ExN-L5-2
ExN-L6-2
ExN-L5-1
Endo-1
Astro-1
ExN-L5-2
ExN-L6-1
Micro-2
ExN-L5-1
Astro-1
ExN-L5-3
Endo-2
ExN-L5-1
ExN-L6-3
ExN-L6-2
Astro-1
Olig-1
OPC
ExN-L6-2
ExN-L5-3
OPC
ExN-L5-2
ExN-L5-2
Peri-1
Endo-1
Endo-1
ExN-L6-2
Endo-1
ExN-L6-2
ExN-L6-3
ExN-Olf
Endo-1
ExN-L5-2
ExN-L5-1
ExN-L6-1
ExN-L2/3-1
Astro-1
ExN-L5-2
ExN-L5-1
ExN-L5-2
InN-Sst-1
InN-Sst-1
Astro-1
ExN-L5-3
Astro-1
Olig-1
ExN-L2/3-1
ExN-L6-1
ExN-L6-1
ExN-L6-1
Endo-1
ExN-L6-3
ExN-Olf
Astro-1
ExN-L6-1
ExN-L5-3
ExN-Olf
ExN-L6-3
Micro-1
Astro-1
Endo-1
ExN-L6-1
Astro-1
Micro-2
InN-Sst-2
InN-Pvalb-1
InN-Sst-2
ExN-L6-3
Micro-3
ExN-L2/3-2
InN-Sst-1
ExN-L6-2
ExN-L6-1
Micro-2
OPC
InN-Pvalb-3
Olig-2
Endo-1
ExN-L6-2
