cell_type_annot
Olig
Astro
Olig
Olig
ExN
Olig
Micro
Astro
Olig
Olig
Olig
Olig
Astro
Olig
Endo
Endo
Astro
Olig
OPC
Olig
Olig
Olig
Endo
Olig
Olig
Olig
Olig
Astro
Olig
ExN
Olig
Olig
Astro
Olig
Olig
MSN
Astro
Olig
Peri
Endo
Peri
ExN
Olig
Olig
OPC
OPC
Olig
Astro
Olig
Olig
Olig
Micro
ExN
ExN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
Olig
Endo
Olig
MSN
Olig
MSN
MSN
MSN
Olig
MSN
MSN
Olig
Olig
Micro
MSN
MSN
MSN
MSN
Olig
Olig
MSN
Olig
MSN
MSN
MSN
MSN
MSN
Olig
MSN
MSN
InN
Olig
Olig
Astro
Olig
MSN
Endo
MSN
OPC
Endo
MSN
Astro
MSN
MSN
Vlmc
MSN
Astro
MSN
MSN
Endo
OPC
MSN
MSN
Astro
MSN
Astro
Astro
MSN
Endo
MSN
Endo
MSN
MSN
MSN
Astro
MSN
MSN
MSN
MSN
MSN
Astro
MSN
Astro
Astro
MSN
MSN
MSN
MSN
Olig
MSN
Astro
Micro
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
InN
MSN
MSN
OPC
OPC
MSN
MSN
OPC
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
Endo
Astro
MSN
Astro
MSN
Micro
MSN
OPC
MSN
MSN
Micro
Endo
MSN
MSN
MSN
Micro
Endo
MSN
Endo
MSN
Endo
MSN
MSN
Olig
Astro
MSN
MSN
MSN
MSN
MSN
MSN
MSN
OPC
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
Endo
MSN
Endo
Endo
MSN
MSN
MSN
MSN
MSN
OPC
MSN
MSN
MSN
MSN
Endo
MSN
Peri
MSN
MSN
MSN
Micro
Micro
MSN
MSN
Astro
MSN
MSN
Endo
Olig
MSN
Olig
Endo
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
Olig
Micro
MSN
MSN
Micro
Astro
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
Astro
Endo
MSN
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Astro
Olig
Micro
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
Endo
Endo
MSN
MSN
MSN
MSN
Olig
MSN
OPC
MSN
MSN
Astro
Endo
MSN
MSN
MSN
MSN
Micro
MSN
MSN
Astro
Astro
MSN
Micro
MSN
MSN
OPC
MSN
Peri
MSN
MSN
MSN
MSN
Micro
MSN
MSN
Endo
MSN
Vlmc
MSN
Olig
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Astro
Micro
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Peri
MSN
MSN
MSN
Micro
MSN
MSN
MSN
MSN
OPC
MSN
Olig
MSN
MSN
Vlmc
Micro
Vlmc
Olig
InN
Endo
MSN
Vlmc
MSN
MSN
Olig
ExN
MSN
Peri
Macro
Micro
Astro
Olig
MSN
Endo
Micro
Endo
MSN
MSN
ExN
Olig
MSN
MSN
Olig
Endo
Peri
Endo
Olig
Peri
MSN
Olig
Olig
MSN
Micro
Olig
ExN
Olig
Astro
Olig
Vlmc
Olig
InN
MSN
Olig
Olig
Olig
MSN
ExN
MSN
MSN
ExN
ExN
Astro
Endo
Astro
MSN
Olig
Endo
OPC
MSN
Olig
Olig
Astro
Macro
OPC
Olig
MSN
Endo
Endo
OPC
Astro
