cell_type_annot
ExN
Endo
ExN
Olig
Olig
ExN
ExN
ExN
ExN
OPC
Olig
InN
Olig
Endo
Olig
Micro
Micro
Olig
Olig
Astro
ExN
ExN
Olig
ExN
Macro
Astro
Olig
Micro
Astro
Olig
Olig
Olig
Astro
Olig
Endo
ExN
Olig
Olig
Olig
Olig
ExN
Peri
Olig
Olig
Olig
Astro
Olig
Olig
Olig
Astro
Olig
Astro
Olig
Olig
Olig
Olig
Olig
Olig
InN
MSN
Olig
Micro
Olig
Olig
Olig
InN
Olig
Astro
ExN
ExN
Astro
Olig
OPC
Olig
Micro
Olig
Olig
Endo
Astro
ExN
MSN
ExN
Olig
InN
MSN
OPC
Olig
Olig
Endo
Micro
Astro
MSN
ExN
MSN
Astro
InN
Olig
Micro
Olig
Olig
Olig
Olig
ExN
Micro
ExN
Olig
Astro
Astro
Olig
ExN
Micro
Olig
MSN
MSN
Astro
Olig
MSN
MSN
Olig
Olig
Endo
Olig
MSN
Olig
Olig
MSN
MSN
Endo
MSN
Olig
Olig
Olig
Olig
MSN
Endo
Endo
Olig
MSN
Olig
MSN
Peri
MSN
Olig
MSN
Olig
MSN
Micro
MSN
MSN
MSN
MSN
Olig
Olig
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
MSN
Micro
MSN
MSN
Endo
MSN
MSN
Astro
InN
MSN
Endo
MSN
MSN
MSN
Olig
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Micro
Peri
MSN
MSN
MSN
MSN
Endo
MSN
MSN
Olig
MSN
Endo
Olig
MSN
InN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
Micro
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
Astro
MSN
Olig
MSN
MSN
MSN
ExN
Olig
Olig
Endo
ExN
ExN
Micro
ExN
OPC
Endo
Peri
InN
Olig
InN
InN
ExN
ExN
Astro
ExN
ExN
Astro
ExN
ExN
ExN
ExN
Endo
ExN
Olig
ExN
Micro
Olig
ExN
InN
ExN
ExN
ExN
ExN
Endo
Olig
Olig
Astro
ExN
Astro
ExN
Olig
OPC
Olig
ExN
Endo
Endo
ExN
Olig
Astro
Micro
ExN
InN
Olig
Vlmc
Olig
Olig
Peri
ExN
Peri
Micro
ExN
Olig
ExN
ExN
Peri
MSN
ExN
Peri
ExN
ExN
Micro
ExN
Olig
Vlmc
Micro
Olig
ExN
ExN
Vlmc
ExN
ExN
Olig
InN
Olig
Endo
Olig
Olig
ExN
Olig
OPC
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
ExN
ExN
ExN
ExN
Olig
ExN
Astro
ExN
Astro
ExN
Olig
InN
Olig
Olig
Micro
Olig
Astro
Olig
Olig
ExN
Micro
ExN
Olig
Olig
ExN
ExN
ExN
Olig
ExN
ExN
Olig
Olig
ExN
Olig
ExN
Olig
Astro
Olig
ExN
ExN
Endo
Olig
Olig
ExN
ExN
Olig
ExN
Olig
ExN
Olig
OPC
Olig
Endo
Olig
Olig
Olig
Olig
Olig
Peri
Olig
Olig
ExN
Olig
Olig
Olig
Endo
Olig
Olig
InN
Olig
Olig
Micro
ExN
Olig
Olig
Olig
OPC
Olig
Olig
Olig
Olig
Olig
ExN
Olig
ExN
Olig
Olig
Olig
Olig
Olig
Olig
Olig
ExN
ExN
Olig
ExN
InN
Endo
Olig
OPC
ExN
