cell_type_annot
Olig
Micro
ExN
ExN
Endo
InN
ExN
ExN
InN
Olig
ExN
Endo
ExN
Astro
Endo
ExN
Endo
Endo
Endo
Astro
Endo
Astro
ExN
InN
ExN
ExN
ExN
ExN
ExN
InN
ExN
Astro
ExN
Olig
Olig
InN
ExN
Micro
ExN
InN
ExN
Endo
InN
Olig
Olig
ExN
Endo
ExN
Astro
Endo
ExN
Endo
InN
ExN
ExN
Micro
Astro
ExN
ExN
Astro
Olig
Endo
InN
OPC
ExN
ExN
ExN
Olig
ExN
Peri
Olig
ExN
Astro
ExN
ExN
ExN
ExN
Endo
Olig
Endo
ExN
ExN
Endo
ExN
Astro
Astro
ExN
Endo
ExN
ExN
Astro
ExN
Olig
ExN
InN
Peri
Astro
Endo
Endo
ExN
ExN
ExN
ExN
Micro
ExN
ExN
Astro
ExN
Endo
ExN
ExN
ExN
Olig
ExN
Olig
ExN
ExN
Endo
Astro
ExN
ExN
ExN
ExN
Olig
Endo
Endo
ExN
ExN
ExN
ExN
OPC
Micro
InN
Micro
Endo
ExN
Astro
ExN
Olig
ExN
ExN
ExN
ExN
InN
ExN
ExN
Peri
Astro
ExN
ExN
ExN
Endo
InN
ExN
Olig
Astro
Micro
ExN
Epen
ExN
ExN
InN
Astro
ExN
ExN
Micro
InN
ExN
ExN
ExN
ExN
ExN
Endo
Endo
Endo
ExN
ExN
Astro
ExN
ExN
ExN
ExN
ExN
Olig
Endo
Olig
ExN
Astro
ExN
ExN
Endo
Olig
Olig
Astro
Olig
ExN
Micro
ExN
Micro
Olig
OPC
ExN
ExN
Astro
Olig
ExN
Astro
ExN
Olig
Astro
Endo
ExN
Endo
ExN
ExN
ExN
ExN
ExN
Olig
Olig
Olig
ExN
Olig
Olig
InN
ExN
Olig
Olig
Olig
InN
Olig
OPC
ExN
Astro
Endo
InN
Astro
Endo
Olig
Micro
Endo
Olig
Olig
OPC
Olig
ExN
ExN
ExN
Astro
Olig
ExN
ExN
ExN
ExN
Olig
OPC
InN
Endo
ExN
Astro
InN
Micro
ExN
Micro
ExN
Olig
Astro
Endo
ExN
ExN
ExN
Olig
Peri
Endo
