clust_annot
Astro-1
ExN-L2/3-1
ExN-L2/3-1
Micro-3
OPC
ExN-L2/3-1
Vlmc
ExN-L2/3-1
Astro-1
Astro-1
InN-Vip
ExN-L2/3-1
ExN-L5-2
InN-Vip
ExN-L5-2
ExN-L5-2
ExN-L2/3-1
ExN-L2/3-1
InN-Pvalb-1
ExN-L5-2
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
InN-Calb2-2
ExN-L2/3-1
Astro-1
Astro-1
Micro-2
Macro
Astro-1
InN-Lamp5
ExN-L2/3-1
ExN-L2/3-2
InN-Lamp5
Vlmc
Endo-2
ExN-L6-2
Vlmc
Endo-2
Peri-1
ExN-L5-2
Micro-2
Vlmc
ExN-L5-2
Vlmc
InN-Lamp5
Endo-2
Peri-1
Peri-1
ExN-L2/3-1
Endo-3
Astro-1
Vlmc
Endo-2
Astro-1
Vlmc
Astro-1
OPC
InN-Lamp5
Vlmc
Astro-1
ExN-L2/3-1
ExN-L2/3-1
Endo-1
ExN-L2/3-1
Endo-1
InN-Vip
Endo-3
ExN-Olf
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
InN-Pvalb-3
OPC
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
InN-Sst-1
InN-Pvalb-1
ExN-L2/3-1
Astro-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-1
Micro-1
ExN-L2/3-1
Endo-3
ExN-L2/3-1
ExN-L2/3-1
Endo-1
ExN-L2/3-2
OPC
ExN-L2/3-1
Peri-1
InN-Vip
ExN-L2/3-1
ExN-L6-1
Macro
ExN-L6-1
ExN-L2/3-1
ExN-L2/3-2
Peri-1
InN-Lamp5
ExN-L2/3-1
ExN-L2/3-1
ExN-L2/3-2
ExN-L2/3-1
InN-Pvalb-1
InN-Sst-1
ExN-L2/3-1
OPC
ExN-L2/3-2
Endo-1
ExN-L2/3-1
ExN-L2/3-1
Micro-1
Micro-2
InN-Sst-1
Peri-1
InN-Pvalb-1
Endo-3
Olig-2
Micro-2
ExN-L2/3-2
Endo-3
ExN-L2/3-2
Peri-1
ExN-L2/3-1
Endo-1
Olig-2
Astro-1
Peri-1
ExN-L5-2
InN-Sst-1
Astro-1
Olig-2
Astro-1
ExN-L2/3-2
Olig-2
ExN-L2/3-2
InN-Pvalb-1
ExN-L2/3-2
OPC
ExN-L5-1
Vlmc
Micro-1
ExN-L2/3-1
Endo-1
Endo-3
InN-Sst-2
ExN-L2/3-2
ExN-L5-2
ExN-L2/3-2
Olig-2
ExN-L5-2
Micro-2
InN-Pvalb-1
Olig-2
ExN-L2/3-2
ExN-L5-2
InN-Sst-2
Astro-1
ExN-L2/3-1
Micro-3
ExN-L5-2
ExN-L2/3-2
InN-Pvalb-1
ExN-L2/3-2
ExN-L5-1
ExN-L5-2
ExN-L5-1
ExN-L2/3-2
ExN-L5-2
InN-Sst-2
Olig-2
Micro-2
ExN-L5-1
OPC
Olig-2
ExN-L5-3
ExN-L5-1
InN-Vip
Endo-3
Olig-2
Macro
Astro-1
Olig-2
ExN-L5-2
Astro-1
ExN-L5-2
ExN-L5-3
OPC
ExN-L2/3-2
Astro-1
Astro-1
Endo-3
ExN-L5-2
Endo-3
Micro-2
ExN-L5-1
ExN-L5-1
Olig-2
ExN-L6-3
ExN-L5-2
Olig-2
ExN-L5-3
ExN-L5-2
ExN-L6-3
Olig-2
Peri-1
ExN-L5-2
ExN-L5-3
ExN-L6-3
ExN-L5-2
Olig-2
ExN-L6-2
Olig-2
ExN-L6-1
ExN-L6-1
ExN-L5-2
Olig-2
ExN-L6-2
Astro-1
ExN-L5-3
Olig-2
Olig-2
Olig-2
Astro-1
ExN-L2/3-1
ExN-L5-2
Endo-3
Olig-2
Micro-3
Olig-2
ExN-L6-2
Micro-2
InN-Lamp5
ExN-L6-2
Micro-3
ExN-L5-2
ExN-L5-2
ExN-L6-2
Olig-2
InN-Sst-1
Astro-1
ExN-L5-2
Olig-2
InN-Lamp5
ExN-L6-1
Micro-3
InN-Pvalb-3
InN-Sst-2
Olig-2
ExN-L5-2
Macro
Olig-2
ExN-L5-3
Micro-2
ExN-L5-1
Olig-2
Micro-2
ExN-L6-3
Endo-3
ExN-L2/3-2
Olig-2
Olig-2
Olig-2
ExN-L6-1
Olig-1
Olig-2
Olig-2
MSN-D1-1
Olig-2
Astro-1
ExN-L6-3
Olig-2
ExN-L5-2
InN-Sst-1
ExN-L5-2
InN-Sst-2
Astro-1
ExN-L5-1
Olig-2
ExN-L5-1
ExN-L5-3
Olig-2
ExN-L5-1
InN-Lamp5
ExN-L6-3
ExN-L5-1
ExN-L6-1
ExN-L5-3
Endo-3
ExN-L5-2
ExN-L5-1
InN-Sst-2
Micro-2
ExN-L5-1
Endo-3
Olig-2
Micro-2
ExN-L5-2
