cell_type_annot
MSN
InN
Endo
InN
MSN
MSN
Endo
MSN
Olig
Olig
MSN
MSN
MSN
Endo
MSN
MSN
MSN
Micro
MSN
MSN
MSN
MSN
MSN
Micro
OPC
MSN
MSN
MSN
OPC
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
Peri
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Olig
MSN
Endo
Endo
MSN
Endo
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
Astro
Astro
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
OPC
MSN
MSN
MSN
Astro
MSN
MSN
MSN
MSN
MSN
MSN
OPC
Endo
MSN
MSN
MSN
MSN
Peri
MSN
InN
MSN
MSN
MSN
Endo
Endo
MSN
MSN
MSN
MSN
MSN
MSN
Astro
OPC
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Micro
MSN
Micro
MSN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
Olig
Endo
MSN
InN
MSN
MSN
MSN
MSN
Micro
MSN
MSN
MSN
MSN
Olig
MSN
MSN
Peri
MSN
MSN
MSN
MSN
Micro
InN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
Endo
Astro
MSN
MSN
MSN
Peri
MSN
Vlmc
MSN
MSN
Micro
Peri
OPC
MSN
MSN
MSN
MSN
Astro
MSN
MSN
Micro
MSN
Endo
MSN
Peri
MSN
Micro
Endo
Astro
MSN
MSN
Astro
MSN
MSN
MSN
MSN
Endo
MSN
Olig
MSN
Endo
Olig
MSN
MSN
MSN
MSN
Endo
MSN
MSN
Endo
Astro
Peri
MSN
MSN
MSN
OPC
MSN
Astro
MSN
Peri
MSN
Olig
MSN
Endo
MSN
MSN
MSN
Olig
MSN
MSN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
MSN
MSN
OPC
Micro
Astro
MSN
MSN
MSN
MSN
MSN
MSN
Endo
MSN
Astro
MSN
MSN
MSN
MSN
MSN
Astro
MSN
InN
MSN
Peri
MSN
MSN
MSN
Endo
Peri
MSN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
InN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Endo
Endo
Olig
MSN
MSN
MSN
Olig
MSN
InN
MSN
Olig
MSN
MSN
MSN
Peri
OPC
MSN
Endo
Micro
MSN
Peri
MSN
MSN
MSN
MSN
Micro
MSN
MSN
Endo
Micro
MSN
MSN
MSN
Astro
MSN
MSN
MSN
Micro
MSN
Endo
MSN
Endo
MSN
MSN
Olig
Endo
MSN
Endo
MSN
Micro
