cell_type_annot
Vlmc
Peri
Astro
Astro
Astro
Endo
T cell
Vlmc
InN
Vlmc
Vlmc
Macro
Astro
Endo
Peri
Vlmc
Peri
Vlmc
Peri
Vlmc
Vlmc
Vlmc
Micro
Peri
Vlmc
Vlmc
Endo
Vlmc
Peri
Endo
Vlmc
Endo
Endo
Peri
Astro
Vlmc
Vlmc
Peri
Peri
Endo
Vlmc
Endo
Vlmc
Astro
ExN
Vlmc
ExN
InN
InN
ExN
Endo
ExN
OPC
Astro
ExN
ExN
Micro
ExN
ExN
Endo
ExN
Astro
ExN
ExN
Astro
ExN
ExN
Endo
ExN
Macro
Endo
ExN
ExN
ExN
ExN
ExN
Astro
ExN
Vlmc
ExN
OPC
InN
Astro
Olig
ExN
T cell
ExN
Vlmc
ExN
ExN
ExN
ExN
ExN
Astro
ExN
Vlmc
InN
ExN
InN
ExN
Micro
Endo
ExN
ExN
Astro
InN
InN
InN
Endo
InN
Micro
Astro
ExN
Astro
Astro
Vlmc
Vlmc
ExN
ExN
OPC
ExN
Vlmc
ExN
ExN
Macro
Vlmc
ExN
ExN
Endo
ExN
OPC
ExN
ExN
ExN
Astro
ExN
ExN
ExN
ExN
ExN
Astro
ExN
Astro
Endo
ExN
Astro
Peri
Micro
Astro
ExN
Endo
Peri
Astro
Endo
ExN
InN
Endo
Astro
Astro
ExN
ExN
Vlmc
Endo
Vlmc
ExN
Peri
Vlmc
Peri
ExN
Peri
Vlmc
ExN
ExN
InN
Peri
ExN
InN
Vlmc
ExN
Endo
Endo
Endo
Astro
ExN
Olig
Vlmc
Peri
Peri
ExN
Vlmc
Peri
Macro
OPC
Endo
Peri
ExN
InN
Peri
OPC
InN
Endo
Astro
Peri
Micro
Peri
Vlmc
InN
Vlmc
Micro
Endo
Peri
ExN
ExN
Endo
InN
Astro
ExN
Endo
Peri
ExN
ExN
Endo
OPC
Olig
Endo
Endo
Peri
Peri
Peri
ExN
Vlmc
Peri
Micro
Peri
ExN
InN
Astro
Astro
Peri
Astro
Peri
Endo
Astro
Endo
Endo
Endo
Astro
Endo
Astro
Peri
Peri
ExN
ExN
Micro
Micro
Astro
Astro
Micro
OPC
InN
Astro
Astro
Micro
ExN
InN
OPC
Astro
Endo
ExN
Endo
Astro
InN
ExN
Micro
ExN
InN
InN
ExN
InN
Astro
ExN
Astro
OPC
Astro
InN
Astro
ExN
Micro
InN
InN
Peri
InN
InN
Astro
Endo
ExN
ExN
Astro
OPC
ExN
Olig
Astro
Olig
Astro
ExN
Endo
Olig
InN
Astro
InN
Olig
InN
OPC
Peri
Endo
Olig
Micro
InN
Endo
Endo
InN
Olig
Olig
Endo
OPC
Endo
MSN
Astro
Olig
InN
InN
InN
InN
InN
Astro
Micro
Olig
ExN
Astro
InN
Micro
Astro
Astro
Endo
Olig
InN
InN
InN
Astro
Olig
InN
OPC
Astro
Olig
Olig
Olig
InN
InN
Olig
Micro
Endo
Endo
Olig
InN
Olig
Peri
Micro
InN
InN
Astro
InN
InN
ExN
Olig
Endo
InN
InN
InN
InN
InN
InN
Endo
Peri
Micro
Astro
Peri
ExN
Macro
Astro
Olig
MSN
InN
InN
InN
ExN
Micro
Olig
Endo
Olig
InN
MSN
InN
InN
Olig
InN
InN
Endo
InN
InN
InN
Endo
Astro
ExN
ExN
OPC
InN
Astro
InN
Peri
InN
InN
InN
Astro
InN
MSN
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
Micro
ExN
ExN
ExN
InN
OPC
ExN
ExN
Peri
Endo
InN
ExN
Astro
ExN
Micro
Macro
ExN
ExN
ExN
Endo
ExN
ExN
OPC
ExN
OPC
ExN
ExN
OPC
ExN
ExN
Olig
Olig
ExN
OPC
InN
ExN
ExN
Astro
InN
ExN
ExN
ExN
Micro
ExN
Peri
ExN
OPC
ExN
OPC
OPC
Micro
ExN
InN
ExN
Peri
InN
ExN
ExN
OPC
Astro
ExN
InN
Endo
ExN
Micro
Peri
ExN
InN
Olig
Vlmc
Astro
Olig
ExN
InN
ExN
ExN
Micro
Endo
Astro
Micro
ExN
Astro
ExN
ExN
Peri
Vlmc
ExN
Astro
ExN
ExN
InN
ExN
Endo
InN
OPC
ExN
ExN
Endo
Peri
Astro
Astro
Peri
Peri
Peri
Vlmc
Astro
Vlmc
Olig
Vlmc
Vlmc
Astro
Endo
Peri
Peri
Peri
Vlmc
Peri
Astro
Astro
Peri
Peri
Peri
Astro
Peri
Peri
Peri
Micro
Peri
Peri
Endo
Endo
Peri
Endo
Peri
Peri
Peri
Peri
Peri
ExN
Peri
Peri
Peri
Vlmc
Peri
Peri
Peri
Endo
Astro
Peri
Peri
OPC
Peri
Peri
Peri
Endo
Astro
InN
Peri
Peri
Peri
Peri
Vlmc
Vlmc
Endo
Astro
Astro
Astro
Micro
Peri
Peri
Vlmc
Peri
Vlmc
Micro
Macro
Peri
Peri
Micro
Vlmc
Astro
Astro
Peri
Vlmc
T cell
Astro
Peri
Peri
Peri
Peri
Endo
OPC
Astro
Peri
Endo
Peri
InN
Endo
Vlmc
Endo
Peri
Vlmc
Peri
Peri
Astro
Peri
Peri
Vlmc
Peri
Peri
Micro
Vlmc
Endo
Astro
Macro
Astro
Olig
Endo
Micro
Astro
OPC
Endo
Vlmc
Vlmc
Astro
Peri
Astro
Peri
Astro
Peri
InN
Endo
Macro
Astro
OPC
Astro
Peri
T cell
ExN
Astro
Endo
Astro
Astro
Micro
Micro
MSN
Peri
Astro
OPC
Astro
ExN
Astro
ExN
InN
Peri
Peri
ExN
InN
Endo
ExN
ExN
Astro
ExN
Astro
Peri
OPC
Olig
ExN
ExN
Micro
ExN
InN
ExN
Astro
ExN
InN
Astro
Micro
ExN
ExN
Astro
InN
Astro
ExN
ExN
ExN
ExN
Peri
ExN
ExN
ExN
InN
Endo
Endo
ExN
Peri
InN
Astro
Astro
Astro
OPC
Macro
Micro
Peri
Endo
Astro
Astro
Peri
Astro
InN
Endo
Vlmc
Macro
Endo
Endo
Endo
InN
Endo
Endo
Vlmc
Astro
InN
Endo
Olig
Astro
Vlmc
OPC
Micro
Vlmc
Endo
Olig
Astro
Astro
Astro
Endo
Macro
Astro
Endo
Vlmc
Peri
OPC
Vlmc
Micro
Astro
Vlmc
Vlmc
Endo
Vlmc
Endo
Endo
Astro
Astro
Vlmc
Astro
Micro
Astro
Astro
Endo
Endo
Endo
Vlmc
Macro
Astro
Peri
Vlmc
Astro
Macro
InN
Peri
Vlmc
Vlmc
InN
Vlmc
Astro
Vlmc
Astro
Vlmc
Vlmc
Micro
Vlmc
Vlmc
Endo
Vlmc
InN
Astro
InN
Endo
Astro
OPC
InN
Micro
Vlmc
Astro
Peri
Astro
OPC
Peri
Peri
T cell
Olig
Astro
Astro
Vlmc
Endo
Vlmc
Vlmc
Vlmc
Astro
Vlmc
Astro
Endo
Endo
Endo
Peri
Astro
Astro
Astro
ExN
Olig
Astro
Astro
InN
Endo
Vlmc
InN
InN
Macro
InN
Astro
Astro
Astro
Peri
ExN
OPC
Peri
Astro
Endo
InN
InN
Astro
Endo
Astro
Astro
ExN
Peri
Endo
Olig
ExN
ExN
Micro
ExN
Endo
Astro
Endo
InN
ExN
Astro
Astro
Micro
ExN
Astro
ExN
ExN
Astro
Astro
ExN
Macro
Astro
ExN
Micro
Peri
Endo
Micro
OPC
InN
ExN
ExN
ExN
ExN
ExN
ExN
InN
ExN
Olig
ExN
Astro
ExN
ExN
InN
ExN
Endo
InN
InN
Astro
Endo
ExN
ExN
ExN
Astro
InN
ExN
Astro
Endo
InN
Endo
ExN
ExN
Astro
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Astro
InN
Astro
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
Olig
Astro
ExN
Astro
ExN
ExN
Peri
Olig
Endo
OPC
Endo
ExN
