cell_type_annot
Olig
ExN
Olig
ExN
Astro
Olig
MSN
Olig
Endo
InN
Olig
Micro
OPC
Olig
Olig
MSN
Olig
OPC
ExN
Astro
Olig
Olig
Peri
MSN
Olig
Micro
Olig
MSN
Olig
Olig
Olig
Olig
ExN
ExN
MSN
MSN
ExN
Astro
Astro
MSN
Olig
Astro
Olig
Olig
Olig
ExN
Olig
Olig
Endo
Olig
Astro
Olig
Olig
InN
Olig
Olig
Olig
Olig
Olig
MSN
Olig
Olig
Olig
Olig
Astro
ExN
Olig
Micro
ExN
ExN
Olig
Olig
ExN
InN
ExN
Micro
ExN
ExN
ExN
Olig
Olig
MSN
Olig
ExN
Olig
Olig
ExN
Micro
Olig
ExN
InN
InN
Olig
ExN
OPC
Olig
ExN
InN
Olig
Astro
Olig
Micro
ExN
ExN
ExN
ExN
Micro
ExN
ExN
OPC
ExN
Endo
Endo
ExN
InN
Olig
ExN
ExN
ExN
ExN
ExN
Olig
ExN
Olig
ExN
Olig
ExN
ExN
InN
Olig
Astro
Micro
ExN
ExN
MSN
Olig
MSN
Olig
Peri
MSN
Olig
MSN
Olig
Endo
MSN
MSN
MSN
Endo
Astro
MSN
MSN
ExN
MSN
Micro
MSN
Endo
MSN
MSN
MSN
MSN
Olig
Olig
Olig
MSN
InN
ExN
Olig
MSN
MSN
MSN
Olig
MSN
Peri
ExN
MSN
Olig
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Micro
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
InN
Micro
Endo
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Astro
Micro
MSN
Astro
MSN
MSN
MSN
MSN
MSN
Astro
MSN
MSN
MSN
Endo
MSN
MSN
MSN
Micro
MSN
MSN
MSN
Olig
MSN
MSN
Endo
InN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Astro
Astro
MSN
MSN
Olig
MSN
MSN
MSN
MSN
Micro
Astro
Peri
MSN
MSN
MSN
MSN
MSN
MSN
Olig
Micro
MSN
MSN
MSN
MSN
MSN
MSN
Olig
Endo
Endo
MSN
MSN
MSN
MSN
MSN
Olig
Astro
Astro
Endo
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Olig
Peri
MSN
InN
MSN
Endo
Olig
MSN
Olig
MSN
MSN
MSN
MSN
Olig
MSN
MSN
ExN
MSN
MSN
Olig
MSN
MSN
Olig
MSN
Olig
MSN
MSN
MSN
Endo
MSN
OPC
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Micro
MSN
MSN
MSN
MSN
MSN
MSN
ExN
Astro
Micro
MSN
MSN
MSN
Astro
MSN
Endo
Olig
Olig
MSN
MSN
MSN
Olig
Olig
Olig
MSN
Olig
Olig
Olig
Olig
Olig
Astro
Olig
Olig
Olig
Astro
OPC
MSN
Astro
Olig
Vlmc
MSN
Olig
InN
OPC
MSN
Olig
Astro
Olig
Astro
Astro
Olig
Endo
Olig
Astro
Olig
Endo
Olig
Olig
Olig
MSN
MSN
Olig
Olig
MSN
Olig
MSN
ExN
MSN
Astro
Olig
Astro
Olig
OPC
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Endo
Astro
Olig
Olig
Olig
Olig
Olig
Olig
OPC
Olig
Olig
Olig
Endo
Astro
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Endo
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Astro
Olig
Olig
Endo
Micro
Olig
ExN
Olig
Olig
ExN
ExN
ExN
Olig
ExN
Olig
ExN
ExN
ExN
ExN
ExN
Olig
Astro
ExN
ExN
Endo
ExN
ExN
Olig
Micro
ExN
ExN
ExN
InN
ExN
Astro
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Peri
Endo
ExN
ExN
ExN
Olig
ExN
ExN
Micro
Peri
Olig
ExN
ExN
OPC
ExN
Micro
ExN
Olig
Peri
Endo
Olig
Olig
Macro
ExN
ExN
Endo
ExN
ExN
ExN
InN
ExN
Olig
ExN
Olig
Endo
ExN
Olig
Olig
ExN
Astro
ExN
ExN
ExN
ExN
ExN
Astro
ExN
ExN
ExN
ExN
Olig
Endo
Olig
Olig
ExN
InN
Olig
Peri
Olig
ExN
ExN
InN
Astro
ExN
ExN
Peri
ExN
ExN
ExN
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
ExN
Olig
ExN
ExN
Olig
ExN
ExN
Astro
InN
ExN
ExN
Olig
ExN
Macro
Astro
ExN
Endo
ExN
Endo
Micro
Endo
ExN
ExN
InN
InN
Peri
ExN
ExN
ExN
ExN
OPC
ExN
Micro
Peri
Olig
ExN
ExN
ExN
Peri
ExN
ExN
ExN
ExN
Astro
Olig
ExN
ExN
Olig
ExN
ExN
Olig
Vlmc
OPC
Endo
Olig
InN
Endo
Vlmc
Vlmc
Olig
Vlmc
Micro
Olig
Endo
Olig
Macro
InN
OPC
ExN
InN
ExN
ExN
Micro
ExN
ExN
Endo
InN
Olig
Micro
Micro
Micro
OPC
ExN
ExN
ExN
InN
ExN
ExN
OPC
Endo
Endo
ExN
InN
InN
InN
ExN
ExN
Astro
ExN
Astro
ExN
ExN
Endo
Endo
Micro
ExN
InN
Micro
Micro
ExN
Endo
InN
Olig
ExN
Peri
ExN
ExN
Astro
ExN
ExN
Astro
ExN
Endo
ExN
Endo
ExN
ExN
ExN
ExN
ExN
Endo
Astro
InN
ExN
Astro
Endo
ExN
ExN
Endo
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Olig
ExN
Olig
ExN
ExN
ExN
Endo
ExN
ExN
ExN
Peri
ExN
ExN
Endo
Olig
ExN
Micro
InN
OPC
ExN
ExN
Endo
Astro
ExN
Endo
Olig
ExN
ExN
ExN
InN
Astro
ExN
Endo
ExN
ExN
ExN
ExN
Peri
Endo
Endo
ExN
ExN
ExN
InN
InN
ExN
ExN
Endo
InN
ExN
Peri
InN
Endo
Micro
ExN
Micro
ExN
ExN
ExN
Endo
ExN
ExN
OPC
Endo
Olig
ExN
ExN
InN
InN
InN
Olig
Endo
Olig
InN
ExN
Endo
Endo
ExN
Endo
ExN
Olig
ExN
ExN
Olig
InN
Astro
Endo
ExN
InN
ExN
Endo
Astro
Astro
ExN
ExN
Peri
Olig
ExN
ExN
Endo
ExN
ExN
OPC
ExN
ExN
ExN
ExN
InN
ExN
ExN
ExN
Vlmc
Endo
Micro
ExN
ExN
Olig
ExN
InN
OPC
ExN
ExN
InN
Olig
ExN
Vlmc
ExN
ExN
Peri
Micro
OPC
ExN
Endo
ExN
ExN
ExN
ExN
Olig
ExN
Endo
ExN
InN
ExN
ExN
OPC
Peri
InN
ExN
ExN
Endo
ExN
Micro
ExN
ExN
ExN
ExN
InN
ExN
Endo
ExN
Endo
ExN
Olig
ExN
ExN
ExN
ExN
ExN
ExN
Astro
Astro
ExN
ExN
ExN
ExN
ExN
ExN
ExN
Macro
Micro
ExN
Olig
Olig
Olig
Astro
ExN
ExN
ExN
ExN
Olig
ExN
ExN
ExN
ExN
OPC
ExN
InN
Olig
ExN
ExN
ExN
ExN
ExN
Olig
Olig
Endo
ExN
ExN
Astro
InN
Astro
Astro
Astro
Olig
ExN
ExN
ExN
InN
Olig
Endo
InN
ExN
ExN
OPC
ExN
ExN
Olig
Olig
ExN
ExN
ExN
Endo
ExN
ExN
Astro
ExN
Olig
Astro
Olig
InN
Peri
Olig
InN
ExN
Endo
Peri
ExN
ExN
Olig
Olig
Olig
Olig
Olig
ExN
Olig
Endo
Olig
Olig
Endo
Olig
ExN
Olig
Endo
Endo
Astro
ExN
ExN
Olig
Olig
Astro
ExN
ExN
Olig
ExN
Olig
Olig
ExN
Olig
ExN
Micro
Olig
Olig
Olig
ExN
ExN
Olig
Olig
Olig
ExN
ExN
Olig
Olig
ExN
Olig
Endo
ExN
Endo
ExN
Endo
Olig
Olig
Olig
Olig
Olig
Astro
Olig
Endo
Olig
Olig
Astro
Olig
Olig
Olig
Olig
OPC
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Astro
Olig
Olig
Astro
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Olig
Astro
OPC
Olig
Olig
Olig
Astro
Endo
Astro
Peri
Olig
Olig
Olig
Olig
Olig
Olig
Astro
MSN
Olig
Astro
Olig
Endo
Astro
MSN
OPC
Olig
Olig
Micro
Olig
Micro
Micro
Olig
Olig
Peri
Olig
Olig
Olig
MSN
Olig
Olig
Olig
Olig
Olig
MSN
MSN
MSN
MSN
Olig
Olig
Olig
Olig
Astro
MSN
Olig
Olig
Olig
Astro
Astro
Olig
Micro
Astro
Astro
Olig
MSN
MSN
MSN
MSN
Micro
MSN
MSN
MSN
MSN
Astro
Peri
MSN
Olig
OPC
Olig
MSN
Astro
Astro
Peri
MSN
MSN
Olig
MSN
Astro
MSN
Endo
Olig
Endo
MSN
Endo
MSN
Olig
MSN
Micro
Micro
InN
Astro
MSN
Micro
MSN
MSN
MSN
MSN
Astro
MSN
Peri
Endo
Endo
MSN
MSN
MSN
Endo
Olig
MSN
MSN
MSN
MSN
MSN
Micro
Olig
Astro
MSN
MSN
MSN
Micro
Olig
MSN
MSN
MSN
InN
MSN
MSN
MSN
Olig
MSN
MSN
MSN
Endo
MSN
Endo
MSN
OPC
MSN
MSN
MSN
MSN
InN
Micro
Peri
Micro
MSN
Olig
MSN
MSN
MSN
Astro
MSN
MSN
MSN
Micro
Endo
Olig
MSN
MSN
MSN
MSN
MSN
InN
InN
MSN
Olig
Astro
MSN
MSN
Olig
MSN
Endo
Micro
MSN
MSN
MSN
Olig
Olig
Endo
MSN
MSN
MSN
MSN
Olig
MSN
Micro
MSN
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Micro
MSN
Olig
MSN
Endo
Olig
MSN
Micro
MSN
MSN
Astro
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
MSN
Endo
Olig
MSN
MSN
MSN
MSN
Endo
MSN
MSN
MSN
MSN
MSN
Endo
InN
MSN
MSN
MSN
Astro
Astro
MSN
MSN
